Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
@tato15g	SIN LEY PARA ENFRENTAR EL COVID-19 https://t.co/bBy9v21B80	2020-07-18 20:21:51	es		0.0	0.0		Gustavo Betancourth	Periodista Independiente. Director Mundo Noticias y Emisora Ecos del Cumanday1.	12681.0	15.0	418.0	350.0	7.0	False		
@dani_miranda96	"A través de su cuenta de Facebook, Juan Gabriel ""Lolo"" Abente confirma que dio negativo a la prueba de detección del COVID-19. El jugador del 12 de Octubre se encuentra apartado del plantel -por lo menos- hasta el final del Torneo Apertura. https://t.co/IqFptjWqr5"	2020-07-18 20:21:48	es		0.0	0.0		Daniel Miranda	Periodista. Seguidor del fútbol femenino paraguayo. Instagram: https://t.co/PlV5P5LQkF?…	19278.0	8728.0	97.0	36289.0	11.0	False		
@CINEP_PPP	🖊Un relato en la revista #CienDías desde La Picota sobre la masacre de La Modelo, y la lucha por la vida digna en las cárceles de Colombia.💪 https://t.co/bm6t8qxMwz	2020-07-18 20:21:47	es		0.0	0.0		CINEP/PPP	Centro de Investigación y Educación Popular (CINEP) / Programa por la paz. Desde 1972 trabajando por la vida, la paz y los ddhh. Somos parte de @JesuitasCol	13510.0	3710.0	2450.0	27328.0	275.0	False		
@ividiaz87	#sextanoche  Es de traca que cierren teatros y gimnasios que sí cumplen las normas y no los bares que son foco de infección!! #COVID__19	2020-07-18 20:21:45	es		0.0	0.0		ividiaz		374.0	99.0	556.0	65.0	1.0	False		
@teef16	Quiero comprar tunas en el crucero. Que tan probable es que tengan covid-19?	2020-07-18 20:21:42	es		0.0	0.0		E	Color my life with the chaos of trouble ∞	7640.0	527.0	288.0	197.0	3.0	False		
@NuevasMiradasNi	¿Por qué un especialista prevé un repunte en la educación en la era pos Covid-19?https://t.co/eSE13s4nLs	2020-07-18 20:21:42	es		0.0	0.0		Nuevas Miradas NIC🇳🇮	"Somos un medio que apuesta por el #Ciberperiodismo para revolucionar al país. Nos dedicamos a contar historias a través de la noticia. 
#HistoriasSinFiltro"	314.0	90.0	299.0	211.0	1.0	False		
@anitha_jaramill	No se ustedes pero yo no me acostumbro al COVID-19	2020-07-18 20:21:42	es		0.0	0.0		Anitha Jaramillo	Lic. en Educación Física UdeA	44.0	101.0	47.0	223.0	0.0	False		
@charliebrights	La idea de tener que convivir con el #Covid_19  es desagrable, pero es una realidad que debemos asumir para estar lo mejor preparados posible. https://t.co/YIepyTVeAI	2020-07-18 20:21:38	es		0.0	0.0		Charlotte Brights	Prefiero las ideas que se sustentan en la fortaleza de los argumentos antes que en la hostilidad de las palabras.	160.0	75.0	1774.0	1158.0	7.0	False		
@caherco64	"Doctora
 Maria Eugenia Barrientos del Salvador, como se cura el covid 19. https://t.co/N802NDbfPD"	2020-07-18 20:21:37	es		0.0	0.0		Carlos Hernandez		448.0	2450.0	186.0	6.0	0.0	False		
@notiamerica	"Estimulante 2020 Versión COVID 19 INVITACIÓN Nota de prensa
En respuesta a la coyuntura actual generada por la pandemia del coronavirus en el mundo, el instituto de Patrimonio y Cultura de Cartagena de Indias (IPCC) ha extendido una invitación pública https://t.co/7MVGNBVTCQ"	2020-07-18 20:21:36	es		0.0	0.0		Noti-America.com	"El Noticiero Digital Más Grande De América.
IG: @NotiAmerica | FB: /NotiAmericaLLC"	176908.0	161.0	4808.0	5058.0	56.0	False		
@ECOEXPLORATORIO	"Durante meses, antes de estudios como éstos, entender qué ayuda o qué causa daños ha sido obstaculizado por ""la ciencia de la desesperación"". https://t.co/RC58Quzgxd"	2020-07-18 20:21:33	es		0.0	0.0		ECOEXPLORATORIO	Museo de Ciencias de #PuertoRico Exhibition #Oceánica at #PlazaLasAmericas #nonprofit #STEM #museum Donate https://t.co/IZrk3BhM83 o ATH móvil	11212.0	6161.0	3476.0	7228.0	76.0	False		
@atlantico_hoy	"#SOCIEDAD| La Consejería de #Sanidad ha señalado que todos los casos están aislados y han sido detectados gracias a la labor de rastreo y detección precoz

#coronavirus #canarias #covid19

https://t.co/syKptER0Xp"	2020-07-18 20:21:27	es		0.0	0.0		AtlánticoHoy	@Atlantico_hoy, la Plataforma #Digital de #Noticias configurable a lo que quieras ver. Nuestro #lector, el protagonista #RRSS https://t.co/0WHsgRGGsc	16514.0	1099.0	557.0	1537.0	16.0	False		
@DespiertaTmundo	"@Fina691 @misslagunera A bueno según tus ""ideas"" pues vive Encerrada con Tapabocas, con guantes ,con careta y con calcetas en tus pies y con gorro de natación !! , y pues vive así el resto de tu vida porque te anticipamos el #COVID__19 vivirá por siempre en #Mexico #Coahuila #Torreon #Tamaulipas #CDMX"	2020-07-18 20:21:26	es		0.0	0.0	@Fina691	Fundación Despierta AC	Estamos con la Gente que hace lo Correcto, Derechos Laborales,La Educaciòn inicia en la Familia.Gestiòn de Apoyos Alimenticios. VS la Corrupción	4191.0	2606.0	246.0	400.0	0.0	False		
@NoticiasCaracol	En cinco barrios de la Comuna 5 de Cali comenzó la atención especial por propagación del COVID-19 https://t.co/QC7UsB8nha	2020-07-18 20:21:16	es		2.0	2.0		Noticias Caracol	¡Primero en noticias! Conéctese con #NoticiasCaracolAhora📱👇	679567.0	838.0	1085.0	8776794.0	17538.0	True		
@Juancarloshuila	@EIExpedienteCol @AlvaroUribeVel @DELAESPRIELLAE Asi dicen en algunos paises del mundo cuando sus ciudadanos fallecieron por el covid-19, que recuperaron de la pandemia, tecnicamente es asi, pero el costo catastrofico para esos pacientes. No desinformen, alejan cada dia al publico.	2020-07-18 20:21:16	es		0.0	0.0	@EIExpedienteCol	Juan Carlos Cedeño T		187.0	952.0	169.0	8.0	0.0	False		
@ralatorregtz	"Comparto este nuevo tema que trata sobre la sinergia del COVID-19 y un morbígeno, lo que muy posiblemente eleve la letalidad del nuevo coronavirus.

⚡️ “ALTA LETALIDAD DE COVID-19: POSIBLE SINERGIA CON MORBÍGENOS.”

https://t.co/lc2u6zdT7I"	2020-07-18 20:21:15	es		0.0	0.0		Rodolfo Alatorre 🇲🇽	"Sonorense 100%; norteño; originario de Guaymas. 
*Los comentarios vertidos en esta cuenta son a título personal."	470.0	1007.0	153.0	17.0	0.0	False		
@Aalvarad015	Mi papá y yo estamos a esto 👌🏼 de vencer el COVID-19💪🏼	2020-07-18 20:21:14	es		0.0	0.0		A’	roses are red, I’m going to bed 💤	1296.0	616.0	121.0	82.0	0.0	False		
@Deportes_etc	"#Boston #RedSox anunciaron que el derecho Nathan Eovaldi será su abridor del #OpeningDay, que será el 24 de julio contra los #Orioles en el Fenway Park.
Ante la ausencia de Eduardo Rodríguez, quien se recupera de COVID-19 y se encuentra atrasado en su preparación #MLB ⚾ https://t.co/VON4wl2VCw"	2020-07-18 20:21:12	es		0.0	0.0		Deportes etc ⚽⚾️🎾🏐	Cuenta dedicada al acontecer diario del mundo deportivo, Futbol, Beisbol, Basket, Tenis, Motores y mas.	122598.0	269.0	10217.0	10350.0	192.0	False		
@ReportoCA	#PA Arrestan a 379 personas por incumplir el toque de queda. Del total de detenidos, 362 eran adultos y 17 menores de edad... https://t.co/JzOWeNVYpn https://t.co/mDb01S6W0f	2020-07-18 20:21:09	es		1.0	1.0		Reportes de CAmérica	"Reportando información desde Centro América.

Menciona @ReportoCA o #ReportoCA en tu Tweet y citaremos tu Reporte."	235751.0	324.0	553.0	2347.0	60.0	False		
@FuckerTrader	"Espero que los Holandeses se hagan cargo de la gestión de España. Es evidente que los españoles son incompetentes. 

#COVID__19 #Holanda #dadmedinero"	2020-07-18 20:21:05	es		1.0	0.0		Space Monkey 🇺🇲	"Aquest és el perfil d'un trol autèntic de Twitter. 

No hem feu massa cas, us hi va la salut."	4680.0	894.0	381.0	161.0	0.0	False		
@200Cienfuegos	La delegación del Turismo en #Cienfuegos, junto a las autoridades de Salud, iniciaron una serie de seminarios sobre el protocolo de higiene y seguridad que sigue Cuba contra la covid-19 para los dueños de hostales en divisa https://t.co/Ogybb0sJ1O	2020-07-18 20:21:02	es		0.0	1.0		Cienfuegos Encanta	"#OrgullosoDeSerCubano 🇨🇺 y de #Cienfuegos
Celebrando 201 años de encanto de la Perla del Sur"	4512.0	1814.0	320.0	709.0	1.0	False		
@Mision_Verdad	"Así va la carrera geopolítica por la vacuna contra el Covid-19:
https://t.co/ORX9SVKGr8 https://t.co/RYXeRMowB8"	2020-07-18 20:21:00	es		0.0	2.0		Misión Verdad	Grupo de investigación y análisis.	134185.0	1625.0	183.0	81508.0	438.0	False		
@msnpe	Cómo cuidar tus riñones en tiempos de COVID-19 https://t.co/qCnBwIIelE	2020-07-18 20:20:58	es		0.0	0.0		MSN Perú	Twitter oficial de MSN Perú	93318.0	28.0	192.0	23194.0	108.0	True		
@miheloz	@EPS_Famisanar buenas tardes, hace 8 dias reporte sintomas para covid 19 en mi esposa, hija y para mi, me dijeron que 72 horas, fue el sabado llame el Jueves, me dicen son 72 horas habiles, es decir 9 dias de 8 horas y de lunes a viernes, esto q es estoy en urgencias porq mi	2020-07-18 20:20:58	es		0.0	0.0	@EPS_Famisanar	MILTON	SANTAFEREÑO DE CORAZON,SIEMPRE EN LAS BUENAS Y EN LAS MALAS Y HOY MAS QUE SIEMPRE  PORQUE ERES EL MEJOR	3860.0	595.0	1477.0	718.0	1.0	False		
@americanovictor	La Sedeco informa a legisladores las acciones implementadas ante el COVID-19. https://t.co/wc8wmNVbwS	2020-07-18 20:20:52	es		0.0	0.0		Víctor Americano Noticias	La información oportuna y veraz, encuéntrala en https://t.co/gBljeHFssy, un equipo de profesionales que te informa a cada minuto de las noticias que necesitas saber	68862.0	1742.0	3979.0	6031.0	39.0	False		
@AnaDFiguereo	En reunión con el ministro de Salud Pública, Rafael Sánchez Cárdenas, las direcciones provinciales, la Policía Nacional, el Ejército República Dominicana, dando seguimiento a cerco sanitario, implementado en la zona sur, con miras a detener la propagación del Covid-19. https://t.co/AouCHvKBvo	2020-07-18 20:20:50	es		0.0	0.0		Ana María Domínguez	Gobernadora Provincial de Santiago. Defensora de los mejores intereses de nuestra nación.	506.0	48.0	388.0	816.0	2.0	False		
@morjdana2	"Buenas tardes
Les compartimos la versión final de un documento que trabajamos con @DrRicardoPena y colegas de Australia/NZ, acerca de Ivermectina y Covid-19
Fue publicado en el British Journal of Clinical Pharmacology

https://t.co/UUl9jmhlrC https://t.co/vQsUieeyx7"	2020-07-18 20:20:49	es		0.0	0.0		Sandra Jaramillo R		1784.0	529.0	197.0	169.0	4.0	False		
@JosefinaMoctez2	@carlosbravoreg Y sin atención? Lo dudo, y más si la información la dan chayoteras que son capaces de acompañar a un enfermo y recorrer hospitales, pudiendo haber investigado en el celular, dónde si había atención a COVID-19, dejando que empeorara y, falleciera, con tal de tener la nota.	2020-07-18 20:20:46	es		0.0	0.0	@carlosbravoreg	Josefina Moctezuma		877.0	50.0	32.0	1.0	0.0	False		
@Cura_de_pueblo	"Pedro Iglesias y Pablo Sánchez ocultan los muertos por COVID-19 en Reino Unido.

https://t.co/fCNzkIiVsb"	2020-07-18 20:20:43	es		0.0	0.0		Cura de pueblo	Jesús fue el primer tuitero: tenía muchos seguidores, sus reflexiones estaban llenas de significado y empleaba menos de 140 caracteres.	21278.0	10368.0	194.0	1052.0	3.0	False		
@mzapete	Barcelona inicia 15 días de restricciones para frenar contagios de COVID-19 – marinozapeterd https://t.co/jyvoGGEaFT	2020-07-18 20:20:42	es		2.0	0.0		Marino Zapete	Periodista y escritor dominicano. Productor y presentador del programa de televisión El Jarabe de Zapete. Director fundador del portal https://t.co/c9ad3sfhjH	8888.0	266.0	391.0	409404.0	577.0	True		
@marcovallejob	Atención Montería, Salud total esta practicando las prueba del COVID-19 en estos horarios https://t.co/IvLa2ZLWlJ	2020-07-18 20:20:40	es		0.0	0.0		marco vallejo	Abogado penalista, defensor	306076.0	24215.0	3726.0	4136.0	48.0	False		
@viruma56	"Noticias de Canada
Ojo Chile,aquí hace unas semanas empezó la ""normalidad"", lamentablemente como es verano,la gente se confió,ahora empezaron los contagios de nuevo,el virus es feroz 
COVID-19: le Québec signale 158 nouveaux cas et sept décès de plus: https://t.co/S9FY0vFjhc"	2020-07-18 20:20:40	es		0.0	0.0		Mario Viruma #apruebo!!!	"Sonría, mañana puede ser peor.
Colocolino,hasta el fin y más alla"	17710.0	14416.0	1790.0	1598.0	1.0	False		
@JorgeAMendoza3	@Robertojrabello Bueno Roberto, no hay rotura de bolsas , no hay quema de campos, ni hay COVID-19, es todo una patraña de los medios egemonicos	2020-07-18 20:20:38	es	AR	0.0	0.0	@Robertojrabello	Jorge A.Mendoza	Ing.Agronomo, 31/03/58,del Rojo -Católico - U.N.S.Bahía Blanca.Desarrolla act.en el sudoeste.Presidente Centro de Ing. Agrónomos B.Blanca MP. CIAFBA 00043	18948.0	7306.0	1229.0	695.0	4.0	False		
@MIGUELS89426884	@cesarfuri @carmen_caesaris @AugustTarragona @Livia_a_Roma @Zenobia_Palmira @NCDrusus38 @CaligulaCayo @Galieno_Augusto VAYA PREGUNTA... CON LA YOGURTERA DEL CARREFOUR... PUEDES HACERTE LOS YOGURES EN CASA... JOÑA KRA JOÑA... PARA QUE COJONES HACE FALTA UN GRIEGO... A SABER SI TIENE COVID 19... LA DE BICHOS QUE DEBE DE TENER UN GRIEGO... TODAS LAS CHONIS DICEN ¡¡¡ GRIEGO NO ¡¡¡	2020-07-18 20:20:38	es		0.0	0.0	@cesarfuri	MIGUELS89426884		1344.0	124.0	4.0	4.0	0.0	False		
@sofia_madriz10	@abc_es Pero si los test de COVID 19 no valen para nada , no son fiables . LOS MISMOS TEST QUE HAN USADO CON LOS VISONES , LOS HAN USADO EN LERIDA Y BARCELONA .	2020-07-18 20:20:31	es	GB	0.0	0.0	@abc_es	Sofía Faúndez	Holi ! soy Mikaela-Sofia Atriz de reparto en capítulo 1 @venenolaserie , I love travel around the world .Mi  insta  @sofia_madriz10 🇪🇦🇬🇧🇩🇪🇷🇴🇮🇱🇧🇷🇨🇱	1222.0	1901.0	138.0	57.0	1.0	False		
@ferraro_orlando	15 familias aisladas en el Valle de Uco por sospecha de Covid-19 https://t.co/nj9LCqwAAz	2020-07-18 20:20:30	es		0.0	0.0		ORLANDO SANTIAGO FERRARO	Locura	6849.0	5542.0	719.0	112.0	0.0	False		
@EsLatre	"@calsojorn @AlexFenoll Actualizacion_164_COVID-19.pdf

https://t.co/ehRjC8FosO"	2020-07-18 20:20:28	es		0.0	0.0	@calsojorn	Esteban Latre	'We must always take sides. Neutrality helps the oppressor, never the victim. Silence encourages the tormentor, never the tormented.' - Elie Wiesel	1642.0	3766.0	364.0	116.0	0.0	False		
@CaldracaCT	"Por mongolo.

https://t.co/PdbLpHLjoC"	2020-07-18 20:20:24	es		1.0	0.0		Pedro 🖤	El futuro nos tortura y el pasado nos encadena. He ahí por qué se nos escapa el presente.	60119.0	55273.0	2091.0	2610.0	8.0	False		
@ExtraVzla	Arrestan a trabajador del HUM por robar medicinas para COVID-19 https://t.co/kyaHmr4HRL https://t.co/NbjG1oJTVO	2020-07-18 20:20:24	es		0.0	0.0		EXTRA VENEZUELA	Somos las noticias de Venezuela. redaccion@extravenezuela.com	2026411.0	78.0	17614.0	31135.0	241.0	False		
@cancunmio	Se reforzarán medidas contra el covid-19 en Cancún - https://t.co/t97pnmh20E https://t.co/Qz4jl1qIet	2020-07-18 20:20:21	es		0.0	0.0		CancunMio.com	https://t.co/e1Yw2uAaJm  es una revista turística y política de Cancún Q.  Roo.	107548.0	2080.0	2600.0	4787.0	85.0	False		
@mme_bavarde_	"Tengo que comprar un montón de cosas (cremas, ropa) y por primera vez, tengo mamera de pedirlas. 

¿Es esto COVID-19?"	2020-07-18 20:20:20	es		0.0	0.0		Mme Bavarde	"You'll remember me like a melody
Yeah, I'll haunt the world inside you...
(NO DM)."	20003.0	2833.0	1246.0	598.0	2.0	False		
@sibaritastur	"El sector del #vino aboga por la ""diversificación"" y la ""diferenciación"" como herramientas de futuro tras el COVID-19 https://t.co/Gr4Ou81Rye"	2020-07-18 20:20:19	es		1.0	0.0		Sibaritastur (Jorge)	Catas a domicilio en Asturias. Asesoría en cartas de vino. WSET3. Catas en #Sibaritastur. Eventos #EspirituGastro | #TimbaVinicola. 11años de Blog independiente	35895.0	918.0	2740.0	6183.0	188.0	False		
@aragonradio	🔴 El Ayuntamieto de Zaragoza ordena el cierre preventivo del Museo Pablo Gargallo, tras el positivo en Covid-19 de dos personas de una empresa externa que da servicio al edificio.	2020-07-18 20:20:19	es		0.0	0.0		Aragón Radio	Cuenta oficial de Aragón Radio, la radio autonómica de Aragón. Cercana y participativa. Puedes hablar con nosotros y recuperar contenidos en la web	77141.0	12351.0	266.0	34916.0	440.0	True		
@CDMXPolitico1	"😷Más de tres millones de personas en cuarentena por Covid-19 en India🚫
Alrededor de tres millones 160 mil personas están hoy en cuarentena en la India, mientras las autoridades hacen esfuerzos para controlar la propagación del...

📷➡️:https://t.co/uI1Osbttad
#NoticiasMx https://t.co/rhdWg1wRbo"	2020-07-18 20:20:17	es		0.0	0.0		CDMX Político	Información Política de la Ciudad de México	8184.0	8.0	16.0	57.0	1.0	False		
@NoticiasMXP	"😷Más de tres millones de personas en cuarentena por Covid-19 en India🚫
Alrededor de tres millones 160 mil personas están hoy en cuarentena en la India, mientras las autoridades hacen esfuerzos para controlar la propagación del...

📷➡️:https://t.co/fKc5Wions0
#NoticiasMx https://t.co/P8OSMdVAtM"	2020-07-18 20:20:17	es		0.0	0.0		MX Político	Información Política de México	59548.0	670.0	3965.0	10943.0	122.0	False		
@SolisSantos	"🔺 Los 212 municipios de #Veracruz, en #alertaroja por máximo riesgo de COVID-19

🔺34 nuevos fallecimientos entre jueves y viernes

@OyeVeracruz 
➡️ https://t.co/NvwQFy81wN https://t.co/lIXTiyywCW"	2020-07-18 20:20:16	es		0.0	0.0		Santos Solís	Director de Oye Veracruz, Diario del Golfo de México.	14384.0	45.0	3274.0	1725.0	12.0	False		
@lacasadelaetica	#Julio2020 Aún no aparecen las certezas. Poco a poco encontramos la manera de ser mariposa, mientras desaparece la persona que alguna vez fuimos. #Cambio #metamorfosis #pandemia #COVID__19 https://t.co/gBzNqM9Q1y	2020-07-18 20:20:14	es		0.0	0.0		la casa de la ética	INSPIRACIÓN para #librepensadores #Ética #Filosofía #DerechosHumanos #DerechosAnimales #Democracia #MedioAmbiente Hogar es todo el planeta 🌎	8735.0	2834.0	1443.0	1539.0	16.0	False		
@ojovigilante193	@NicolasMaduro @dcabellor @ConElMazoDando @drodriven2 @TareckPSUV SABIA Q LaDEMORA AYER dDAR EL PARTE DIARIO DEL COVID-19. ES PORQUE SERIA MALO. SOLO MEJORAREMOS, CUANDO DEJEMOS LasPALABRAS yPASEMOS A LaACCIÓN.  SI NO SE APLICA MEDIDAS DURAS, PERDEROS LoGANADO PorIRRESPONSABLES. https://t.co/wFAIWw4xUx	2020-07-18 20:20:13	es	VE	0.0	1.0	@NicolasMaduro	ojovigilante	REVOLUCIONARIO RADICAL.	72874.0	2041.0	2050.0	2467.0	18.0	False		
@CndorAndino1	@ClaudiaLopez Hay enfermos con síntomas parecidos a los producidos por covid-19 que no buscan atención médica por muchas razones. Me enteré de dos pacientes que no creen en el virus y mucho menos en la la atención de la salud y se están auto medicando. Ojo.	2020-07-18 20:20:09	es		0.0	0.0	@ClaudiaLopez	Diestro	Sin pasado ni presente criminal y ajustado a las normas y la ley. #UribistaSigueUribista	23275.0	31083.0	1295.0	1182.0	0.0	False		
@Politica_Econom	covid-19, un aumento sistémico en la pobreza, niveles elevados de deuda y baja inflación. Los déficits presupuestarios en los Gobiernos estatales y locales, que proporcionan fondos para la atención médica, la educación y el seguro de desempleo, podrían ser un obstáculo para el	2020-07-18 20:20:09	es		0.0	0.0	@Politica_Econom	Política y Economía	“Nemo patriam quia magna est amat, sed quia sua”	54541.0	18712.0	2.0	489.0	2.0	False		
@elconta2r	"CURSO GRABADO: Covid-19 ""Nueva Normalidad"" en Retorno a labores. Conoce y cumple con Normatividad Laboral STPS y del IMSS. https://t.co/Dc7VFwWVCP Duración Aprox.: 4 Horas https://t.co/78LOV6jbPO"	2020-07-18 20:20:08	es		0.0	0.0		El Conta punto com	Contador + Blogger = ElConta punto com	87683.0	423.0	597.0	27612.0	209.0	False		
@Politica_Econom	"pandemia de covid-19 en la economía más grande del mundo.

""Estados Unidos tiene espacio fiscal y debería desplegarlo rápidamente para acelerar la recuperación de la contracción del segundo trimestre, mejorar permanentemente la red de seguridad social y facilitar una"	2020-07-18 20:20:07	es		0.0	0.0	@Politica_Econom	Política y Economía	“Nemo patriam quia magna est amat, sed quia sua”	54541.0	18712.0	2.0	489.0	2.0	False		
@OmarroquinC137	"""Atacar a poblaciones de estos animales también impacta de manera negativa a los humanos porque se alimentan de insectos que transmiten enfermedades como zika, dengue y chikunguña."" https://t.co/voaCBstSS8"	2020-07-18 20:20:07	es		2.0	0.0		Omar Marroquín ☁️	Periodista. 'Los estragos por la plata en Taxco' https://t.co/n7ltmimhd7 (UNAM, 2019). Me gusta escribir sobre naturaleza, seguridad y política. Todo es circunsta	18001.0	40507.0	1401.0	1009.0	5.0	False		
@TvRengo	COVID 19: AUTORIDADES DE SALUD POTENCIAN LA ESTRATEGIA DE TESTEO EN CÁRCEL DE SANTA CRUZ https://t.co/4Odxjyy7BN	2020-07-18 20:20:05	es		0.0	0.0		TV RENGO - NOTICIAS	NOTICIAS DE LA COMUNA DE RENGO Y DE LA REGIÓN DE O'HIGGINS.	1377.0	3.0	113.0	227.0	2.0	False		
@nuestravision	Emiten avances del COVID-19 en Paracho y establecen acuerdos https://t.co/AZiVkL2D8y https://t.co/PpatujaaYW	2020-07-18 20:20:03	es		0.0	0.0		NuestraVisión	"Cobertura total de Michoacán.
Economía, política, sociedad, tradiciones, turismo y cultura.
Desde el Puerto de Lázaro Cárdenas para Michoacán, México y el mundo"	410997.0	3067.0	23482.0	23986.0	121.0	False		
@DiarioExtraCR	"#INTERNACIONALES / Confirman beneficios de dexametasona. En pacientes graves de Covid-19.  

https://t.co/IJPAsIbBQP"	2020-07-18 20:20:03	es		1.0	0.0		Diario Extra	Twitter oficial del periódico de más venta en Costa Rica.	93903.0	347.0	819.0	93921.0	354.0	False		
@revistaetcetera	"#SiTeLoPerdiste: Pérdida de empleos formales en primer semestre del año, supera el millón 3 mil plazas de trabajo que habían sido creadas entre 2018 y 2019.
https://t.co/EzjfZBYgz0"	2020-07-18 20:20:02	es		0.0	0.0		etcétera	Somos una plataforma informativa especializada en el análisis de los medios, la forma en que se realiza el periodismo y su centralidad en la democracia del país	206460.0	13548.0	345.0	285060.0	1950.0	True		
@Referiuy	"El regreso del fútbol quedó atado a la evolución de los positivos de covid-19 en Montevideo; el gobierno monitorea la evolución de la pandemia, se mantiene la fecha del 8 de agosto, pero la vuelta a la competencia está sujeta al comportamiento del rebrote
https://t.co/881boFB8ux"	2020-07-18 20:20:01	es		0.0	0.0		Referí	El sitio deportivo de El Observador (Uruguay) para seguir minuto a minuto la información nacional e internacional.	137500.0	153.0	684.0	69384.0	291.0	True		
@Portal_Minero	#ResumenSemanal | Cuatro áreas de Chuquicamata inician jornada excepcional 7×7 como medida preventiva frente al Covid-19 https://t.co/Izur4ezTOL https://t.co/KZsGjbi1ML	2020-07-18 20:20:00	es		1.0	1.0		Portal Minero	Portal Minero es la comunidad de información y negocios de la minería latinoamericana. Síguenos también en https://t.co/Ts4Efufz3H	57842.0	4736.0	6611.0	21404.0	164.0	False		
