Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
@D1213ra	Datos actualizados de la situación Covid19 en Vzla, suministrada por la Comisión para el control, se suman al día 715 nuevos casos. #4Ago Guardia Nacional Bolivariana #ProtegeTuSalud #83AniversarioGNB .@GNBoficialVE .@FabioZavarsep https://t.co/AwrzCSnWE1	2020-08-04 17:53:20	es		0.0	0.0	@D1213ra	@3ra-CIA_D121		439.0	172.0	127.0	40.0	0.0	False		
@yohana_gtz	"De acuerdo al reporte estatal de salud #COVID19 estos son los nuevos casos: 
⚠️24 San Juan de Sabinas
⚠️18 Sabinas
⚠️10 Muzquiz  
Sigue en 1er lugar #NuevaRosita en la región carbonífera. 🆘 https://t.co/tstUH6Z7Zl"	2020-08-04 17:53:13	es		0.0	0.0		Yohana Gutiérrez	Comunicóloga por vocación Enfermera de profesión| Directora de Comunicación Social de Progreso, Coahuila #SoyChiva❤⚽️	9127.0	3687.0	671.0	800.0	7.0	False		
@GuerreroPulso	Clausuran billar en Chilpancingo por no acatar medidas sanitarias contra Covid19 https://t.co/1lD08iAyrN	2020-08-04 17:53:12	es		0.0	0.0		Pulso Informativo Guerrero	Pulso Informativo Guerrero es una plataforma digital de noticias, que tiene como objetivo principal mantener al público bien informado.	3489.0	12.0	0.0	199.0	4.0	False		
@Schiavini_Ush	Evolución de @Covid19 en Río Grande desde el rebrote del 1 de julio, en escala lineal y logarítmica. Lamentablemente la curva va tomando la forma correspondiente a duplicar casos cada 4 días aproximadamente. https://t.co/99VKcXeMQE	2020-08-04 17:53:12	es		0.0	0.0		Adrián Schiavini	Biología, música, rugby, ski, vela, montañas y mar. ¿Qué mas se puede pedir? Ah...además Investigador y Profesor en Conicet y Universidad de Tierra del Fuego	2645.0	574.0	98.0	322.0	4.0	False		
@LorenCaudevilla	"Tras agotar la primera tirada en tiempo record... de nuevo a la venta en @LibreriaAnonima @L_Masdelibros @SANTOSOCHOAHU y en https://t.co/DcvBC8Bx8d
A ver cuánto duran esta vez!! #lavidainteriorcomic #comic #COVID19 #novelagrafica https://t.co/4hQA8YebD4"	2020-08-04 17:53:11	es		0.0	0.0		Lorenzo Caudevilla	Increíble ble.	1430.0	1571.0	292.0	289.0	2.0	False		
@Tanyacrespo2	@Salud_CZ5 @Salud_Ec @DrJuanCZevallos @JorgeRomeroCz5 @Gober_LosRios @CamiloSalinas_ Amamantar a tu  bebe  aumenta sus defensas y lo protege del covid19	2020-08-04 17:53:09	es		0.0	0.0	@Salud_CZ5	Tanya crespo		165.0	111.0	3.0	37.0	0.0	False		
@UltimaNoticiaBA	"🔴Luján: 32 nuevos casos de coronavirus 
@MuniLujan #Luján #BuenosAires #COVID19    👇https://t.co/UEnMneIaB0"	2020-08-04 17:53:06	es		1.0	0.0		Ultima Noticia BA	Portal Digital de noticias de la Provincia de Buenos Aires	28158.0	7984.0	21453.0	23168.0	8.0	False		
@archangelusvzla	@Apatri_rs Desde que comenzó la pandemia los uso , guantes y vaporut en la nariz,no me importa si los médicos dicen que eso era solo para ellos y enfermos, al final les demostré que los debe usar todo el mundo, que existen los asintomáticos y que los médicos también mueren por covid19.	2020-08-04 17:53:04	es		0.0	0.0	@Apatri_rs	rafaelus	Totalmente en contra del maltrato animal	60651.0	1656.0	4986.0	2977.0	38.0	False		
@ungsoficial	"📲#NoticiasUNGS Priorizar la continuidad: El compromiso de la Universidad para sostener las becas en la pandemia #COVID19. 
 ▶️ Nota completa: https://t.co/1y5S9Ic2K3"	2020-08-04 17:53:02	es		0.0	0.0		UNGS	Universidad en diálogo con su territorio y comunidad. Investigación y enseñanza. Transferencia y vinculación tecnológica. #SomosLaUNGS	6656.0	2670.0	290.0	7290.0	46.0	False		
@MATTMANGAMES1	"@SpeakerPelosi @SenSchumer
@senatemajldr @MarkMeadows
@stevenmnuchin1

No #Stimulus No #Recess!
#COVID19 #AmericaFirst #WeThePeople #unemployment
#Paycut #Defund #Congress to #Poverty level pay grade. 

 https://t.co/aOecqG1Qb5"	2020-08-04 17:53:02	es		0.0	0.0	@SpeakerPelosi	MATTMANGAMES	I'm just me living in a huge world	785.0	265.0	335.0	84.0	0.0	False		
@jose_rivasplata	Ya es oficial: el Mutua Madrid Open no se realizará esta año debido al rebrote de casos de #COVID19 que se está dando en España. La próxima edición será 30/4 al 9/5 de 2021 https://t.co/4cwUYSQVVo	2020-08-04 17:52:49	es		0.0	0.0		Jose Rivasplata	Graduado en periodismo deportivo. Me gusta hablar de todos los deportes, no solo fútbol. Mi evento deportivo favorito son los Juegos Olímpicos.	3836.0	39586.0	783.0	77.0	2.0	False		
@elpibemartin	"He notado la buena predisposición y costumbre del tapa bocas.
También he notado que muchos tapabocas a esta altura son más radioactivos que Chernobyl.
MAMITA!!!!
#COVID19 #tapabocas #radioactive https://t.co/jACq3TVOgl"	2020-08-04 17:52:46	es		0.0	0.0		Martin Graña		123.0	20.0	89.0	44.0	2.0	False		
@EscuderoManolo	La cuenta oficial en español de los @cardenales de St. Louis ha dado a conocer que seis (6) de sus peloteros han dado positivo para el #COVID19, en el cual incluye a nuestro compatriota Edmundo @MunditoSosa quien lo dio a conocer en su cuenta personal de instagram. #Panamá 🇵🇦⚾😷 https://t.co/XunLpaki8E https://t.co/aQep57qdbR	2020-08-04 17:52:45	es		0.0	0.0		Manuel Escudero	"Locutor y Narrador Deportivo desde 1999

TIMECLUB
Marketing Digital 📈📲

https://t.co/W2MMlv0KJP"	31517.0	26300.0	3433.0	2796.0	26.0	False		
@Magui_Ubaldini	Felicitaciones Presidente @alferdez y @Martin_M_Guzman  por el éxito en la negociación con los bonistas. Se abre el camino de crecimiento para nuestra querida argentina. Gracias por #cuidarnos del #COVID19 , es #EntreTodos.	2020-08-04 17:52:44	es		0.0	0.0		Magui Muñoz Ubaldini	"Escritora y política.
 Asesora en Casa de San Luis.
Conduc.Compromiso Federal CABA


https://t.co/Em0BoY67i6 piano. Adm.empresas. Estudiando siempre."	10598.0	6968.0	403.0	687.0	2.0	False		
@Peny63801578	@pgpnzalo1 @Gonsillo1 @Vol_Covid19 @sanchezcastejon Vamos como un familiar lejano que de vez en cuando da el coñazo	2020-08-04 17:52:42	es		0.0	0.0	@pgpnzalo1	Peny Saint Seiya 🇪🇦🌹🌹🌹🌹	"El danzar de las mariposas🦋
           🦋                   🦋
🦋
                                        🦋
      🦋
                     🦋"	103530.0	113847.0	2248.0	2346.0	3.0	False		
@RBCNoticiasGT	"#Xela • Supermercados La Torre en su página web actualiza los casos de trabajadores con #COVID19 

Reporra dos en la sucursal del centro comercial Interplaza. https://t.co/srCt22dzAi"	2020-08-04 17:52:41	es		0.0	0.0		RBCNoticiasGT🇬🇹	Agencia independiente de noticias sobre Guatemala.	22150.0	3648.0	37.0	6890.0	37.0	False		
@pcasaux	"Bloomberg lanza iniciativa para enfrentar Covid en América Latina https://t.co/qxFBs2MPcZ via @theterminal 
#COVID19 #LatinAmerica"	2020-08-04 17:52:34	es		0.0	0.0		Pablo  Casaux	Bloomberg Latin America  Head of Market Structure Strategy Head of Government, Institutional, Capital Markets and Strategic Relations. Opinions are my own	1315.0	941.0	298.0	393.0	7.0	False		
@JSPValencia	Prefirieron al que nos está asfixiando quemando carbón y combustóleo, buenísimo en en tiempos de #COVID19. https://t.co/gv9jjwaFf2	2020-08-04 17:52:33	es		0.0	0.0		Sergio Pérez Valencia	LAE y estudiante de derecho🦉. Opinólogo; pasé por el periodismo.	57712.0	26924.0	574.0	2172.0	30.0	False		
@VozCritica_	El mejor homenaje que puede hacerse a los fallecidos del Covid19 y más recomendable defensa de los  intereses de los españoles, entre otros, pasa por manifestar nuestra repulsa a estos sátrapas inútiles y sin vergüenzas que nos han llevado al caos, sino nos enterrarán aún más. https://t.co/VquLQW7B8g	2020-08-04 17:52:29	es		1.0	0.0		VozCrítica	El político es aquel que piensa en las próximas elecciones, un estadista piensa en las próximas generaciones.	4872.0	7973.0	799.0	634.0	0.0	False		
@ComunicacionSV	La Ministra de @culturasv, @suecallejas, brinda conferencia de prensa para informar sobre la gestión de los espacios culturales durante el período de vacaciones y el trabajo de esta cartera de Estado, durante la pandemia por #COVID19. https://t.co/p7mqyUSkIU	2020-08-04 17:52:18	es		2.0	0.0		Secretaría de Comunicaciones	"Secretaría de Comunicaciones de la Presidencia de la República de El Salvador 🇸🇻

#QuédateEnCasa"	80739.0	1180.0	417.0	260742.0	209.0	True		
@MunitaCh	Las AFP empresas privadas soportaron mejor que el SII (Publico) los ingresos en internet. Hasta los Bancos se caen los fines de mes y más si es lunes. #sii_chile #COVID19	2020-08-04 17:52:18	es		0.0	0.0		Mauricio Munita	Institutano de corazón (cuando era grande y no infectado de zurdos) y amante de mi Patria. Yo voto RECHAZO.	27445.0	9384.0	268.0	1090.0	0.0	False		
@kedwinperalta	Tengo 1 mes sin ver a mi sobrino, por eso de que me fui 2 semanas a RD y cuando regresé me dispuse a durar las 2 semanas de prueba para saber que vine sano (sin #COVID19) Mañana es el día de volverlo a ver 🥰 I'm so excited.	2020-08-04 17:52:17	es	US	0.0	0.0		Kedwin‼	04/1990 Dominicano/Estadounidense	25963.0	3822.0	153.0	2892.0	25.0	False		
@mentxudripos	La COVID-19 frustra el Mutua Madrid Open en la Caja Mágica https://t.co/LZHe6xCKV2 https://t.co/3kdEdRd6r9	2020-08-04 17:52:14	es		0.0	0.0		Mentxu Dripos	"#Periodista💻 #SEO🚀 #Copywriting🖌 #CommunityManager📱#SocialMedia🔊#MarketingDigital📈
Mi empresa: BUTTERLINK🐰
Trabajo en Adalid Internet👍"	34862.0	435.0	570.0	627.0	31.0	False		
@DraErikaAyub	Urge legislar el #homeoffice https://t.co/DHG6vFlgla	2020-08-04 17:52:13	es		0.0	0.0		Dra. Erika Villavicencio-Ayub	Investigadora de RH y Salud Ocupacional. Directora de DserOrganizacional. Consultora de empresas. Coordinadora de Psicología Organizacional en la UNAM.	3094.0	105.0	575.0	361.0	1.0	False		
@gnb5tacia	Pueblo 🇻🇪 te invitamos a Seguir las normas establecidas ante el covid19, recuerda el uso del Tapabocas es obligatorio ¡Resguarda tu salud! #4Ago Guardia Nacional Bolivariana #ProtegeTuSalud #83AniversarioGNB .@GNBoficialVE .@FabioZavarsep https://t.co/iJnaMiQwpi	2020-08-04 17:52:12	es		0.0	0.0		gnb5tacia	GNB5ta CIA. D-421 Cuenta Oficial 5ta CIA Santa Cruz del Destacamento 421 Comando de Zonq 42 Aragua.	1022.0	372.0	113.0	54.0	0.0	False		
@unicefecuador	UNICEF dona 21 concentradores de oxígeno para atender a personas con insuficiencia respiratoria por #COVID19 @Salud_Ec. https://t.co/aZqOX2up9p	2020-08-04 17:52:11	es		0.0	0.0		UNICEF Ecuador	Promovemos los derechos de los niños, niñas y adolescentes en #Ecuador y brindamos ayuda humanitaria en momentos de emergencia.	6744.0	3207.0	1765.0	24375.0	301.0	False		
@impactocamargo	"Comienza distribución en México de ventiladores fabricados en Chihuahua  
#Chihuahua #Covid19 
https://t.co/MjWC4P2oeE"	2020-08-04 17:52:11	es		0.0	0.0		ImpactoNoticias	Periodismo Digital de Camargo, Chihuahua	43311.0	17.0	118.0	516.0	11.0	False		
@Danny__Wilkins	"BOLETÍN OFICIAL DEL MINISTERIO DE SALUD PÚBLICA RD 🇩🇴:

#COVID19
📜 #BOLETÍN: 138
🗓️ #Mar. 04/Ago/2020

   📘 Aumentan a 74,295 Los Casos De Acumulados Positivos, Sólo El Día De Ayer Se Presentaron 1,178, Con Una #Positividad: 34.59% Por Causa Del  Corona Virus En Nuestro País. https://t.co/2nZEm7V4Ps"	2020-08-04 17:52:10	es		0.0	0.0		🇩🇴 Danny Wilkins 🇩🇴	Abogado, Fans De Los Ángeles Lakers, Los Tigres Del Licey y Miembro De La Defensa Civil Regional Ozama Rep. Dom..	4616.0	442.0	353.0	244.0	1.0	False		
@cimesalvador	@pucaalegria @isss_gob_sv @ISSS_Atento son idioteces las que ponen en esta disque denuncia seamos serios por respeto a los pacientes COVID19 y profesionales de salud que se juegan la vida seamos positivos no amarillistas ineptos.	2020-08-04 17:52:07	es		1.0	0.0	@pucaalegria	CIMES	Asesoría en uso racional de medicamentos y tratamientos farmacológicos	54498.0	2449.0	3040.0	1202.0	354.0	False		
@culturasv	#ConferenciaDePrensa || Ministra @suecallejas brinda conferencia de prensa sobre cierre de los sitios culturales en período agostino por la emergencia sanitaria debido al #COVID19. https://t.co/r8G8uCnXpg	2020-08-04 17:52:02	es		0.0	1.0		Ministerio de Cultura	Sitio oficial del Ministerio de Cultura de El Salvador	153984.0	9405.0	734.0	99945.0	293.0	False		
@jusancruz	Por lo pronto y cerca a #Elecciones2021, tanto @AccionPopular y @Peru_APP se deberían sumar a los partidos en que es imposible confiar. #CongresoVerguenzaNacional #COVID19 #PeruEstaEnNuestrasManos #PandemiaCOVID19	2020-08-04 17:52:02	es		0.0	0.0		Junior	Periodista... Universitario de Deportes	7450.0	1285.0	451.0	540.0	13.0	False		
@CZGNB61_Delta	Pueblo 🇻🇪 te invitamos a Seguir las normas establecidas ante el covid19, recuerda el uso del Tapabocas es obligatorio ¡Resguarda tu salud! #4Ago Guardia Nacional Bolivariana #ProtegeTuSalud #83AniversarioGNB .@GNBoficialVE .@FabioZavarsep https://t.co/iROVo8pyB5	2020-08-04 17:52:01	es		0.0	0.0	@CZGNB61_Delta	CZGNB-61 Delta Oficial 😷👍🏼	Cuenta Oficial Del Comando De Zona Para El Orden Interno Nro. 61 de la Guardia Nacional Bolivariana (Delta Amacuro)	12792.0	6001.0	3312.0	2783.0	1.0	False		
@alex_vogager	#Mañanera Andrés Manuel López Obrador Martes 4 Agosto 2020 #COVID19������ https://t.co/NkJyFMMx77	2020-08-04 17:51:56	es		0.0	0.0		∬ 𝓐𝓛𝓔𝓧 𝓥𝓞𝓖𝓐𝓖𝓔𝓡 ③.⓪ ∬	Latest post: Dr. José Luis Alomía Conferencia Lunes 3 Agosto 2020 #GraciasPorCuidarnos #NuevaNormalidad 🚦🚦🚦 https://t.co/mHEkFR073Z	70969.0	1939.0	2863.0	2630.0	71.0	False		
@LUCIAFERNANDALC	"Parece que todo regresó a la normalidad, hay muchísima gente en la calle.
#COVID19 
#"	2020-08-04 17:51:56	es		3.0	0.0		Lucifer🖤	...	7072.0	17027.0	511.0	1530.0	2.0	False		
@_clauuvega	Se confirma que el 2020 es el peor año de todos jajaja 😪 #libano #Beirut #COVID19	2020-08-04 17:51:55	es		0.0	0.0		Claudia Vega🌻	Estudiante de medicina👩🏻‍⚕️ 📍🇨🇱 22 años🌸	59.0	20.0	13.0	6.0	0.0	False		
@puntoyaparteoax	"#Oaxaca Dos bebés y embarazada del Hospital con Especialidades Salina Cruz son diagnosticados con #COVID19 Seguir leyendo: https://t.co/wT9uQS7e5O
@alejandromurat @Donato_Casas
@HLGatell @SSO_GobOax @SSalud_mx https://t.co/R7VS05lvqW"	2020-08-04 17:51:55	es		0.0	0.0		PuntoyAparteOaxaca	La Opción en Información desde Oaxaca, México.(Publicaciones bajo Derechos de Autor)	23266.0	24.0	265.0	5444.0	29.0	False		
@alex_vogager	I've just posted a new blog: #Mañanera Andrés Manuel López Obrador Martes 4 Agosto 2020 #COVID19������ https://t.co/NkJyFMMx77	2020-08-04 17:51:55	es		0.0	0.0		∬ 𝓐𝓛𝓔𝓧 𝓥𝓞𝓖𝓐𝓖𝓔𝓡 ③.⓪ ∬	Latest post: Dr. José Luis Alomía Conferencia Lunes 3 Agosto 2020 #GraciasPorCuidarnos #NuevaNormalidad 🚦🚦🚦 https://t.co/mHEkFR073Z	70969.0	1939.0	2863.0	2630.0	71.0	False		
@amacayaj	Hasta cuando @tiendas_paris ... basta el abuso! La chiva mala la de no poder devolver la plata.  @SERNAC caso abierto y sin solución. Compra realizada 25 abril. #sii_chile #COVID19 #Deuda #paguen https://t.co/paNpFX6uHy	2020-08-04 17:51:54	es		0.0	0.0		J A M A J A		1878.0	2770.0	1855.0	240.0	1.0	False		
@Esposible9	"Olvidamos cuál es el verdadero enemigo en la lucha contra la corrupción. El COVID19 es pico en todo el mundo...Y Vizcarra ¿es responsable q aumente en todo el mundo?
Se enfrentan Uds. a la ciudadanía q enfrenta a las organizaciones criminales ¿Ud. izquierda?.
Viven en una burbuja https://t.co/LRcDJTua6g"	2020-08-04 17:51:49	es		0.0	0.0		Samuel		46345.0	8969.0	743.0	146.0	0.0	False		
@reporteloscabos	"Ante la situación de contingencia sanitaria por el coronavirus (COVID19), y su impacto en las empresas y las relaciones entre empleadores, sindicatos  y trabajadores, la Secretaría del Trabajo y Desarrollo Social (STDS) a través de la...

https://t.co/jm3zg5Hkrt"	2020-08-04 17:51:47	es		0.0	0.0		ReporteLosCabos	Reporte Los Cabos es un esfuerzo independiente, con el objetivo de informar con objetividad, las noticias y los hechos de mayor relevancia para el ciudadano	10167.0	651.0	774.0	734.0	5.0	False		
@Pagciudadana	Padece brote de COVID, Hospital Psiquiátrico Fray Bernardino Álvarez https://t.co/rjqztb3dZ4 vía @Página Ciudadana @covid19 en #hospital de #Tlalpan @HLGatell @lopezobrador_ @JesusRCuevas @SenadoresdelPAN	2020-08-04 17:51:40	es		0.0	0.0		Página Ciudadana	Medio de Comunicación Ciudadano	39136.0	827.0	1849.0	974.0	32.0	False		
@granguerrerogu1	Presumiendo el arte Hñähño! Ella es Xime y el tapabocas lo hizo Dorotea de Santiago Mexquititlán en Amealco! #FelizMartesATodos #COVID19 https://t.co/iBOofcV4Jl	2020-08-04 17:51:37	es		0.0	0.0		Guerrero Zergiei	Ilustrador, emprendedor y embajador de la agenda 2️⃣🦠3️⃣🦠 para #Queretaro Unidad en la diversidad.	4228.0	11338.0	735.0	256.0	1.0	False		
@espaciopublico	"Las organizaciones de derechos humanos exhortan al Estado venezolano a respetar y garantizar plenamente el ejercicio de los derechos de la población, los cuales adquieren mayor importancia en el contexto de la pandemia por la #COVID19

https://t.co/SI5Nl1wJvt"	2020-08-04 17:51:37	es		0.0	1.0		Espacio Público	"Asociación Civil que promueve y defiende la #LibertadDeExpresión, el derecho a la información y la responsabilidad social en medios.
+582125418122
+584242753974"	43592.0	3691.0	1965.0	179062.0	775.0	True		
@conagua_mx	Por lo que respecta a los operativos de apoyo con suministro de #Agua potable a unidades de salud y centros de atención a la sociedad por #COVID19, actualmente se han distribuido 8 millones 455 mil litros de agua, para el beneficio de 58 mil 349 personas	2020-08-04 17:51:36	es		0.0	0.0	@conagua_mx	Conagua	La Comisión Nacional del Agua fue creada el 16 de enero de 1989, con la misión de administrar y preservar las aguas nacionales para lograr su uso sustentable.	41891.0	558.0	198.0	360906.0	1421.0	True		
@conadecafrove	"@unicefvenezuela Proteger la salud mental de tus hijos en su regreso a la escuela durante la COVID-19

https://t.co/z23a4usML3
#ProtegeTuSalud
#PuebloAfroProtegeTuSalud"	2020-08-04 17:51:35	es		0.0	0.0	@unicefvenezuela	@CONADECAFROVE	Consj. Nac. para el Desarrollo de las Comunidades Afrodescendientes de Venezuela, adscrito al Despacho de la Presidencia y Seguimiento de la Gestión de Gobierno	3259.0	1686.0	1055.0	292.0	4.0	False		
@timon_digital	"Diseño realizado para Estudio Alcuri con motivo de las medidas adoptadas por la Inmobiliaria debido al Coronavirus.
#DiseñoGrafico #Diseño #Timon  #Coronavirus #Covid19
https://t.co/w1EQgwnGzb https://t.co/zpmo4i6fVI"	2020-08-04 17:51:27	es		0.0	0.0		timón	Diseño y Marketing Digital: Google Ads, Redes Sociales, Email Marketing, Merchandaising, Diseño Gráfico y Web.	42.0	89.0	164.0	66.0	0.0	False		
@tipssovetorax	"""Hambre de aire"", se insta a los médicos en cuidados críticos a atender el ""hambre extrema de aire"" en pacientes ventilados con COVID19 y SDRA a considerar beneficios farmacológicos conocidos de opiáceos/2 @manuelesuarez65 @andres23md  https://t.co/KRlnvR93oT"	2020-08-04 17:51:21	es		0.0	0.0		Sovetorax Tips	Información actualizada  sobre enfermedades respiratorias y su tratamiento	9918.0	588.0	658.0	1272.0	10.0	False		
@DeporteTotalFM	"De Jong, en una entrevista para Barça TV, ha repasado toda la actualidad en la previa de la Champions, ""Quedan cuatro partidos para ganar la Champions y todos serán decisivos"", expresó el mediocampista del Barcelona.
.
#coronavirus #COVID19 #espanaesroja #Barcelona #UCL.
.
JG https://t.co/jb4WtdSL2v"	2020-08-04 17:51:19	es		0.0	0.0		Deporte Total Cali	"Sintonízanos de lunes a sábado de 1:00 a 3:00 PM a través de la Red Sonora 1500AM y 
https://t.co/EV4s5o7Tby. APP: deportetotalfm TuneIn radio: deportetotalfm"	53083.0	6728.0	851.0	12305.0	36.0	False		
@Rubn47489262	"#RegresoAclasesSNTE 👩‍🏫👨‍🏫

🔴 Entérate ✅ e infórmate ✅ Conoce los principales puntos para el inicio del ciclo escolar 2020-2021 🍎📚 este 24 de agosto 🗓️ Ante el #coronavirus #COVID19 seguros todos por la educación ✔️ https://t.co/qthnTS1ffZ"	2020-08-04 17:51:18	es		0.0	0.0		Rubén	"Maestro de Educación Especial comprometido con la inclusión en todos los ámbitos de la vida.
Titular de la Secretaria de Actas y Acuerdos de la Sección 35."	546.0	1174.0	108.0	35.0	0.0	False		
@Peny63801578	@Vol_Covid19 @pgpnzalo1 @sanchezcastejon Oye y no tienes prioridad por sacar a la gente de la penuria y del hambre?	2020-08-04 17:51:17	es		0.0	0.0	@Vol_Covid19	Peny Saint Seiya 🇪🇦🌹🌹🌹🌹	"El danzar de las mariposas🦋
           🦋                   🦋
🦋
                                        🦋
      🦋
                     🦋"	103530.0	113847.0	2248.0	2346.0	3.0	False		
@jaime74583345	Lo qué hay que hacer para tragar!!!! @paredesenrique #Abogadosentiemposdecrisis #Morelos #crisiseconomica #COVID19 https://t.co/240Hz8FKh4	2020-08-04 17:51:14	es		0.0	0.0		Jaime Antonio Urrua	Litigar y ser parte de la justicia... un cliente satisfecho es sinónimo de que todo está bien!!!	5.0	2.0	97.0	5.0	0.0	False		
@F_Cocco58	"En 10 min tengo que hacer una presentación oral y tengo a mis viejos durmiendo la siesta a 2 metros, uno roncando y la otra que sueña y habla 🤔

Facultad en tiempos de covid19"	2020-08-04 17:51:04	es		0.0	0.0		Fran	Vivo loco en mi cordura y siento más que cualquiera	4915.0	7824.0	237.0	434.0	4.0	False		
@Esposible9	"Olvidamos cuál es el verdadero enemigo en la lucha contra la corrupción. El COVID19 es pico en todo el mundo...Y Vizcarra ¿es responsable q aumente en todo el mundo?
Se enfrentan Uds. a la ciudadanía q enfrenta a las organizaciones criminales ¿Ud. izquierda?.
Viven en una burbuja https://t.co/kF5FIp8Z38"	2020-08-04 17:51:03	es		0.0	0.0		Samuel		46345.0	8969.0	743.0	146.0	0.0	False		
@CZGNB61_Delta	Datos actualizados de la situación Covid19 en Vzla, suministrada por la Comisión para el control, se suman al día 715 nuevos casos. #4Ago Guardia Nacional Bolivariana #ProtegeTuSalud #83AniversarioGNB .@GNBoficialVE .@FabioZavarsep https://t.co/8nPXBWRRuk	2020-08-04 17:50:59	es		0.0	0.0		CZGNB-61 Delta Oficial 😷👍🏼	Cuenta Oficial Del Comando De Zona Para El Orden Interno Nro. 61 de la Guardia Nacional Bolivariana (Delta Amacuro)	12792.0	6001.0	3312.0	2783.0	1.0	False		
@ArmenHenriquez	Ossandón, se salva de el covid19, y se salvará de la justicia, t pasa x útil 🥴🥴	2020-08-04 17:50:57	es		0.0	0.0		Miguel Armen Henríquez Fernández	"-La vida se come al más débil.
-AntiComunista
-Siempre de Derecha
- Voto #RECHAZO."	1709.0	298.0	5786.0	5260.0	0.0	False		
