Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
@ismaelbfdez	"Las personas que van hoy a #Madrid16A porque están en contra de las mascarillas y ""la farsa de la Covid-19"",cuando cuando llegue el momento (Dios quiera que no) de que tengáis que ser atendidas por esa ""farsa de la Covid-19""
¿Que vais a hacer? ¿Que diréis?
Dejaros de gilipolleces"	2020-08-16 17:32:27	es		0.0	0.0		𝕀𝕤𝕞𝕒𝕖𝕝 🇪🇸	⚽ | 📝 | 𝕹𝖔 𝖎𝖒𝖕𝖔𝖗𝖙𝖆 𝖑𝖔 𝖋𝖚𝖊𝖗𝖙𝖊 𝖖𝖚𝖊 𝖌𝖔𝖑𝖕𝖊𝖆𝖘, 𝖘𝖎𝖓𝖔 𝖑𝖔 𝖋𝖚𝖊𝖗𝖙𝖊 𝖖𝖚𝖊 𝖊𝖗𝖊𝖘 𝖈𝖚𝖆𝖓𝖉𝖔 𝖙𝖊 𝖌𝖔𝖑𝖕𝖊𝖆𝖓	3568.0	5692.0	376.0	399.0	1.0	False		
@EmMunteanu	#ULTIMAHORA ! Covid-19 no va con los turistas y no turistas de #Mallorca por lo visto. Ningún control en Cala d'Almunia y Caló des Moró.  @IB3televisio @ProduccionA3Not https://t.co/f70ZRvFanw	2020-08-16 17:32:22	es		0.0	0.0		Emanuel Munteanu	🎬 Producer - Creative	606.0	3628.0	230.0	182.0	5.0	False		
@taniamarcela_s	Dios ha sido bueno superé el COVID-19 y me llamaron del trabajo que hace unos días me ofrecieron 🙌🏽❤. Aquí estoy sana y con un empleo dónde me dieron la oportunidad de trabajar desde casa 🥰🥺.	2020-08-16 17:32:20	es		0.0	0.0		🤘🏽🖤	Psicóloga. Bunbury♡. Los Caligaris🎶. ClubOlimpiaDeportivo❤💙.	10225.0	13759.0	1235.0	2737.0	1.0	False		
@mediosprovincia	Se confirmaron 18 nuevos casos de Covid-19 en La Rioja https://t.co/Eofm7UOOvS https://t.co/hAJl80MDRy	2020-08-16 17:32:12	es		0.0	0.0		Medios Provincia		56106.0	72.0	575.0	10966.0	39.0	False		
@euroefe	"Euskadi endurece desde mañana las restricciones: La Rioja y Murcia, primeras en adoptar las nuevas medidas de Sanidad para frenar los rebrotes de COVID-19
https://t.co/FSoZEiEjTg"	2020-08-16 17:32:09	es		1.0	0.0		EuroEFE	Noticias de la UE y sus Estados miembros. Política, economía, sociedad, opinión y seguimiento del debate parlamentario.	40195.0	4156.0	934.0	14401.0	738.0	False		
@antonioantela	Hoy es Domingo. No voy a hablar de COVID-19. Voy a recomendar una peli: “American son”. Imprescindible en año electoral USA y tiempo de Black Lives Matter. Sólo un escenario y 4 actores. Diálogos espectaculares. Ver en inglés, please. En Netflix. Brutal.	2020-08-16 17:32:03	es		1.0	0.0		Antonio Antela	Médico de vocación, idealista y optimista empedernido, amante de la amistad y de la familia, aficionado a la música, el cine, los viajes y la vida	890.0	909.0	403.0	1295.0	3.0	False		
@unguanacoentgu	"Jaja no tengo COVID-19 puse ese Tuit por que quería salir y no se puede por el puto ""coronabiru"" https://t.co/gvi6wzl50P"	2020-08-16 17:32:03	es	HN	0.0	0.0		unguanacoentegus	Salvadoreño 🇸🇻 en tierra de las baleadas 🇭🇳 aquí no soy tan #foodie así que relaje la 🍩 CEO de mis 2 Pulperias @burgersalsa @pupusaelguanaco	11111.0	25773.0	934.0	2097.0	0.0	False		
@gusvillate	"@IvanDuque @dauphine @danifmartinez96 @EFprocycling Ahora pida que @PoetaRubencho le narre una etapa de alta montaña en los pirineos en la que @MinSaludCol (Minsalufff) deje rezagado al COVID-19 y le gane por varios minutos... ""Y se abre, se abre la puerta de los sustos, venga..."""	2020-08-16 17:32:02	es		0.0	0.0	@IvanDuque	Profe Villate (Gustavo Villate Moreno)	Analista político. Colombiano. Docente. Construímos país y sociedad. Gerente de Proyectos. Archivista. #PMI. #Archives. #InformationTheory	4928.0	2785.0	4996.0	3205.0	3.0	False		
@contrapuntovzla	Julio Borges denuncia que en Venezuela los resultados de PCR para COVID-19 se conocen con 20 días de retraso https://t.co/xk9GdchKbY https://t.co/zeZJ3ErLnS	2020-08-16 17:32:00	es		0.0	0.0		Contrapunto	Somos un medio de ADN digital. Nuestro pulmón es la generación de debate y el corazón, la audiencia.	2107745.0	6253.0	7402.0	103391.0	938.0	True		
@clau902	Con Uds.!  De todas maneras recomiendo a asistentes precauciones con Ibuprofeno 400 mgs 3 veces al dia x 8  dias  #Madrid16A ese  #COVID__19 no es  mortal si se  controla la inflamacion desde los primeros síntomas! https://t.co/WYou0Yhksi	2020-08-16 17:31:59	es		0.0	0.0		Claudia Navarro G.	"Respeto, celebro y defiendo vida y familia. Feliz abuela. Toda mi confianza en Cristo. Católica #MarketingInmobiliario  #CommercialRealEstate. "".Salmo 68,5"	31792.0	1445.0	1845.0	747.0	11.0	False		
@CbBorras	@Patri_Fer_17 @RodriguezNalena Aquí tod@s somos libres se expresar  nuestra opinión.  Ell@s pasan de cuidarse del COVID-19  y nos imponen a tod@s con este acto  es normal que nos busquemos. Yo tengo gente luchando contra el covid por culpa de irresponsables que no se ponen la mascarilla	2020-08-16 17:31:58	es		0.0	0.0	@Patri_Fer_17	I 🎵Love 💜You➕More	"#MichaelJacksonForever 💜@Mjradionet #MJInnocent
#FamiliaTrapisonda"	88052.0	88482.0	1693.0	1838.0	19.0	False		
@elgranvegetto	anoche gordos comunistas hijos de Evo Morales contrajeron Covid-19 después de una orgía grupal https://t.co/W1HPn7Ru9y	2020-08-16 17:31:56	es		0.0	0.0		ELGRANVEGETTO	"soy un slenderman venezolano
estudiante de los que te ponen apodos
nacionalista, semi-conservador y anticomunista 
un malvado blanco hétero"	225.0	37.0	63.0	2.0	0.0	False		
@HectorD52064509	@vichoguate Como lo visto en los videos que pudieron compartir algunos chinos cuando empezaron con el covid-19 en China, que derrepente caían muertos en las aceras, bueno eso que están viendo acá, así como lo que pasó en la Litegua es por covid-19 no se engañen así mismos si fue covid-19	2020-08-16 17:31:56	es		0.0	0.0	@vichoguate	Hector S.	😎🤘	2029.0	17597.0	295.0	45.0	0.0	False		
@Hada_Sandrapico	Coronavirus España hoy, noticias de última hora | Protesta en Colón sin mascarilla y sin distancia contra las medidas para frenar la Covid-19 https://t.co/Z3F0yOdsBZ	2020-08-16 17:31:50	es		0.0	0.0		Sandra Picó Nomdedeu	"SIEMPRE EN LUCHA, NO QUIERO GUSTAR A TOD@S; AL ENEMIGO NI AGUA,  QUE LUEGO TE MEA EN LA CARA.
 AMO A  MI PAÍS 🇪🇸PP 💙   SIMPATIZANTE vOX 💚🇪🇸"	10172.0	10609.0	2842.0	1175.0	3.0	False		
@H_Roggero	Covid-19: los médicos franceses piden medidas para evitar lo peor en la inminente segunda ola https://t.co/EJgIdrCQ9R	2020-08-16 17:31:49	es		0.0	2.0		Horacio C. Roggero	"#PeronismoMilitante. @PeronismoPM  @FrenteDeTodos 
PJ #UNIDADCIUDADANA #PM  - las Malvinas - Peron ,Evita Nestor y Cristina sin dudas"	235456.0	332359.0	24857.0	24909.0	92.0	False		
@pharmantonio	#Madrid16A es una burla hacia todos los ciudadanos, pero sobre todo hacia enfermos y fallecidos por COVID-19. Y debería ser considerado delito contra la salud pública. Ya está bien de gilipolleces disfrazadas de opinión.	2020-08-16 17:31:49	es		1.0	0.0		Antonio Hernández	R2 de Farmacia Hospitalaria. En defensa de la evidencia científica y la seguridad de los pacientes.	312.0	297.0	142.0	80.0	0.0	False		
@CriistoRomero	@ChauOperetaK El gobierno está en presión por el Covid-19. Apuesto que con Macri o los gobiernos anteriores estaríamos iguales o peor de casos.	2020-08-16 17:31:47	es		0.0	0.0	@ChauOperetaK	Cris!	"-18 años
-Analista del Fútbol
-Racing Club 💙
-Futuro Periodista Deportivo 📚"	1432.0	3042.0	103.0	238.0	2.0	False		
@roomaan89	@gilbertoungson El manejo de VMI en px con COVID-19 es de alta complejidad, más cuando se suman ciertas características que tornan al pulmón con pocas áreas susceptibles de ventilación y muchas dañadas, y que la ventilación protectora es difícil de llevar, totalmente en desacuerdo con el autor.	2020-08-16 17:31:46	es		0.0	0.0	@gilbertoungson	Dr. Stark	Internal Medicine-CMNO/ Son-Jal🌵/opinions my own.	8859.0	18856.0	394.0	1996.0	2.0	False		
@ProyectoPuente	Los casos activos de COVID-19 en México disminuyen 8% en la primera quincena de agosto - https://t.co/Ku6rQD7BXK https://t.co/xraRQzPNqO	2020-08-16 17:31:42	es		1.0	0.0		Proyecto Puente	Periodismo Diferente | Lunes a viernes, 6:00-9:00am | En todas las plataformas digitales. noticias@proyectopuente.com.mx	216627.0	9160.0	1667.0	46929.0	244.0	False		
@AlbertoLermaCa1	@vicfc7 Lo graciosos del video es que el anciano está enterrando una persona que murió de Covid 19 y sin cubrebocas hasta para hacer spot de guerra sucia están bien pendej.s.	2020-08-16 17:31:40	es		0.0	0.0	@vicfc7	Alberto Lerma Campos		22222.0	36975.0	433.0	246.0	0.0	False		
@lavozfrontera	"Por medio de su Twitter, el exmandatario informó sobre el fallecimiento y envió sus condolencias a su cuñado, sobrinos y nietos
https://t.co/i84FYHixwZ"	2020-08-16 17:31:40	es		0.0	0.0		La Voz dela Frontera	La Voz de la Frontera forma parte de Organización Editorial Mexicana, la compañía periodística más grande de América Latina, @OEMenLinea	112279.0	2664.0	329.0	9440.0	157.0	False		
@joseurbinasv	"Paciente de 21 años se convierte en la persona más joven que fallece por coronavirus en Costa Rica. 
https://t.co/ANAnecfopS"	2020-08-16 17:31:40	es		1.0	1.0		José Urbina	"Candidato a diputado por San Salvador con @nuevasideas.
Maestría en Comunicación y Postgrado en Comunicación Estratégica 🇸🇻"	47651.0	30582.0	679.0	10931.0	33.0	False		
@Noticias_Chih	Reporte COVID-19: con 141 nuevos casos alcanza el estado 9 mil 898 contagios https://t.co/QneToEXEE3	2020-08-16 17:31:39	es		0.0	0.0		Noticias Chihuahua	Un nuevo enfoque de las noticias en Chihuahua. Contacto@noticiaschihuahua.mx	25140.0	3175.0	12.0	20692.0	25.0	False		
@elenarodcar	No entiendo como personas que han estado confinadas durante 3 meses en una ciudad donde ha habido un impacto tan fuerte de covid-19, como es Madrid, son capaces de poner en riesgo la salud pública y a ellxs mismxs, espero que ningún familiar suyo muera por su culpa. En fin.	2020-08-16 17:31:38	es		0.0	0.0		Elena	🧖🏻‍♀️🎬🧠🕊💜🐒🐞🧡🥑🌻🤸🏻‍♀️🍒🙋🏽‍♀️🍊🎞🌅🦋🌱🍪🏡🎡🎭✈🌫♀️🎤💡🎥🍇🌼🚶🏻‍♀️🌊🧀🗻no sé qué poner pero por los emoticonos podéis deducir un poco who i am.	871.0	2684.0	101.0	61.0	0.0	False		
@Kriztalzauruz	El COVID-19 ya superó a la hemorragia obstétrica y a la preeclampsia como principal causa de muerte materna, y yo no entiendo su fijación por andar haciendo Baby showers en pleno apogeo pandémico 😠	2020-08-16 17:31:37	es		0.0	0.0		𝒞𝓇𝒾𝓈𝓉𝒶𝓁	Mi himno: Hate to see your heart break. Saludo a los perritos y desvío la mirada a los humanos. Quedando como estúpida desde el 2016, antes era chévere.	11053.0	6091.0	619.0	642.0	4.0	False		
@thecrudereality	"La cruda realidad es que estás personas no están respetando las medidas de seguridad frente al COVID-19.
#Madrid16A"	2020-08-16 17:31:34	es		4.0	2.0		Cruda Realidad	En estos tiempos uno no puede fiarse de todo lo que lee	1.0	1.0	0.0	0.0	0.0	False		
@gonzalogalvaan	"Y mi pregunta es: 
¿Por qué a estos neandertales no se les puede detener por un delito contra la salud pública? Yo de verdad solo deseo que estas ""personas"" no tengan que sufrir el mínimo síntoma provocado por la COVID-19. Porqué SÍ, este virus es REAL y muy PELIGROSO #Madrid16A https://t.co/jiRvVyD7wk"	2020-08-16 17:31:33	es		1.0	0.0		GONZALO⚡	📍Madrid	661.0	3075.0	98.0	51.0	0.0	False		
@HardStriker2020	@ElHuffPost Tanto a Miguel Bosé (cuya madre falleció de una neumonía complicada por el Covid-19) como a cualquiera otra figura pública que incite y/o participe en este tipo de manifestaciones habría que detenerlas y acusarlas de TERRORISMO BIOLÓGICO por promover la expansión un virus.	2020-08-16 17:31:32	es		0.0	0.0	@ElHuffPost	Hardstriker2020🇪🇺	I’m too busy surviving...	739.0	196.0	132.0	16.0	0.0	False		
@elmundoes	"""Yo creo que es una 'plandemia' para engañarnos con un virus que no existe..."" 

Cientos de personas, sin mascarilla ni distancia, protestan en Madrid contra las medidas sanitarias en pleno repunte de la Covid-19 https://t.co/eZg4XbyIRm"	2020-08-16 17:31:32	es		1.0	3.0		EL MUNDO	Cuenta oficial de EL MUNDO. https://t.co/vUaVDGoi8G	304214.0	2745.0	1370.0	3754538.0	30276.0	True		
@ANGEL2MTY	"Con alianza, México tendrá vacuna contra covid-19 antes de lo previsto: Slim Domit
(ALIANZA NEOLIBERAL AMLO??) entre parentesis es Mio https://t.co/Mr7kmhHsVh vía @Milenio"	2020-08-16 17:31:29	es		0.0	0.0		ANGEL 2MTY		18139.0	15612.0	4979.0	3252.0	0.0	False		
@sandraalfaro	El Sist. de Salud en Venezuela no sólo ha cobrado la vida de los contagiados por COVID-19, sino la vida médicos, enfermeras, bionalistas, camilleros, camareras y demás personal de los hospitales, por ellos, hoy a las 12m. guardemos 1 minuto de silencio #VzlaHeroesDeLaSalud https://t.co/wLVsHILsOK	2020-08-16 17:31:28	es		0.0	0.0		Sandra Alfaro	Madre, Abogada, Profesora Universitaria, Exprefecto de Maturín. Diputada al  CLEM Secretaria General AD Monagas. #MaturínEresTu	13375.0	8410.0	1982.0	3240.0	12.0	False		
@EmergenciaRed	"-DOMINGO 16 DE AGOSTO- 

El Servicio de Salud de Atacama, informa del  fallecimiento de dos  paciente por COVID -19 en la Región de Atacama, llegando a la cifra actual de 36 personas. 

se trata de pacientes de años… https://t.co/KpE150C06z"	2020-08-16 17:31:24	es	CL	0.0	0.0		RPER/NOTICIAS		2161.0	28.0	321.0	235.0	1.0	False	-70.33222222	-27.36666667
@QueDiseMajaron	@alwayswarrier No nos cuentes rollos inutil,nunca me e puesto la puta mascarilla y no me enfermado de una mierda. Ademas en las cajas de mascarilla pone que no vale para evitar el covid 19 q me estas contando falso. Eres un falso traidor e ireis a la cárcel por cooperador necesario de la farsa	2020-08-16 17:31:23	es		0.0	0.0	@alwayswarrier	Principe		201.0	48.0	5.0	0.0	0.0	False		
@TachiraNoticias	Corea del Sur desarrolla una vacuna contra el Covid-19 aplicable por la nariz https://t.co/X8iRrYkZSu	2020-08-16 17:31:22	es		0.0	0.0		Táchira Noticias	-Nos dedicamos a informar el acontecer diario del Táchira y Venezuela #SomosTuVoz -Envíanos tus denuncias -Pagina Web👇🏻	10224.0	39.0	5102.0	28999.0	44.0	False		
@samnmx	"""COVID-19: Nuevo récord diario de casos en el mundo con más de 294 mil"" #Coronavirus https://t.co/1ViVh2f9wa"	2020-08-16 17:31:22	es		0.0	0.0		Sergio Morán	Profesor e investigador, Universidad Autónoma de Nayarit	4851.0	20248.0	4348.0	3707.0	11.0	False		
@noticiasomponce	Ratero amenaza con contagiar con COVID-19 a empleados de una farmacia para robar en Santurce https://t.co/YsmT0XvtIN	2020-08-16 17:31:20	es		0.0	0.0		NoticiasSomosPonce		35951.0	364.0	107.0	385.0	2.0	False		
@adiro61	España vuelve al top diez de países con más contagios por Covid-19 https://t.co/qicAfrLaw6 a través de @NiusDiario	2020-08-16 17:31:16	es		0.0	0.0		Pedro Calvillo Serrano	Soy de los que piensan que un mundo mejor  es posible, por lo que me involucro en todo lo que esta relacionado con este tema.	219703.0	1628.0	972.0	996.0	39.0	False		
@Zavalita_1975	La frase del presidente sobre la inexistencia de la cuarentena, el gráfico con el amesetamiento, la payasa en el reporte diario del Covid 19 y las idas y venidas de ayer con el USD ahorro evidencian que la comunicación del gobierno es muy mala.	2020-08-16 17:31:16	es		0.0	0.0		Ignacio Labaqui	And in the end, the love you take is equal to the love you make	31014.0	17164.0	1047.0	3334.0	26.0	False		
@RadioRetrocadas	"Reporte Covid-19 Región de O’Higgins.  16 de Agosto. 

▪ 87 Nuevos Casos. 
  
▪ 12.185 Casos Totales.
 
▪  881 Casos Activos. 

▪ 11.020 Recuperados. 

▪  2 Nuevos Fallecidos.  

▪ 301 Total Fallecidos. 

#Rancagua #Machali #Graneros #Rengo #OHiggins #SanVicenteTT https://t.co/XMOPjR66xS"	2020-08-16 17:31:11	es		0.0	0.0		Radio Retrocadas	“Musica que no pasa de moda” | Emisora Online | https://t.co/us3h1Ml1mq | Instagram @radioretrocadas	1784.0	24.0	89.0	801.0	2.0	False		
@plumadelpueblo	"@tecn_preocupado @SOYMIGUELLAGO Este no trabaja aquí?....
https://t.co/jlax6QVRae"	2020-08-16 17:31:08	es		0.0	0.0	@tecn_preocupado	La pluma del pueblo	"""La manera más rápida de arruinar un país es dejarlo en manos de demagogos"" (Dionisio de Halicarnaso). Los políticos son nuestros empleados, no nuestros amos."	21280.0	5010.0	1479.0	1669.0	4.0	False		
@noticiarepretel	Muere hermana de Evo Morales por COVID-19 en Bolivia https://t.co/FhR4BVBeSO	2020-08-16 17:31:07	es		1.0	0.0		Noticias Repretel	Somos Noticias Repretel con la información más completa de Costa Rica y el mundo.	134216.0	906.0	481.0	512591.0	805.0	True		
@juanmtong	@Enrique_Clausen No bajemos la guardia ante el Covid-19, no nos vamos a confiar. Hay que cuidarnos y seguir las recomendaciones siempre.	2020-08-16 17:31:07	es		0.0	0.0	@Enrique_Clausen	Juan M Tong	"Médico Psiquiatra. 

Director General de Salud Mental y Adicciones en Sonora."	2866.0	4657.0	384.0	488.0	0.0	False		
@BluReport	🔴 Rusia iniciará vacunación masiva contra Covid 19 en un mes // https://t.co/SiYDLX7jT4 https://t.co/zWo7r5ffHC	2020-08-16 17:31:06	es		0.0	0.0		BluReport	Lo más relevante a nivel global. Blu Report Amplía tu Mundo	65389.0	5155.0	548.0	16086.0	141.0	False		
@tjbau	@LuzAngelicaNue1 @Edwin_FrancoG @ClaudiaLopez Niña, en China se construyó todo un hospital y el mundo aplaudió. Y ahora vienes tú y dices que crear capacidades para atender gente enferma es plata perdida? Es la tarea principal de los gobiernos proteger al pueblo (no solo los ricos) de advertencias como el COVID-19	2020-08-16 17:31:05	es		0.0	0.0	@LuzAngelicaNue1	Ahead of the Curve	The plural of anectode is not evidence.	66.0	92.0	89.0	3.0	0.0	False		
@BureauBga	"El #Covid19 ha hecho sobresalir las características de #Bucaramanga como un destino ideal para eventos post Covid-19, como: 
1. Poca densidad poblacional.
2. Centros de eventos amplios con buena ventilación. 
3. Planes ecoturísticos.
Conozca más en https://t.co/fj3r2WSO39 https://t.co/cUBotnG65n"	2020-08-16 17:31:05	es	CO	1.0	0.0		Visit Bucaramanga	Cuenta oficial del Bucaramanga Convention & Visitors Bureau. Promocionamos a #Bucaramanga y #Santander como destinos de eventos. #VisitBucaramanga	1925.0	1864.0	2291.0	3329.0	9.0	False		
@alcaldiausaquen	"@ShadowDoctorMD @GobiernoBTA @SeguridadBOG @LuisErnestoGL @ClaudiaLopez @Bogota @jaimevargas85 @Contagioradio1 @CaracolRadio @dcRadioBogota @JDRiveros Buenas tardes, los puestos para pruebas #Covid_19 en la localidad de Usaquén están en: 👇🏾

✅Parque Altablanca 
✅CAI - Codito."	2020-08-16 17:31:05	es		0.0	0.0	@ShadowDoctorMD	Alcaldía de Usaquén	Carrera 6 a # 118-03 Teléfono: 6195088 Atención: L a V de 7 a.m. a 4:30 p.m. 🔴INSTAGRAM ⬇️ Alcaldiadeusaquen	17621.0	5688.0	763.0	14632.0	111.0	True		
@ComisionadoDDHH	El Comisionado presidencial para los DDHH @HUMBERTOPRADOS solicitó la liberación inmediata de todos los presos políticos del régimen de Nicolás Maduro, debido al alto riesgo de contagio por covid-19 en los centros penitenciarios de Venezuela. https://t.co/I9VpKg8P3x	2020-08-16 17:31:04	es		0.0	0.0		ComisionadoDDHH	Humberto Prado. Comisionado Presidencial para Derechos Humanos y Atención a las Víctimas de la República Bolivariana de Venezuela.	9427.0	6.0	84.0	2967.0	25.0	False		
@RegaCarlos	Quienes minimizan al COVID19 se confunden. COVID19 hace perder en promedio 11 años de vida, especialmente a la gente más pobre. De hecho la curva de mortalidad en las comunidades más pobres es más joven. COVID-19 – exploring the... | Wellcome Open Research https://t.co/L2DjxT1Qsu	2020-08-16 17:31:04	es		2.0	0.0		Carlos J. Regazzoni	Médico y Doctor en Medicina 👨‍🔬 Diplomado en Bioestadística y en Filosofía. Sueño con el país de nuestros abuelos 🇦🇷	9577.0	7841.0	1809.0	27980.0	118.0	True		
@ComisionadoDDHH	El Comisionado presidencial para los DDHH @HUMBERTOPRADOS solicitó la liberación inmediata de todos los presos políticos del régimen de Nicolás Maduro, debido al alto riesgo de contagio por covid-19 en los centros penitenciarios de Venezuela. https://t.co/ZAjOyx22YW	2020-08-16 17:31:03	es		0.0	0.0		ComisionadoDDHH	Humberto Prado. Comisionado Presidencial para Derechos Humanos y Atención a las Víctimas de la República Bolivariana de Venezuela.	9427.0	6.0	84.0	2967.0	25.0	False		
@UNoticias	Ifenprodil NP-120 puede salvar los pulmones, órgano más afectado por el covid-19 https://t.co/8lMhtJlL7f	2020-08-16 17:31:00	es		0.0	1.0		Últimas Noticias	"Con las Últimas Noticias de Venezuela y el mundo. Cuenta oficial del diario de mayor circulación del país. Solo ofrecemos información confirmada.
https://t.co/NqmYc5xBvf"	1398700.0	1415.0	100591.0	4104076.0	11386.0	True		
@RadioSago	Muere hermana de Evo Morales por COVID-19 en Bolivia https://t.co/pNack8gTKg	2020-08-16 17:31:00	es		0.0	0.0		Radio Sago	80 años Informando primero al sur de Chile. 780 AM y 94.5 FM en Osorno. 96.5 FM en Puerto Montt	57260.0	475.0	1020.0	31798.0	150.0	False		
@RunRunesWeb	El pasado 4 de mayo Delcy Rodríguez realizó el reporte de los nuevos casos de COVID-19 mediante un tuit. Conoce este y otros hitos de la pandemia que identificamos en @RunRunesWeb https://t.co/6OJTb3NZFZ	2020-08-16 17:31:00	es		0.0	0.0		Runrunes	Nos apasiona llegar al fondo de las historias de corrupción y en defensa de los Derechos Humanos para contarlas con personalidad. https://t.co/VB8adH0MRf	612487.0	1725.0	24541.0	2287854.0	6084.0	True		
@prodjivazz	gente que se siente seguir a un portador de covid-19? 😎🖖	2020-08-16 17:31:00	es		0.0	0.0		Jivazz ⚪	"Cuenta Instagram: @ProdJivazz 
-Productor Musical
-Beatmaker
-Publisher Spotify/iTunes/Instagram"	4110.0	14286.0	156.0	81.0	0.0	False		
@Daniela52255379	@evoespueblo el ser más HIPÓCRITA, recuerda qué le hiciste a #Franklin #Gutiérrez, cómo lo perseguiste políticamente hasta el punto en que su Propio hijo falleciera, lo peor es que ni siquiera lo dejaste despedir y en ese entonces ni siquiera había COVID-19. Corrupto sinvergüenza https://t.co/DkuzoREaHk	2020-08-16 17:31:00	es		0.0	0.0	@evoespueblo	Imilla k'arapanza emputada		39.0	293.0	67.0	2.0	0.0	False		
@fosrosario	Más de 60 pacientes dados de alta en Rosario, felicidades por ganar al Covid-19. Las personas recuperadas  pueden donar plasma. Si te recuperaste del coronavirus dona plasma y salva muchas vidas...	2020-08-16 17:30:59	es		0.0	0.0		YO SOY LEPRA... 🔴⚫	Rosarino de NEWELL'S, cada nuevo campeonato se renueva la esperanza...	13934.0	43493.0	3535.0	904.0	1.0	False		
@munimulchen	⛔ El reporte de la Autoridad Sanitaria de hoy domingo 16 de agosto, indica que en nuestra comuna reporta 3 casos nuevos de Covid-19, sumando 13 casos activos y 129 recuperados, con un total de 142 casos acumulados desde el inicio de la pandemia.	2020-08-16 17:30:59	es		0.0	0.0		munimulchen	Cuenta oficial de la Municipalidad de Mulchén, Maravilla Natural https://t.co/AoLlu31uYX	1722.0	259.0	649.0	2066.0	14.0	False		
