Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
@LuciaPinedaU	#LoÚltimo Asamblea Nacional condecoran a trabajadores de la salud y callan ante despidos y personal que murió por COVID-19: https://t.co/dkRpy0GJei	2020-08-06 18:19:36	es		0.0	0.0		Lucia100%Noticias	Periodista de 100% Noticias. Defensora de las libertades públicas y democracia. Ganadora de los Premios Coraje en Periodismo de @IWMF y del @pressfreedom 2019	81937.0	22324.0	1442.0	105716.0	223.0	True		
@DolarToday	Médicos Unidos por Venezuela: Nuestras cifras de covid-19 no coinciden con las del Estado. https://t.co/knSfD1ZpdN  #06AGO	2020-08-06 18:19:33	es		0.0	0.0		DolarToday®	Noticias de Venezuela Jueves Ago 6, 2020 el $ cotiza a Bs. 278022,72 y el € a Bs. 303044,76 entra sin bloqueos -► https://t.co/QHIrz49eTW	1668895.0	469.0	3425.0	3802447.0	5748.0	True		
@VinicioTVGT	"Muere Roberto Barreda, vinculado a la muerte de Cristina Siekavizza. 
El fue ingresado al Hospital General por Covid-19."	2020-08-06 18:19:32	es	GT	0.0	0.0		Vinicio Fuentes	"100% CUENTA PERSONAL. Nadie tiene la culpa de lo que escribo...SOLO YO.

Lic. en Comunicación (USAC).  Extrema:       #ActitudPositiva."	11726.0	10172.0	1220.0	23463.0	39.0	False		
@FloreMorrive	Si quiere un explicación con plastilina sobre la vacuna del Covid-19 tiene que escuchar a la Dra. Marcela Vélez, súper profesora. https://t.co/gkFyV49Xqf	2020-08-06 18:19:32	es		0.0	0.0		Flore Morrive	"I'm an activist, Website Developer
#NoMasEPS 
You know, I love the @Residente's art"	11909.0	963.0	1506.0	1001.0	7.0	False		
@AlcaldiaMilagro	"🚨# ATENCIÓN
Mañana estaremos realizando pruebas rápidas de Covid-19 en el sector Cantos Loor, totalmente gratis. ¡Nuestro objetivo es mitigar los contagios! https://t.co/4SR9osNqAj"	2020-08-06 18:19:29	es		0.0	0.0		Alcaldía De Milagro	¡Juntos haremos Milagro lindo otra vez!	1352.0	92.0	17.0	957.0	3.0	False		
@Edwin43840691	@jorge_macias_m @lopezobrador_ No mames no me digas que las 48 mil muertes son culpa de amlo?? Claramente se dijo NO SALIR DE CASA. Pero como mexicano cree más en la llorona que en el covid 19 , así que no seas doble moral amlo no tiene nada que ver con las 48 mil muertes eso fue culpa de uno.	2020-08-06 18:19:28	es		0.0	0.0	@jorge_macias_m	Edwin		19.0	10.0	12.0	1.0	0.0	False		
@NoticiaFMCenter	"La Organización Mundial de la Salud resaltó este jueves que seis posibles vacunas contra el Covid-19 se encuentran en la última fase de pruebas. 

El director de la OMS, Tedros Adhanom, señaló que las vacunas se encuentran en una “fase muy avanzada”. 

Vía: @EFEnoticias
#06Ago https://t.co/QcC2nHYy7W"	2020-08-06 18:19:28	es		0.0	0.0		FM Center Es Noticia	"🎙Medio de comunicación e información de los circuitos AM Center y FM Center. 

¡Primeros en llevar la información!"	1072.0	86.0	43.0	551.0	1.0	False		
@AMIIFMx	"Debemos usar cubrebocas para controlar la propagación del COVID-19. 
#YoUsoCubrebocas https://t.co/37ErkI97iO"	2020-08-06 18:19:27	es		0.0	0.0		AMIIF México	Representamos a más de 60 empresas globales, establecidas en México, que tienen el objetivo de contribuir a mejorar el bienestar de los mexicanos. #70AñosAMIIF	17695.0	5481.0	1348.0	7518.0	50.0	False		
@AnimaLectura	"#biblioteca Para bibliotecarios, de BibliotecaBS: Consumo en tiempos de la COVID-19
Estilos de vida sostenibles en el hogar

https://t.co/okisaSE67f"	2020-08-06 18:19:26	es		0.0	0.0		ExpertoAnimaLectura	DICIEMBRE 2020 ~ 17ª edición ~ Curso de Experto de Animación a la Lectura 2.0. | Departamento de Didáctica | Facultad de Educación | UNED | España	36357.0	41.0	3341.0	3339.0	102.0	False		
@CanalSucreTV	"#EsNoticia | Sec. General de Salud en #Sucre, Dr. Pablo Terán, anunció que el 58.29% de los pacientes con COVID-19 en la entidad se han recuperado. 

""Cada 6 de 10 contagiados, han recibido el alta médica"", precisó. 

#Ago"	2020-08-06 18:19:22	es		0.0	0.0		SUCRE TV (Desde 🏡)	📡 INTER #Canal8 / Cable Brasil #Canal3 / Cable Júpiter #Canal3	24734.0	790.0	293.0	4598.0	18.0	False		
@calientesdelsur	Pedernales es la única provincia del país donde no ha muerto nadie de COVID-19, según Salud Pública - https://t.co/AEhEJnezYB https://t.co/5QnPd1Num7	2020-08-06 18:19:22	es		0.0	0.0		Calientes del Sur	http://t.co/3P0GDIHgsw es el #periódico digital más completo de San Juan y del Sur.	101851.0	16.0	4889.0	4354.0	8.0	False		
@jmsalvade	Convegno COVID-19 in Italia - Dott. Franco Trinca al Senato 27 luglio 2020 @vox_es 🇪🇸 @Santi_ABASCAL https://t.co/dj6fa0OgIz vía @YouTube	2020-08-06 18:19:21	es		0.0	0.0		Joan-Marc	Empresario de ALOEFOREVER	9405.0	6065.0	767.0	370.0	15.0	False		
@KingofpopMJ8	@Rosa56647496 @sojulida @PerfectSan Aparte q de toda la vida han existido ictus y trombos, no son nuevos de ahora, pero todo se relaciona al Covid-19. Q yo sepa el Sintrom no lo han inventado ahora...	2020-08-06 18:19:20	es		0.0	0.0	@Rosa56647496	WonderwomanMM93	MM93 🐜✊	4351.0	12880.0	169.0	116.0	0.0	False		
@davidbvcr	Morir en soledad: la ingrata condición de las víctimas de COVID-19 https://t.co/oyzG9dnONU	2020-08-06 18:19:19	es		0.0	0.0		David Barrientos V	Quiero viajar mucho. Periodista y Prod. Audiovisual. Seguidor de Jesús. Esta cuenta refleja únicamente mi opinión, y no la de nadie con quien trabajo.	53228.0	8336.0	1598.0	6140.0	40.0	False		
@Fidteatros	"Recuerda que el uso de correcto del cubrebocas 😷 previene contagios por COVID-19.
#SomosUnGranEquipo #IMSSDeporte #DivDeporte #UsaCubrebocasCara #QuédateTodavíaEnCasa #IMSS https://t.co/KEmQuf0H1E"	2020-08-06 18:19:18	es		0.0	0.0		Fidteatros	Somos la red de teatros más grande de México.	14641.0	10363.0	1164.0	3387.0	46.0	False		
@TDCdeportes	"🗞️ INFORMACIÓN | TIEMPO DE CANARIAS 🗞️

🏀 El afectado del Granca por Covid-19 se encuentra asintomático

✍️ @CrOlivares24 

#Granca #GranCanaria #LigaEndesa #ACB 

https://t.co/RRJ19CigxV"	2020-08-06 18:19:18	es		0.0	0.0		TDC Deportes	Toda la información deportiva de Canarias en un solo click. Síguenos también en @TiempoDCanarias y @PlayTdC	64589.0	1597.0	245.0	4060.0	64.0	False		
@vladercu	"Más de 30mil residentes del congourbano se atendieron en CABA
#coronavirus #COVID__19
#Infectadura #diadelingenieroagronomo
#coronavirus 
# https://t.co/SaDAkZu87q"	2020-08-06 18:19:17	es		0.0	0.0		Argento/Cu 🇨🇺 🇦🇷	"Argento por opción
Ante la duda pregunte."	29868.0	35030.0	582.0	633.0	6.0	False		
@RevistaSemana	"José de los Santos Sauna, la autoridad del pueblo kogui, falleció a causa de la covid-19. En días pasados, él había sido trasladado en un helicóptero de la Armada hasta Santa Marta, tras presentar dificultades para respirar. 

Vía: @SosSemana https://t.co/VVtCEDy5Sb"	2020-08-06 18:19:15	es		0.0	0.0		Revista Semana	Periodismo con carácter.	250416.0	2547.0	55.0	4533750.0	10606.0	True		
@JBV79	Las consecuencias que tendrá el positivo en COVID-19 de Sergio Pérez en la Fórmula 1 https://t.co/3RNV9up2Rc	2020-08-06 18:19:13	es		0.0	0.0		Jordi Barranco	Me gusta todo tipo de competicion del motor y las novedades del mundo del automovil.	196270.0	20970.0	483.0	403.0	54.0	False		
@pantallea	"Con todo lo que está pasando en el mundo con el COVID-19, muchos negocios están parados y sin saber qué hacer.

Desde Pantallea, podemos ayudar a pequeños negocios y autónomos con una consultoría gratuita online.

https://t.co/cV2oFukXrY https://t.co/6ShXiWJseX"	2020-08-06 18:19:12	es		0.0	0.0		Pantallea	Proyectos de Cartelería Digital y Contenidos dinámicos #pantallaspublicitarias #digitalsignage #motiongraphics #design https://t.co/DqzZEZWDnM	947.0	70.0	251.0	46.0	0.0	False		
@YoSoyDanteEJC	Asistir a reuniones sociales o visitar familiares está generando un aumento de contagios de COVID-19.  Es tu decisión cuidarte y proteger a los que más quieres. #NoBajemosLaGuardia https://t.co/ygBN03DvfR	2020-08-06 18:19:05	es		2.0	2.0		DANTE_EJC	Bienvenidos a la cuenta oficial de la Dirección de Aplicación de Normas de Transparencia del Ejército. CAN - Bogotá D.C. #YoSoyDante	13917.0	27062.0	258.0	8832.0	20.0	False		
@vfedericogm	#6Ago | Director de salud en #Sucre, Pablo Terán, señaló que en los últimos días ha venido descendiendo la curva de contagios por COVID-19 en el estado Sucre. Afirmó que el foco del Mercado Municipal de #Cumaná se controló.	2020-08-06 18:19:05	es		0.0	0.0		Víctor Federico González	Venezolano y cumanés🇻🇪 | Aprendiendo del periodismo👨🏽‍💻 | Investigo, informo y opino👐🏽	2153.0	3216.0	946.0	895.0	2.0	False		
@LadyCacua	CORONAVIRUS BRASIL - En Brasil buscan tratar la COVID-19 con la aplicación rectal de ozono https://t.co/gp5CIZF9cp https://t.co/jhyPVsKd0S	2020-08-06 18:19:04	es		0.0	0.0		LadyCacua	Presentadora, Periodista, Productora, Diseñadora Gráfica, Community Manager y Consultora de Comunicación	141918.0	63.0	505.0	774.0	40.0	False		
@mediatiknoticia	💧 @SOAPAMA llama a reforzar sanitización para mitigar el #Covid19 https://t.co/mVOhc05YF2 https://t.co/2g0GnBybxc	2020-08-06 18:19:04	es		0.0	0.0		Mediatik Noticias ✍️🗒️	Periodismo digital de Puebla para el mundo. Información directa en imagen y palabras.✍️	44759.0	3041.0	1373.0	3345.0	38.0	False		
@LadyCacua	"CORONAVIRUS CHILE - Chile sigue dando ""resultados positivos"" y los casos COVID-19 caen un 11 % en siete días https://t.co/iLVG82yJ8Q https://t.co/yiIN20cRQI"	2020-08-06 18:19:03	es		0.0	0.0		LadyCacua	Presentadora, Periodista, Productora, Diseñadora Gráfica, Community Manager y Consultora de Comunicación	141918.0	63.0	505.0	774.0	40.0	False		
@Cde_ucabg	La Latinoamérica post COVID-19 requiere de líderes ignacianos https://t.co/MZZfmR87rF https://t.co/YCxpV2cNqY	2020-08-06 18:19:03	es		0.0	0.0		Coord. Desarrollo Estudiantil	"Coordinación de Desarrollo Estudiantil de la @UcabGuayana
En todo amar y servir"	1390.0	46.0	182.0	418.0	2.0	False		
@Morin11131	@historyDatosMX Lastimosamente tiene muchos haters, tampoco se puede decir que es un Central de primer nivel, si lo fuera edtuviera en Europa. Pero si tiene mucho corazón. Pregunta por que veo varios diciendo que tiene COVID-19, si dice que salio Negativo?	2020-08-06 18:19:02	es		0.0	0.0	@historyDatosMX	Eduardo Morin		4421.0	10772.0	446.0	263.0	0.0	False		
@allanmartime	Murió Roberto Barreda. El COVID-19 hace justicia por nosotros. ¿JUSTICIA DIVINA?	2020-08-06 18:19:01	es		0.0	0.0		Allan Martínez	Periodista, crítico en ciernes, amante del sarcasmo y de la verdad. Cronista y escritor de imágenes, cinéfilo-melómano y fotógrafo avanzado.	7658.0	6730.0	895.0	365.0	11.0	False		
@GroupZirigoza	😷 Es más probable que mueras por covid-19 en EE.UU. que en casi cualquier parte del mundo, dice el exzar del ébola Ron Klain - CNN 👉 https://t.co/9gFSlWkyqB 💊 #Medical #GroupZirigoza	2020-08-06 18:19:00	es		0.0	0.0		Medical Zirigoza Group	Productos, de venta online, para informes médicos en soportes de grabación digital ENVÍOS GRATIS	39311.0	145.0	2364.0	1165.0	4.0	False		
@GroupZirigoza	😷 El contagio por Covid-19 vuelve a ser accidente laboral para sanitarios - Gaceta Médica 👉 https://t.co/BjyLsrmSDQ 💊 #Medical #GroupZirigoza	2020-08-06 18:19:00	es		0.0	0.0		Medical Zirigoza Group	Productos, de venta online, para informes médicos en soportes de grabación digital ENVÍOS GRATIS	39311.0	145.0	2364.0	1165.0	4.0	False		
@MejoreduMX	"#MEJOREDU te invita a conocer estas 10 sugerencias.

Son una propuesta para contribuir a preservar el derecho a la #educación de todos los estudiantes en el marco  de la emergencia sanitaria y el  inicio del ciclo escolar 2020-2021.

➡️ https://t.co/DV6NnBNzt7 https://t.co/GUyayClvzR"	2020-08-06 18:19:00	es		0.0	0.0		MEJOREDU	Cuenta oficial de la Comisión Nacional para la Mejora Continua de la Educación	540.0	8.0	2.0	2181.0	5.0	False		
@mxCovid01	"Estadisticas diarias covid19, Mexico y mundo
#COVID__19 #Mexico #coronavirus #CoronaVirusUpdate 
https://t.co/Ust0OJUgi0 https://t.co/p6ofv0uq5t"	2020-08-06 18:18:52	es		0.0	0.0		Coronavirus stats	"Coronavirus, daily statistics and charts 
Daily statistics covid 19
https://t.co/r4Un4rObcB"	48.0	3.0	36.0	4.0	0.0	False		
@SOLQR	"AUMENTAN A 8,358  LOS CASOS POR COVID-19 EN QUINTANA ROO

*suman 8,358 los casos de Covid-19; 806 en estudio y 1,081 defunciones

*En las últimas 24 horas se tuvieron 126 nuevos contagios en el Estado y fallecieron 16 personas más que ayer.

LEER: https://t.co/E0VecNgi0T"	2020-08-06 18:18:51	es		0.0	0.0		Grupo Sol	El Mejor Periódico del Estado. Información al Instante. Entérate de las #noticias más relevantes de #QuintanaRoo y el mundo, además de reportajes especiales.	30768.0	2129.0	579.0	930.0	18.0	False		
@nvenezuela19	Twitter bloquea la campaña de Trump por incumplir normas de desinformación sobre COVID-19 https://t.co/0A29NXIb0y	2020-08-06 18:18:51	es		0.0	0.0		Noticias Venezuela	Somos las noticias de Venezuela	259301.0	7.0	4787.0	12070.0	11.0	False		
@ExtraVzla	Twitter bloquea la campaña de Trump por incumplir normas de desinformación sobre COVID-19 https://t.co/3eAzOAPszU	2020-08-06 18:18:50	es		0.0	0.0		EXTRA VENEZUELA	Somos las noticias de Venezuela. redaccion@extravenezuela.com	2057024.0	78.0	17652.0	32059.0	241.0	False		
@compresidencia	ASSE recibió donación de tomógrafo de última generación en apoyo a lucha contra COVID-19 https://t.co/PVLKZvYRi3	2020-08-06 18:18:50	es		0.0	1.0		Comunicación Presidencial	"Cuenta oficial de la Presidencia de la República Oriental del Uruguay 
Norma de convivencia: https://t.co/Dy6AbUjzrb"	41729.0	5425.0	155.0	134254.0	529.0	True		
@EPinternacional	"Trump aventura que la vacuna de la #COVID19 estará lista antes de las presidenciales de noviembre en #EEUU
https://t.co/v78twhsT07"	2020-08-06 18:18:47	es		0.0	0.0		EP Internacional	Información internacional las 24 horas del día - https://t.co/jUXPniNMuV	133812.0	150.0	548.0	48000.0	904.0	True		
@MananaValles	"Tres diputados de #SLP contagiados de #Covid-19...

El Congreso de #SLP dio a conocer que tres legisladores fueron confirmados de #coronavirus, se trata de Mauricio Ramírez Konishi, Rolando Hervert Lara, y  Alejandra Valdés Martínez... https://t.co/QHFuPuMPzB"	2020-08-06 18:18:47	es		0.0	0.0		El Mañana de Valles	Somos una empresa de información	7216.0	1.0	172.0	525.0	2.0	False		
@Sahara_1951	En los Campamentos de Refugiados Saharauis el número de casos sospechosos de coronavirus ha aumentado a 42 https://t.co/4q1lmblTxz te olvides del SOL	2020-08-06 18:18:46	es		0.0	0.0		Actualidad Saharaui 🇪🇭🇪🇭🇪🇭	"No te olvides del Sahara Occidental ningún día... NUNCA. La #ActualidadSaharaui 🇪🇭🇪🇭🇪🇭
Carlos Cristóbal"	161493.0	32834.0	6446.0	17883.0	193.0	False		
@Ingesa_Ceuta	"➡️Ceuta vuelve a la cifra “0” de casos activos de COVID-19. Curadas las dos personas que tenían la enfermedad.
 
➡️Entre las PCR negativas se encuentran las dos pacientes que hasta la fecha eran positivas.
 
➡️De las PCR realizadas no se han detectado nuevos positivos. https://t.co/r9p0cmjqy4"	2020-08-06 18:18:42	es	ES	2.0	0.0		Ingesa_Ceuta	El Instituto Nacional de Gestión Sanitaria (INGESA) gestiona las prestaciones sanitarias de Ceuta y Melilla. Sigue al INGESA Ceuta y al Área Sanitaria de Ceuta	4862.0	738.0	274.0	2081.0	46.0	False		
@ExtraVzla	Trump sobre el COVID-19: “Desaparecerá, como las cosas desaparecen” https://t.co/wQm2qwsdWE -- https://t.co/Uz2J3CbfA6	2020-08-06 18:18:42	es		0.0	0.0		EXTRA VENEZUELA	Somos las noticias de Venezuela. redaccion@extravenezuela.com	2057024.0	78.0	17652.0	32059.0	241.0	False		
@PanoramaGTO	"CONFUNDE A EMPRESARIOS PASO DE LUZ ROJA A NARANJA DEL SEMÁFORO DE REACTIVACIÓN ECONÓMICA 🚥

Guanajuato pasó de rojo a naranja en el Semáforo Estatal para la Reactivación a pesar de ser el segundo estado con más casos activos de Covid-19 y el cuarto en contagios acumulados. 👇 https://t.co/LA9cR6xZob"	2020-08-06 18:18:39	es		0.0	0.0		Panorama Guanajuato	Escucha a @BELLATRIX_RAZO de lunes a viernes de 1-2pm León en Mix 103.1 FM, Celaya en La Comadre 88.1 FM y en Irapuato a través de Amor 94.3 FM	10082.0	2032.0	629.0	4607.0	30.0	False		
@GNB_DCR419	"DENUNCIA 🚨el .@GNB_Capital te invita a formar parte en la lucha para prevenir el #Covid_19😷 la prevención es la clave, CuidaDeTiYDeLosTuyos #6Ago #TrabajoYDesarrolloProductivo .@GNBoficialVE  .@FabioZavarsep
.@capitalzodi41
.@GNBGDJFL
.@Lockiby1 https://t.co/6OibrZt2Zw"	2020-08-06 18:18:39	es		0.0	1.0		DCR-419 CARABOBO😷👍	Cuenta Oficial del Destacamento D419 ubicado en la ciudad de Mariara Edo. Carabobo. Su Comandante Tcnel. Viloria Arcaya José Gregorio	5600.0	989.0	166.0	287.0	0.0	False		
@ProfeWong	🔔848 casos de Covid-19 comunitarios y 13 importados fueron detectados en últimas 24 horas en Venezuela y todos son atendidos gratuitamente por el gobierno de Nicolás Maduro🔔 Noticias de Venezuela, Cuba, Nicaragua, China y del mundo:https://t.co/GBHlAVfyKI @AOC @BLeeForCongress https://t.co/4ZRpvlX8V7	2020-08-06 18:18:37	es		0.0	0.0		Ernesto Wong Maestre	Internacionalista, Politólogo, Editor, Doctor en Seguridad de la Nación. Profesor. Analista Politico. Asesor y Tutor de Tesis de Maestria y Doctorado.	9581.0	351.0	196.0	1339.0	22.0	False		
@canalN_	"Al ser consultado sobre los plazos para el desarrollo de la vacuna en EE. UU., Trump dijo que sería ""antes de fin de año, puede que mucho más antes"" https://t.co/iygca0saSH"	2020-08-06 18:18:37	es		1.0	0.0		Canal N	"#CanalN Todas las noticias, siempre.
FB: https://t.co/UMOntgedFI 
IG: https://t.co/FsyZuU8JDR"	153178.0	10502.0	520.0	2884990.0	2892.0	True		
@DolarToday	Médicos Unidos por Venezuela: Nuestras cifras de covid-19 no coinciden con las del Estado https://t.co/knSfD1ZpdN  #06AGO	2020-08-06 18:18:35	es		0.0	1.0		DolarToday®	Noticias de Venezuela Jueves Ago 6, 2020 el $ cotiza a Bs. 278022,72 y el € a Bs. 303044,76 entra sin bloqueos -► https://t.co/QHIrz49eTW	1668895.0	469.0	3425.0	3802447.0	5748.0	True		
@DiarioLn	"Por la irresponsabilidad social los #contagios  de #COVID__19  continuarán creciendo
 https://t.co/ntphUtB1tH"	2020-08-06 18:18:34	es		0.0	0.0		Diario Lo Nuestro	43 años diciendo lo que otros prefieren callar. Noticias de Zona Norte y Nación	4207.0	20.0	868.0	183.0	1.0	False		
@AhoraTabasco	"🔴#AhoraNoticias Después de un largo silencio A-1 Pictures, el estudio productor de The Seven Deadly Sins, anunció el regreso de esta serie de anime a nuestras pantallas.

Nota completa ✅ https://t.co/UqM4oRKsNW"	2020-08-06 18:18:34	es		0.0	0.0		Ahora Tabasco	Somos un medio de comunicación que llega a todos nuestros lectores a través del concepto Periodismo 2.0 en las Redes Sociales.	229266.0	2364.0	1067.0	18525.0	293.0	False		
@johnnywgv	Desempleo se dispara al 24% esta es una de las crisis que nos puede afectar como sociedad más que el #Covid-19  https://t.co/G5KZVg3wq8	2020-08-06 18:18:32	es		1.0	0.0		Loko	Cuenta personal, locutor y comunicador deportivo desde 1991. El Deísmo es una opción	8786.0	7386.0	1214.0	2165.0	9.0	False		
@granriocuarto	@msalnacion  | Salud amplía la modalidad de confirmación de caso de COVID-19 https://t.co/PQDKXM3Fpr	2020-08-06 18:18:31	es		0.0	0.0	@msalnacion	Gran Río Cuarto	Sitio de noticias. Información oficial del Departamento Río Cuarto. Río Cuarto, Las Higueras, Holmberg, Córdoba Provincia y Argentina.	1132.0	175.0	373.0	907.0	2.0	False		
@Polaroro	@DonFernandoC @erickussalas No solo en el tema del covid-19 se están maquillando las cifras. Afortunadamente contamos con organizaciones como @mexevalua para detectar estas mentiras	2020-08-06 18:18:31	es		0.0	0.0	@DonFernandoC	Paola Rodríguez	Abogada, apasionada de su profesión!!!	9946.0	676.0	347.0	52.0	1.0	False		
@DrRicardoLara	Aqui en El Salvador, nunca pensaron en el plan de Rehabilitacion, para los efectos posteriores al #COVID_19 . En lo personal nunca me atrevi a decir que seria FIBROSIS PULMONAR. Ya que lo imagine por los niveles de saturacion de oxigeno que los pacientes, llegan a presentar https://t.co/YdHNFzayjz	2020-08-06 18:18:29	es		0.0	0.0		Ricardo Lara	@Quiero ser Libre no Valiente	1977.0	799.0	496.0	2724.0	3.0	False		
@amolado	La #COVID19 puede causarle esto a un futbolista profesional (que se supone) está en inmejorable condición física:  https://t.co/JgaWgqYFRO	2020-08-06 18:18:28	es		0.0	0.0		Roberto Miño	I haven't done a bloody thing all day.	68657.0	7337.0	673.0	704.0	18.0	False		
@CarlosJMorales1	#COVID__19 mucha gente exigiendo al gobierno y a todo mundo medidas de primer mundo y en su casa no se lavan ni las manos, en fin la hipocresía.	2020-08-06 18:18:27	es		0.0	0.0		Carlos J Morales	Inseparables, aunque divididas,dos mitades de la misma persona, en dos lugares, ahora separadas para siempre. SH, Homecoming.	3581.0	5168.0	284.0	94.0	8.0	False		
@rueda_51	México en crisis sanitaria y económica, lo demuestra los 13 millones de trabajadores que pierden su empleo por el Covid-19 y cerca de 50 mil muertos hoy, por ataque del virus asesino y mal manejo de estos dos problemas por @lopezobrador_ que no destina recursos para salvar vidas. https://t.co/1bXb3pbdLQ	2020-08-06 18:18:24	es		0.0	0.0		Felipe Calderón Rueda 51		1476.0	360.0	48.0	246.0	0.0	False		
@RadioBI	Ricardo Casares, de Venga la Alegría, necesita apoyo de oxígeno por Covid-19 https://t.co/mRj99tww5P #Showbiz	2020-08-06 18:18:23	es		0.0	0.0		BI NOTICIAS	Información veraz y objetiva; los últimos acontecimientos minuto a minuto de México y el mundo. Síguenos en facebook: https://t.co/wYB8b2rjV3	121884.0	227.0	92.0	28225.0	126.0	False		
@RudyJurez6	@Epitan_PL @prensa_libre No me la creo. Aver si el covid-19- no es usado por corruptos para fugarse de este mundo.  OJALA Y SEA CIERTO. De la justicia divina nadie se escapa.	2020-08-06 18:18:23	es		2.0	0.0	@Epitan_PL	Rudy Juárez	Gracias Dios por todas las cosas	142.0	4.0	22.0	2.0	0.0	False		
@Elmerve84343255	Es urgente parar los sueldos a ministros y diputados para apoyar a los enfermos por covid 19 vamos apoyemos esta propuesta 🙌👏👏👏	2020-08-06 18:18:22	es		0.0	0.0		Elmer velasquez	Ing Agrónomo Provetfa	139.0	535.0	369.0	41.0	0.0	False		
@futbolperuanoTR	"#OMS dio a conocer este jueves que hasta seis vacunas para frenar la COVID-19 se encuentran en una fase bastante avanzada.
https://t.co/xuAvRFbHoQ"	2020-08-06 18:18:20	es		0.0	0.0		Futbolperuano.com (desde 🏡)	"Somos el portal del hincha del fútbol peruano ⚽️🇵🇪.

Síguenos también en:
YT: https://t.co/YrLAkWIHvX
FB: https://t.co/kPjrjGGZGC
IG: https://t.co/9TDt8XxYj1"	57646.0	425.0	587.0	3068.0	19.0	False		
