Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
@doctormosqueda	El equipo de investigación de la vacuna contra #COVID19 de Moderna, considera incluir a personas que viven con VIH, en su estudio fase 3. 👏🏻👏🏻 https://t.co/SWj8HH1qpy	2020-08-06 12:24:45	es		1.0	2.0		Juan Luis Mosqueda	Médico, especialista en Medicina Interna e Infectología, investigador.	4254.0	3691.0	242.0	34143.0	135.0	False		
@heraldodemexico	"#OPINIÓN I Riesgo de ‘Gatell’ en escuelas particulares

Aún no hay justiciero que crucifique a los colegios que cobran por educar. Escribe @SOYCarlosMota ➡  https://t.co/Tsc2SwJiEe https://t.co/6vZzgRFDqj"	2020-08-06 12:24:45	es		0.0	0.0		El Heraldo de México	Somos Heraldo Media Group, la evolución de esta casa editorial en una multiplataforma que integra a un diario impreso, digital, televisión y radio.	202782.0	729.0	894.0	249072.0	898.0	True		
@PiensoComVe	"Ya las autoridades competentes están solicitando el Protocolo de Bioseguridad para el COVID-19...

¿La Empresa ya tiene el suyo?...

Comunícate con nosotros https://t.co/4BcWbfiFuN y le haremos frente a tus necesidades.

#smipienso #Bioseguridad #Protocolo #Servicio #SST #COVID19 https://t.co/R77MFWzuf8"	2020-08-06 12:24:40	es		0.0	0.0		SMI-PIENSO	Empresa Líder en Asesoría, Consultoría y Capacitación en materia de Seguridad y Salud de los Trabajadores en Venezuela. E-mail: piensocomve@gmail.com	5388.0	0.0	124.0	915.0	7.0	False		
@MarioJuarezNore	@SinEmbargoMX Ahora podrán decir: no era COVID19 es que me comí una Maruchan 🤦🏽‍♂️	2020-08-06 12:24:37	es		0.0	0.0	@SinEmbargoMX	Mario Juarez		8566.0	2781.0	306.0	19.0	0.0	False		
@bachaco808	@CMonteroOficial Se te olvida el covid19! Tarde o temprano se sabrá quien fue el culpable!	2020-08-06 12:24:37	es		0.0	0.0	@CMonteroOficial	José Rodríguez	🇻🇪 “Es más fácil engañar a la gente, que convencerlo que han sido engañados” Mark Twain	10479.0	3662.0	545.0	303.0	0.0	False		
@HCHTelevDigital	Fallece catedrático e historiador de la UNAH con sospechas de COVID19 https://t.co/Tx8sqh4b6S a través de @HCHTelevDigital	2020-08-06 12:24:37	es		1.0	1.0		HCH Televisión Digital	El Referente de las noticias en Honduras. https://t.co/kgdHJpLkMA Parque Empresarial, Anillo Periférico, Tegucigalpa, Telefonos 2235-3245	216082.0	1445.0	1190.0	244921.0	330.0	True		
@ags_nortedejaen	"Éste es un verano distinto. La #COVID19 ha cambiado algunos de nuestros hábitos, pero es posible divertirse respetando todas las garantías sanitarias. Nuestra responsabilidad es evitar más contagios.

El virus sigue ahí y no podemos olvidarlo.
https://t.co/8DNXJOjKVb"	2020-08-06 12:24:36	es		0.0	0.0		AGS Norte de Jaén	El Área de Gestión Sanitaria Norte de Jaén (SAS), aglutina a #Profesionales, distribuidos en 1#Hospitales y 1Distritos de #AtenciónPrimaria	1108.0	810.0	338.0	677.0	21.0	False		
@AgenciaAJN	"#Coronavirus: Polémica en #Israel por boda #jasídica que reunió a miles de personas pese a restricciones sanitarias
https://t.co/vmTGLRpWdC
@MosheLion #Jerusalem #COVID19 https://t.co/araFiJgkpV"	2020-08-06 12:24:35	es		0.0	0.0		Agencia AJN	AJN - News Agency-Agencia de Noticias #IsraelNews https://t.co/Af0OUBpeOn #Israel #MedioOriente #jerusalem #Latinoamerica #MiddleEastnews #AMLAT #LATAM	69396.0	1971.0	3297.0	15064.0	180.0	False		
@ALEX25GONZALEZM	@rafaellacava10 GOBERNADOR QUE PASA CON EL AGUA EN CARABOBO, VALENCIA,NAGUANAGUA @Hidrocentro2011 TIENE A UNA POBLACION SIN EL VITAL LIQUIDO PARA EL PRINCIPAL ASEO UTIL PARA HACER FRENTE EL COVID19  MAS DE 15 DIAS Y HAY SECTORES CON MESES YA...HASTA CUANDO @NicolasMaduro	2020-08-06 12:24:24	es		0.0	0.0	@rafaellacava10	ALEJANDRO GONZALEZ	Vicepresidente de la Fundación (CIUDADANIA,PROSPERIDAD Y DEMOCRACIA),COORD ADJUNTO PARTIDO UPP89-CARABOBO Y ANALISTA POLITICO #PorUnaVenezuelaLibreYProspera	30207.0	670.0	5001.0	1242.0	4.0	False		
@hugovillacres	Ciclo de Seminarios de @Uni_Indoamerica Oportunidades y Amenazas del COVID19 presenta hoy a las 14h00 de Ecuador: “Crecimiento Económico Regional Post Pandemia” con Jeannette Sánchez. link de acceso https://t.co/nWXfLTOnUS https://t.co/k2xrHDGO2i	2020-08-06 12:24:17	es		0.0	0.0		Hugo Villacrés	Ms of Science in Economics, Ms in Business Administration , Ms in Pensions Funds, HEC Lausanne Suiza, C3M, Autónoma Barcelona, Alcalá, España	8754.0	3541.0	428.0	11834.0	49.0	False		
@skandaleras	"Esto no lo podía haber adivinado nadie, NADIE. Gentes de Madrid, tened cuidado, la cosa está peor de lo que sabemos.

Bravo Ayuso y Aguado, máquinas! 👏👏👏

https://t.co/TMDTiJIwq9"	2020-08-06 12:24:14	es		0.0	0.0		Luis Candelas 🔻	Jornalero tecnológico de día, becario de activista de noche. Uso la bici no sólo para ir #altrabajoenbici y le pongo combustible vegetariano.	8679.0	5228.0	389.0	402.0	22.0	False		
@EP_internac_cas	Alemania, Francia y Bélgica refuerzan los controles a viajeros desde España https://t.co/9uVkLTUxcm	2020-08-06 12:24:12	es		0.0	0.0		El Periódico Inter.	Sección de Internacional de El Periódico, el diario de referencia de Catalunya @elperiodico En catalán: @EP_internac_cat	41061.0	269.0	760.0	1407.0	76.0	False		
@Proiuris_Ve	#6Ago | Jorge Rodríguez confirma un total de 848 nuevos casos comunitarios de #COVID19 en las últimas 24 horas. 275 estan en el Distrito Capital.	2020-08-06 12:24:12	es		0.0	0.0		Proiuris	"⚖️ ¡Bienvenidos a Proiuris!
ONG venezolana. 
Difundimos la realidad de los derechos humanos en Venezuela.
Visita nuestra página web ⬇️"	27195.0	1793.0	1698.0	6554.0	70.0	False		
@CANAL44TV	"#SeñalInformativa 📺📻 || En #Tlaquepaque, autoridad y habitantes omiten el uso de las medidas sanitarias para prevenir contagios por #Covid19; a nivel estatal, el municipio ocupa el tercer lugar por el número de contagios con dos mil 785 y 143 decesos.

https://t.co/CLdq81lG3Z"	2020-08-06 12:24:00	es		0.0	0.0		Canal 44	Whatsapp: 33 2242 0690 ¡La señal de todos! Noticias, series, documentales, análisis, programación infantil, cine, musicales y más.	235762.0	9805.0	15438.0	150398.0	490.0	True		
@ErickupaLeiva	@sebastiansichel Es verdad que usted tiene un sueldo superior a los $ 12.000.000.- #pensiones #COVID19 #ClaseMedia #ClasePolitica #coronavirus	2020-08-06 12:23:53	es		0.0	0.0	@sebastiansichel	Erick Patricio	Profesor. B,Mgs, En ciencias de la educacion. En religion respetuoso de todas las posturas. en lo personal me declaro Libre Pensador. Imperfecto por naturaleza.	10842.0	2498.0	577.0	504.0	0.0	False		
@raquelarecibo	"@regcoral Un notable aumento de fallecimientos por #COVID19 registrados en #PuertoRico en los pasados 3 días.
29 muertes (25 confirmadas y 4 probables). La mayoría de estas muertes han sido personas mayores d 70 años, excepto el deceso d un hombre de  34 años, de la región d Arecibo."	2020-08-06 12:23:50	es		0.0	0.0	@regcoral	Raquel Ortiz Roldán	Emprendedora, mujer, profesional, esposa, madre de 2 y feliz por decisión  #PuertoRico MBA Gerencia/Proyectos	24326.0	24270.0	884.0	1755.0	22.0	False		
@hispanopost	📹 Justo Noguera, gobernador de Bolívar, dio negativo a #COVID19, tras someterse 15 veces al test de la enfermedad https://t.co/Z7PkXYpqQ1	2020-08-06 12:23:50	es		0.0	0.0		HispanoPost	"Noticias, análisis e historias 🇻🇪

Únete a nuestros servicios:
📲 #Telegram https://t.co/AeslpSD1Cn
🔔  https://t.co/WgxJ41nyUL
✉️  https://t.co/TQF08P3RP2"	248200.0	4415.0	533.0	56330.0	388.0	False		
@LPDigital_SV	#COVID19SV || @SaludSV informa que el miércoles 5 de agosto, quince personas fallecieron por #COVID19. https://t.co/Huk0bz15Tz	2020-08-06 12:23:44	es		0.0	0.0		La Prensa Digital SV	El periódico digital de El Salvador. Entérate en tiempo real 📲 de todas las noticias del 🇸🇻 y del 🌎, en un solo CLIC🖱. Sin sesgo ni ataduras políticas.	5347.0	12.0	168.0	398.0	3.0	False		
@gloriaastrea	"Así como existe el objetor de conciencia, y se suele utilizar únicamente para el servicio militar obligatorio, debe haber también el objetor para la vacuna obligatoria.
Quiénes realmente quieren vacunarse contra el Covid19? Creen en la bondad de esa vacuna específicamente?"	2020-08-06 12:23:42	es		0.0	0.0		Gloria Barrios	"Abogada⚖️
Constitucionalista 
👩‍🏫docente de DDHH
profe de🎹
asesora política 📲🗞️
asesora⛰️#cerroñemby 
Insta: gloriabarrios26"	667.0	698.0	284.0	172.0	0.0	False		
@QSVayanTodos	@vivicanosaok Acá está la ciudadanía responsable si queres anda a tomar cerveza COVID19 está de oferta en Recoleta https://t.co/z9ExDkfhcD	2020-08-06 12:23:37	es		0.0	0.0	@vivicanosaok	LAURA40441978 QUEDATEenCASA	Si sos macrista salí nomas	11854.0	8226.0	1424.0	1518.0	3.0	False		
@ramonlobo	"El rastreo de Madrid hace agua: ya solo el 7,6% de los contagiados es asintomático

https://t.co/KGxtlsrmLd"	2020-08-06 12:23:34	es		2.0	4.0		Ramón Lobo 🇪🇺🇪🇸🇫🇷🇬🇧🇱🇺🇻🇪	Spanish war correspondent for 20 years in Balkans, Chechenia, Africa, Iraq and Afghanistan. I write books and articles	46439.0	14504.0	546.0	141126.0	3026.0	False		
@CampaignSolidar	Seguimos en Aceptamos el Reto @XES_cat -última etapa Foro Social Mundial de las Economías Transformadoras https://t.co/xjI6M1vUIV @FSMET_2020 @XaviPalos @demodebcn https://t.co/bax0ut1M8A	2020-08-06 12:23:31	es		1.0	0.0		Campaign for a Global Curriculum of Social Solidar	The campaign proposes a Global Curriculum based on a core of socio-economic principles and sustainable practices that are relevant worldwide and that each natio	2697.0	4030.0	2614.0	425.0	5.0	False		
@eldiadezamora	COVID-19 I Castilla y León cuenta con 56 brotes y 367 casos activos vinculados a ellos @jcyl #covid19 #coronavirus https://t.co/tevPnCHOG7	2020-08-06 12:23:31	es		0.0	1.0		eldiadezamora	Periódico de noticias y opinión de Zamora	32382.0	5197.0	1635.0	6639.0	123.0	False		
@bourjack	Los milagros del Covid19 en Jalisco...prepa para todos, anuncia el rector @rvillanueval. Así lo caricaturiza @qucho en El Informador https://t.co/pF8o717tSp	2020-08-06 12:23:28	es		0.0	0.0		Gabriel Ibarra	Periodista	35131.0	7503.0	7057.0	11986.0	77.0	False		
@reynisab	@destro_ricci El mundo está entre el Covid19 y ver cómo resuelve la crisis que el virus está dejando. Venezuela quedó detrás de la ambulancia 😢	2020-08-06 12:23:25	es		0.0	0.0	@destro_ricci	Reyna Guerra	Madre trabajadora queriendo una vida 0 estressss	100.0	66.0	48.0	14.0	0.0	False		
@La_Cerca	#Toledo La Diputación toledana cederá la sala de exposiciones de Melque a artistas y colectivos interesados en exhibir en ella #Coronavirus #Covid19 https://t.co/mYTWKD6iWo	2020-08-06 12:23:14	es		0.0	1.0		LaCerca noticias CLM	📌📢Diario digital multimedia de Castilla-La Mancha. 📡⚡️Noticias, Entrevistas y Reportajes de ▶️ Albacete, Cuenca, Ciudad Real, Guadalajara y Toledo.🙅📸TV online 📺	399864.0	531.0	4877.0	18442.0	343.0	True		
@981LaSabrosa	"#LaSabrosa981FM

 #AlertaCOVID19SV | El miércoles 5 de agosto realizaron 2,441 pruebas de #COVID19:

* Confirmaron 425 casos nuevos
* 373 locales
* 52 importados

Además reportaron 125 pacientes recuperados, 15 fallecidos y 20,189 casos sospechosos. https://t.co/ffC0sBztTr"	2020-08-06 12:23:12	es		0.0	0.0		La Sabrosa De GRM	La estación de radio que mas gusta en el area de Jiquilisco, El Bajo lempa y Usulutan. Con musica SABROSA tropical, ranchera, duranguense.	13139.0	248.0	288.0	324.0	2.0	False		
@KikoQuintanaG	Respeto a quien elige la opción de #fumar. #COVID19 nos obliga a entender que en lugares públicos, terrazas, etc ya debe prohibirse. Mayores, niños, reciben su humo. No cuesta nada salir de la terraza, fumar y volver. #Respeto #tabaco #Terrazas #Humo #StopTabacoEnTerrazas	2020-08-06 12:23:06	es		0.0	0.0		Francisco Quintana Guerra	La música ofrece a las pasiones el medio para gozar de ellas mismas(Nietzsche)Procedo de la más absoluta oscuridad.Y si de allí salí,es porque existe la luz...	3089.0	1180.0	403.0	112.0	3.0	False		
@AVBarrioletras	Los rebrotes COVID19 afecta, a parte de la salud, a la economía y las causas de de estos rebrotes se producen por el OCIO NOCTURNO. El resto de actividades económicas deben plantarse ante #ALMEIDA y parar esta situación discriminatoria que además afecta a su negocio negativamente	2020-08-06 12:23:01	es		1.0	1.0		AVBarrioLetras	Unidos para conseguir la defensa de nuestros derechos y la calidad de vida para tod@s.	580.0	24.0	17.0	212.0	7.0	False		
@lriver7	Que bolas, demostrando que en manos del estado son imbeciles, porque cuando eran privados jamas hacian idioteces como estas. De hacer mantenimiento de un Banco entre semana. Apuesto que le achacaran ese fallo al Covid19.	2020-08-06 12:23:00	es		0.0	0.0		Luis Rivera	Ing. de Sistemas; CANTV SAP-109517	7714.0	894.0	2027.0	1114.0	1.0	False		
@Yudazkoiz	@la_patilla Ya basta de publicar estupideces, publiquen algo de verdad realista, esta igual que la fulana vacuna y los fulanos remedios contra el covid19.	2020-08-06 12:22:59	es		0.0	0.0	@la_patilla	YuDaZkO IbAñEz	Respirar bajo el agua, con la vista nublada pero sabiendo dónde estoy y en quién confiar	66.0	56.0	39.0	1.0	0.0	False		
@as_loren	"Bill Gates: el #CambioClimatico será la próxima 'pandemia' que seguirá al Covid-19

https://t.co/bEcsKZUlkz"	2020-08-06 12:22:52	es		0.0	0.0		Aranzazu Serrano Lorenzo	"Periodista y autora de @Neimhaim (Plaza&Janés)
Libros, cine, series, ciencia, naturaleza, historia, arte y más.
Avatar by @vianailustra"	35461.0	53489.0	2059.0	5943.0	150.0	False		
@torresgamma	@T_E_S_L_A_ Esos son los agraciados que celebraron que el COVID19 los había beneficiado! La desgracia del pueblo la utilizan los corruptos para lucrarse!	2020-08-06 12:22:51	es		0.0	0.0	@T_E_S_L_A_	La Chicharra de Guanda is BACK	En este pedazo de tierra nada sirve! Todo está viciado por la corrupción!	96696.0	2150.0	4997.0	2413.0	21.0	False		
@SG_Extra	#Uruguay presentó sus #tests serológicos para estudiar la evolución del #Covid19 - https://t.co/2kwevn3CX5	2020-08-06 12:22:39	es		0.0	0.0		Salto Grande Extra	📰Diario Salto Grande Extra busca dar un salto en la calidad informativa🖊 de la Región Binacional de Salto Grande🌎🇦🇷🇺🇾.	1278.0	358.0	151.0	48.0	1.0	False		
@GobAsturias	"‼️Confirmados 32 nuevos positivos #covid19
▪️11 vinculados al brote La Terraza de Laura y escuela de surf Skull (17)
▪️2 La Buena Vida (23)
▪️1 Residencia Villamil (Tapia)
▪️10 contactos estrechos de casos
▪️8 en estudio de vínculo epidemiológico
➕ℹ️nfo: https://t.co/fV53Sboweh https://t.co/3Ur0Zk69bh"	2020-08-06 12:22:38	es		3.0	5.0		Gobierno de Asturias	Bienvenido al Twitter oficial del Gobierno del Principado de Asturias #EsteVirusLoParamosUnidos ➕ℹhttps://t.co/ucohiJldOS	11485.0	157.0	336.0	16572.0	117.0	False		
@GNB_LaGuairaGDP	🛑|| presentas estos síntomas! Acude al Centro Médico más cercano! Hospitaly forma gratuita te realizará  la prueba de descarte del Covid19 . #06Ago #GNB https://t.co/P8TIlswEdK	2020-08-06 12:22:37	es		0.0	0.0		GNB PUEBLO LA GUAIRA😷👍🏻	Cuenta Oficial del Regimiento La Guaira Guardia del Pueblo de la GNB	105741.0	63500.0	336.0	5781.0	30.0	False		
@NavarraTV	"🔴#ÚLTIMAHORA del #Covid19 en #Navarra 

https://t.co/rAR4Ryuscv"	2020-08-06 12:22:34	es		0.0	0.0		Navarra Televisión	Incluye nuestro WHATSAPP en tu agenda y envía la palabra ALTA al 669074559 si quieres recibir nuestras noticias en tu móvil	51705.0	15638.0	1390.0	20498.0	301.0	True		
@skakeofanzine	Las CCAA descubren que no pueden limitar derechos sin #EstadoDeAlarma. Han incumplido CASI TODAS las medidas sanitarias, el refuerzo de rastreadores y la atención primaria. Han apostando por la economía mientras se les descontrolaban rebrotes. Y conociendo ya que es la #COVID19. https://t.co/Uc9l7X73sN	2020-08-06 12:22:30	es		0.0	0.0		skakeo fanzine	Fanzine cochambroso que naciera allá por 1992 en papel y ahora sobrevive como puede en intenne.	56003.0	9060.0	1403.0	2445.0	43.0	False		
@Jackiebenz	"""Estoy cumpliendo cuarentena desde hace 48 días en mi casa porque tuve contacto con personas que dieron positivo a la covid19 en la Gobernación"" nos cuenta Roberto González Vaesken, Gob. del Alto Paraná en radio 
@1000_am ""Estoy esperando los resultados del hisopado que me hice"""	2020-08-06 12:22:26	es		0.0	0.0		Jacqueline Benitez	Periodista paraguaya. Conductora de #NoticieroInternacional y #AlInstante en @Unicanal. También en el #Noticiero del @trece y en la radio @1000_am	29753.0	6919.0	1060.0	18365.0	57.0	False		
@vilmavargasva	"Mi colaboración para #ÚltimasNoticias
#Anthony #FabricioVillamar #MinisterioDeSalud #GobiernoEc #Fallecidos #Covid19 #Ecuador https://t.co/iBHpp3yogU"	2020-08-06 12:22:25	es		7.0	5.0		Vilmatraca	Caricaturista	4264.0	11793.0	624.0	8762.0	52.0	False		
@faverdugo	"El rastreo de Madrid hace agua: ya solo el 7,6% de los contagiados es asintomático
Hace AGUA ⁦@ignacioaguado⁩ y tú apoyando a ⁦@IdiazAyuso⁩
https://t.co/4eGALeXGvG"	2020-08-06 12:22:20	es		0.0	0.0		Francisco A Verdugo 🇪🇸❤️🌹	La falta de evidencia no es la evidencia de la falta.	36980.0	133945.0	966.0	1057.0	0.0	False		
@Industry40	",;;. País Vasco 🇪🇸 #Covid19 #Pandemia #SegundaOla  
https://t.co/kNe1InEmud"	2020-08-06 12:22:15	es		0.0	0.0		Digital Visions 360° 👁️ IEXP DACH	Focus: 👁Digitalization #Innovation #Economy #DX #Digitalisierung 👁 4IR Industry 4.0 #Industry40 #i40 ‼️RT≠endorsement‼️ 👁#Mobility #Fintech #Org #Gov Ed:^ral	35498.0	1689.0	166.0	5170.0	793.0	False		
@SaludHouse	Los farmacéuticos pueden proporcionar muchos servicios beneficiosos, incluido el asesoramiento a los pacientes sobre los métodos para #prevenir, #controlar y tratar la infección entre otros servicios durante las crisis de salud pública, como la actual pandemia de #COVID19.	2020-08-06 12:22:10	es		0.0	0.0		agencia inhouse	agencia privada en asuntos sanitarios, farmacéuticos, Biotecnologicos, regulatorios y de salud publica.	1615.0	981.0	595.0	533.0	6.0	False		
@finanzasprecios	"Al encabezar la reunión del grupo temporal de trabajo para la prevención y el control de la #COVID19 enfatizó en que no debe haber ningún espacio para el accionar que no sea riguroso, que no sea exigente, que no sea con calidad.
#Cuba #FinanzasyPrecios #HacemosCuba"	2020-08-06 12:22:08	es		2.0	0.0	@finanzasprecios	Ministerio de Finanzas y Precios Cuba	Organización Gubernamental rectora de la política financiera, presupuestaria, tributaria, contable, de tesorería, patrimonio, precios, crédito público, y seguro	5153.0	5868.0	972.0	12053.0	39.0	False		
@finanzasprecios	"@DiazCanelB: No hay derecho para descansar en la aplicación de las medidas contra la #COVID19. 
#FinanzasyPrecios #HacemosCuba https://t.co/2v23HjbuCk"	2020-08-06 12:22:07	es		4.0	2.0	@DiazCanelB	Ministerio de Finanzas y Precios Cuba	Organización Gubernamental rectora de la política financiera, presupuestaria, tributaria, contable, de tesorería, patrimonio, precios, crédito público, y seguro	5153.0	5868.0	972.0	12053.0	39.0	False		
@gregorix_acosta	@euri_cabral esa es la imagen que quedara de @DaniloMedina Un Presidente que en medio de la pandemia no compró los suministros necesario para las pruebas del COVID19. ¿ Por qué? https://t.co/5BZS3AuC6E	2020-08-06 12:22:03	es		0.0	0.0	@euri_cabral	Gregorix Acosta🇩🇴😷	Soy un Dominicano comprometido con la Patria y con la Defensa de la Soberanía de #RD y por lo tanto quiero un #Cambio y ese #Cambio lo representa @luisabinader	11084.0	12550.0	489.0	303.0	0.0	False		
@manolitoweb	Los 11 integrantes de la brigada médica #cubana del Contingente Henry Reeve que prestó ayuda solidaria durante más de tres meses en el combate a la #COVID19 en #Togo, ya están en Cuba con la satisfacción del deber cumplido ➡️ @RadioRelojCuba @yoanduar87  https://t.co/Pcvr92MonK	2020-08-06 12:21:58	es		0.0	0.0		Manuel Alfredo Martínez Pérez	#MSc Ciencias de la #Comunicación 💬 #Hipermedia ⌨ #Webmaster #Editor en @Radio_Cubana 📻 #CommunityManager en @RadioRelojCuba ☭ #Cuba ☭ #YoSoyFidel 🇨🇺	62710.0	41756.0	10178.0	9843.0	100.0	False		
@Biorobert65	@IlindelatorreMD La dexametasona es un glucocorticoide 20 veces más potente que la hidrocorticosona funciona como una hormona esteroide es antiinflamatorio e inmunosupresor. Es válido. Cortar la expresión de citocinas es el camino. Covid19 tiene un periodo 20 a +100 días	2020-08-06 12:21:54	es		0.0	0.0	@IlindelatorreMD	Robert Vera Gomez	"Graduado en la ESPOL 1987.
33 años manejando camaroneras e investigando el control de virus"	2936.0	2239.0	1670.0	329.0	1.0	False		
@221radio	"#ElDespertador ⏰| AHORA | #coronavirus: el Hospital Berisso en estado crítico de ocupación de camas👇

📞 Ricardo Baudino, Director de @berissohospital: ""En total tenemos 101 camas, en este tiempo sumamos 31. Destinadas a pacientes con #COVID19 tenemos 35 y ocupadas 15"" https://t.co/oMaOpsCcZn"	2020-08-06 12:21:49	es		0.0	0.0		221 Radio 103.1	221 Radio - FM 103.1 - La Plata - 'ESCUCHÁ LA CIUDAD'	212875.0	11342.0	5927.0	28632.0	129.0	False		
@altoaragon	"Celebraciones en locales particulares y huertos, en el foco de la vigilancia para evitar fiestas en Huesca
 👉https://t.co/KqT5JGY6k1

#SanLorenzo #coronavirus #COVID__19 #COVID19  #Huesca https://t.co/EFTGoUNm0u"	2020-08-06 12:21:46	es		0.0	0.0		Diario Altoaragón		60665.0	1026.0	461.0	16950.0	349.0	False		
@Emilio_Silva_	"A @IdiazAyuso le rompe el alma la situación de Juan Carlos de Borbon. 

¿No la tenía ya rota por quienes contrajeron en residencias el COVID19 y murieron por no tener un seguro privado? https://t.co/vWK8Pzi2PL"	2020-08-06 12:21:45	es		8.0	4.0		Emilio Silva Barrera	"Periodista, sociólogo y activista de la memoria histórica. ""La lucha del hombre contra el poder es la lucha de la memoria contra el olvido"". Milan Kundera"	18820.0	4439.0	2593.0	23549.0	390.0	False		
@DiarioNorteCom	"🚶‍♀️🏃Desescalada: gran movimiento en la previa al cambio de etapa

#Resistencia #PlanDesescalada #cambiodeetapa #cuarentena #covid19 #pandemia #coronavirus #relajamiento

 https://t.co/JYR2oJ2nVw a través de @diarionortecom"	2020-08-06 12:21:43	es		0.0	0.0		Diario Norte (desde 🏡)	"#Noticias 🇦🇷🌐. 
🔍Actualización constante y confiable, la verdad primero.
#DiarioNorteCom
#PrimeroSiempre🗞️📷📱💻"	55203.0	1281.0	1207.0	13108.0	78.0	False		
@Zequi_Schrotlin	Acá en mí pueblo hay más casos de Will Smith que de covid19	2020-08-06 12:21:42	es		1.0	0.0		Ezeqนieℓ	"☆ Hermoso campo - chaco 📌
☆18 años ♂️
☆CABJ💙💛
☆Tauro♉
☆Fútbol ⚽️ ❤
☆Pesca y Caza"	207.0	393.0	267.0	209.0	0.0	False		
