Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
@danieljpayanne	@_IvanM_ Haahahhahaaha yo creo k si... porque lo hoy parecía muy subreal, like a dream... hasta ub Telsa había.... tendrán Covid19 en ese universo ???	2020-08-16 21:06:13	es		0.0	0.0	@_IvanM_	Daniel DeJsus Pertz	Managing partner at @acquiredgeneral Narrative Generator •| CFD’s trader •PoliticalViews: liberalism/ neoglobalism • RTs are not always an endorsement|	8509.0	2972.0	2440.0	431.0	7.0	False		
@PacioJanse	En la Manifestación Antimascarillas de hoy en #Madrid faltó #DonSimón #PSOE #Spain #COVID19 https://t.co/cQvOw31Fvg	2020-08-16 21:06:01	es		0.0	0.0		Janse Fernández		65901.0	32132.0	430.0	159.0	10.0	False		
@sol651	"ALERTA
Familiares del S/M1 JUAN CARLOS MONASTERIOS Exigen  sean relizadas pruebas de descarte de #COVID__19 ante los sintomas notables de Covid19 q vienen prresentando varios detenidos en el SEBIN Helicoide
#MedidaHumanitariaYa https://t.co/xYnZYlRxyB"	2020-08-16 21:05:59	es		0.0	1.0	@sol651	Sol Rojas	"Cuando El Régimen me amenaza con cárcel Yo solo le respondo No es mas que un cambio de domicilio a una celda mas pequeña 
Cuenta alterna: @sol651_Libertad"	48834.0	4682.0	2124.0	73678.0	220.0	False		
@jaml1207	"Las mascarillas ayudan a mantenerse seguro durante la #COVID19, junto con:
📍 Distanciamiento físico
🧴 Lavado de manos
👥👥 Evitar multitudes
🤧 Cubrirse la boca al toser"	2020-08-16 21:05:48	es		0.0	0.0		Andrés Mejía		987.0	98.0	542.0	201.0	1.0	False		
@josecpozzi	"Debe ser que si hay cada payaso en los medios de comunicación promoviendo el consumo de sustancias peligrosas para combatir el covid19... necesitamos también payasos para explicar que es perjudicial para la salud... tal vez es por ahí. 
#CanosaAsesina https://t.co/9t7TaAbmjP"	2020-08-16 21:05:47	es		0.0	0.0		joseca	con mil puentes unimos caminos, destinos... unimos el mundo	15786.0	13889.0	1950.0	664.0	11.0	False		
@jaml71	#COVID19  Y el problema son los botellones ...  Sin palabras. https://t.co/sED1SNE1uY	2020-08-16 21:05:43	es		0.0	0.0		Jose Antonio Moya		87.0	7.0	40.0	11.0	0.0	False		
@DaniieBarahona	No comprendo como se pueden ir a celebrar una piñata de un NIÑO, siendo contacto directo de pacientes COVID19! Que no captan que los contagiados ASINTOMÁTICOS existen.	2020-08-16 21:05:43	es		0.0	0.0		Dɑпiielɑ Bɑrɑhσиɑ'	28 ⏳🌵🪐 ~ Es normal no estar bien a veces 🛸 ~ Primun non nocere 👩🏻‍⚕️⚡️	5917.0	4093.0	235.0	208.0	0.0	False		
@pedrodelcamino	@mundiales_2020 Muy cierto, en mi barrio ningún borrachito itinerante a muerto por COVID19, todos andan sin tapabocas solo con la botella de guaro.	2020-08-16 21:05:41	es		0.0	0.0	@mundiales_2020	Pedrodelcamino	"""No prediques a los Dioses cuando no crees en la humanidad"".

""No prediques la Libertad cuando tienes atrapada el alma"""	10063.0	5727.0	382.0	295.0	0.0	False		
@lucled	@nachopla95 @isaacfouto Lo que pasa que a toda esta gente no se le a muerto papa ni mama o hijos x covid19	2020-08-16 21:05:39	es		0.0	0.0	@nachopla95	jonattan	Guada city	416.0	139.0	111.0	40.0	0.0	False		
@DamianAldeta	"Ahora como salió la vacuna Rusa #COVID19: No se debe acelerar la creación de una vacuna a costa de la seguridad, advierte la OMS

En que quedamos? #plandemia 
 https://t.co/YQKRag0wfR"	2020-08-16 21:05:38	es		0.0	0.0		Damián	Vendedor de Sueños 🐸	6714.0	8946.0	1553.0	1229.0	1.0	False		
@MiaIza2	@LALY1962 @anajarav El Dr Masse  de Médicos en Acción q tuvo y se está ya restableciendo del Covid19 menciono q el No Tuvo Fiebre.	2020-08-16 21:05:35	es		0.0	0.0	@LALY1962	Mia Iza	“No son muchas las personas q pueden mirar con sus propios ojos ni pensar con sus propio cerebro “ AE	3981.0	2238.0	186.0	47.0	0.0	False		
@isss_gob_sv	Llevamos a cabo jornada de pruebas #COVID19 a derechohabientes y nuestro personal de salud en la Unidad Médica Atlacatl. https://t.co/Ilk8HieDXO	2020-08-16 21:05:35	es		3.0	0.0		ISSS	Institución de Seguridad Social prestataria de servicios de salud, prestaciones económicas y pensiones de El Salvador.  https://t.co/gpCXstKT1v	39011.0	9986.0	339.0	175674.0	195.0	False		
@LouiseMichel071	"A todos los imbéciles, estúpidos, tontos, lelos, memos, majaderos, cretinos, fachas, necios, anormales e insensatos, que habéis acudido a la manifestación de #Madrid16A, cuando esteis contagiados de #COVID19 , y entréis en un hospital, decir bien alto: ""Yo estuve allí""."	2020-08-16 21:05:33	es		0.0	0.0		Louise Michel	Poetisa escritora, pedagoga, comunera y libertaria. Aunque ya no estoy, sigo aquí.    😀La lucha nunca es en vano. ¡¡¡¡Sí se puede!!!!😀 STOP PROCÉS.	3220.0	129.0	307.0	232.0	0.0	False		
@TigrilloPeru	"#AHORA

Complicaciones en #SportBoys. Un nuevo jugador del plantel rosado ha resultado positivo en pruebas moleculares del #covid19 y estará fuera los próximos dos meses.

Este nuevo caso se suma a otras 2 ausencias para enfrentar a Cristal (18/08). https://t.co/ZRtTItE0xg"	2020-08-16 21:05:31	es		0.0	0.0		Tigrillo Navarro	Facebook Tu Tigrillo Peru IG @Tutigrillo	1033.0	482.0	174.0	1142.0	2.0	False		
@ReporteYa	"#16Ago #Coronavirus #Venezuela
Nicolás Maduro a pacientes con covid19: ""Te vamos a dar la mejor atención, con el mejor amor"" - @NTN24ve"	2020-08-16 21:05:29	es		0.0	0.0		Reporte Ya	Red venezolana de Periodismo Ciudadano. Dictamos talleres para el uso de redes sociales. Pioneros en alfabetización digital.	679393.0	26111.0	89360.0	890491.0	2602.0	False		
@1969carodriguez	@analopezfar Italia tiene menos imbéciles por m2. ... o al menos los nuestros estaban hoy todos en #Madrid16A #COVID19	2020-08-16 21:05:27	es		1.0	0.0	@analopezfar	César A. Rodríguez 🩺 🐾	"Médico; Charro; Oncólogo en el Hospital Universitario de Salamanca. ""Omnium Scientiarum Princeps Salamantica Docet"" #oncologia #cancerdemama #salamanca #futfem"	1983.0	8150.0	698.0	1402.0	20.0	False		
@ddeser_	"Agradecemos al personal de salud de #QRoo que brinda servicios de #SaludSexualReproductiva en tiempos de #COVID19. Por eso, queremos apoyarles en su autocuidado y les invitamos a llamar al 722 690 3133 línea telefónica gratuita con servicios de salud mental 
@SESA_QROO https://t.co/GyenBFJ1NM"	2020-08-16 21:05:09	es		0.0	2.0		ddeser	Red por los derechos sexuales y reproductivos en México: 30 ciudadanas líderes en 12 estados, 300 jóvenes. Te acompañamos en el acceso al aborto legal y seguro	9701.0	222.0	518.0	5845.0	65.0	False		
@cesartablante	"#VenteInforma / En marzo de este año  la OMS declaró el Coronavirus como pandemia, ante esto nuestro deber solidario ha sido mantener informados a los venezolanos. 

La prevención es clave, estas son las características del #Covid19.
#CuidarseSíCallarseNo 
#NoSalgasSinMascarilla https://t.co/ZzPgiYnxrP"	2020-08-16 21:05:03	es		0.0	0.0		Cesar Tablante	"Coordinador estadal de comunicaciones de @ventebarinas.
Luchando por la libertad de mi país y para transformar Barinas en tierra de gracia..."	2536.0	2749.0	843.0	466.0	3.0	False		
@VenteBarinas	"#VenteInforma / En marzo de este año  la OMS declaró el Coronavirus como pandemia, ante esto nuestro deber solidario ha sido mantener informados a los venezolanos. 

La prevención es clave, estas son las características del #Covid19.
#CuidarseSíCallarseNo 
#NoSalgasSinMascarilla https://t.co/vNjFx4cZaG"	2020-08-16 21:05:03	es		0.0	0.0		Vente Barinas	Equipo de @ventevenezuela en Barinas. Luchamos para recuperar la libertad, dejar atrás el socialismo y construir una República Liberal Democrática.	27583.0	3036.0	1865.0	2860.0	16.0	False		
@marga_segovia	"Querido #MiguelBose, quizá tengamos que hacer esto contigo, porque ya sí que no tiene explicación que pagues tu guerra contra el mundo con tantísima imprudencia y alentando a la falta de respeto. #COVID19
https://t.co/Wt8pfCbR0y"	2020-08-16 21:05:00	es		0.0	0.0		Margarita Segovia_(en la nueva normalidad)	Electrophys at @bsicosgroup @unizar|♡#PublicEngagement & #scicomm|#CineScience|Cochief editor #SRUKblog @ComunidadCeru|Founder member&collaborator @SheffScience	1147.0	2278.0	600.0	280.0	4.0	False		
@mirutaes	"No hay más palabras 
#Madrid #COVID19 #MiguelBose #Colon https://t.co/nIqlk0DQ4a"	2020-08-16 21:04:58	es		1.0	1.0		Mi ruta	"Consultora y creadora de contenidos de #Turismosostenible
Rutas turísticas en coche eléctrico #eRuta 

Fotos ©️

https://t.co/FFSsSKBKQS"	22923.0	27226.0	3567.0	5629.0	281.0	False		
@JuanGnusmas	"@jazuletaj @cxxmi_ Estamos hablando d toxicidad
Y no hay estudios científicos q avalen la toxicidad del #dioxidodecloro a las dosis recomendadas para la prevención y tratamientos del #COVID19
Ergo
Todo lo q afirmen las agencias d la Farmafia es MENTIRA
Anticiencia
Peor q el oscurantismo medieval"	2020-08-16 21:04:55	es		0.0	0.0	@jazuletaj	Juan Gnusmas 🐍💙❤🇺🇾	"Freedom is not free
#MakeUruguayFreeAgain
Anti NWO
Anti ONU"	64125.0	247.0	3884.0	1843.0	0.0	False		
@antoniogaspar42	Dos mil 29 casos confirmados y 151 defunciones por #COVID19 en #Chilpancingo. ¡Recuerda no bajar la guardia y seguir las MEDIDAS PREVENTIVAS para evitar mayor propagación de este virus! https://t.co/MZHluItWWp	2020-08-16 21:04:54	es		4.0	4.0		Toño Gaspar	Presidente Municipal Constitucional de Chilpancingo de los Bravo, Guerrero, 2018-2021. ¡Mi vocación de servicio va más allá de tener o no cargos públicos!	2913.0	1891.0	1540.0	2875.0	9.0	False		
@veronic65296442	"@IsabelRomo17 Este tratamiento salvaría más vidas y está comprobado con pacientes en 🇺🇸 USA por la doctora #stellaimmanuel y ella comprobó que salvo a pacientes de #COVID19 
Espero que el presidente @lopezobrador_  entienda y proponga que se use estos medicamentos en los hospitales.🙏"	2020-08-16 21:04:46	es		0.0	0.0	@IsabelRomo17	veronica  ramirez		11833.0	14536.0	182.0	153.0	0.0	False		
@Mexicoy4Tvan	"@EdberdMolina Al fin van a regresar lo que se robaron gracias a #lozoyavaahablar 
#COVID19"	2020-08-16 21:04:33	es		0.0	0.0	@EdberdMolina	Toño	#RedAMLO, #RedChairo.     Cuenta suspendida  desde Oct 2019,la recupere 16 de Jun !!!!!Ahora a Recuperar Seguidores de la 4T!!!!	23102.0	26223.0	2676.0	2170.0	2.0	False		
@Hazaelruizo	Personal de la Penitenciaria de la Ciudad de México se une al homenaje #UnMinutoPorEllasYPorEllos por los connacionales que han perdido la vida por #Covid19 y el reconocimiento a los que luchan por vencer la enfermedad. https://t.co/ppf8RpP9X0	2020-08-16 21:04:27	es		3.0	3.0		Antonio Hazael Ruíz	Subsecretario de Sistema Penitenciario de la Ciudad de México	2919.0	547.0	431.0	4053.0	35.0	False		
@HDA1983	"¿A pocas horas de la marcha de mañana, te lavás las manos Brandoni, al igual que Larreta?.

¿Acaso no quieren quedar ""pegados"" como los responsables de un contagio masivo de #COVID19?.

Lo que van a hacer este lunes es de una irresponsabilidad que raya lo miserable.

#YoNoMarcho"	2020-08-16 21:04:26	es		0.0	0.0		Hernan	Abogado - Asesor #HCDN. Hincha del mas grande (CARP). Fanático música de los 80 y 90. Orgullosamente K y apasionado por la política. #AlbertoPresidente	373840.0	94527.0	371.0	3041.0	46.0	False		
@detras	"Nivelazo.

#Madrid16A #Plandemia #COVID19 #chuparratas #magufolandia https://t.co/0KjiFOlk65"	2020-08-16 21:04:25	es		0.0	0.0		Derek Kool	Desmintiendo teorías de la conspiración con datos y memes.	533.0	267.0	234.0	93.0	0.0	False		
@porttada	#Nacionales | Más salvadoreños reciben el alta médica este día en el @HNSanRafael tras recuperarse del COVID19. https://t.co/K8EqyjHuYZ	2020-08-16 21:04:22	es		2.0	1.0		Porttada	Comparte e informa.	30137.0	74.0	755.0	54922.0	63.0	False		
@gonzahiba	@danibirds @LG_RDT @msebastiani_ @jkotli @marianoMartinot Que bien! Siguiendo los protocolos de cuidados, los controles se pueden y se deben hacer para minimizar riesgos y evitar complicaciones serias. Tenemos hospitales seguros, con circuitos diferenciados para personas con y sin sospecha de Covid19. Abrazo!	2020-08-16 21:04:20	es		0.0	0.0	@danibirds	Gonzalo Mariani	Neonatólogo.Maestrando en Bioética. Padre de Luli, Nico, Santi, Cami y Mati. Casado con Mina, desde siempre.Somos lo que hacemos. Nada de lo humano me es ajeno.	3403.0	7385.0	1456.0	2247.0	9.0	False		
@IPropias	Los de Colón son gilipollas tío, no hay mejor plabra para describirlo. #COVID19 #Colon	2020-08-16 21:04:13	es		0.0	0.0		Inversiones Propias	"🔎En búsqueda activa de la libertad financiera.

Amante de la inversión a largo plazo.

Trader y Analista 📉"	63.0	54.0	131.0	28.0	1.0	False		
@kevinarol	@asibrianv Los desvelos en ese tipo de trabajo hacen mucho mal, hay seguridades que hasta se toman coca cola con café en polvo para aguantar los turnos sumado eso a la mala alimentación y pueden llegar a morir de un paro cardíaco, no quiera culpar de todo al Covid19	2020-08-16 21:04:06	es		0.0	0.0	@asibrianv	Kevin Garcia	El cambio empieza por nosotros	20855.0	1449.0	95.0	101.0	94.0	False		
@OttoHM2021	"Las personas están 
Preocupadas 
Por sus Ingresos 

Pero temen salir 
#EnLaCalleDicen 

Que partir de la Apertura abran más Contagios de Covid19

Pero ellos Llevan meses en la Calle y no se Han Contagiado 

Ahí la contradicción 

#CosejosDeEmprendedorSV"	2020-08-16 21:04:02	es		1.0	0.0		Otto Hernández 2021	"#SoyOttoHernandez2021 #EmprendedorSalvadoreño
luchó por servir a los Demás 
cuido de Mi familia y amigos 
#SoyDeIzquierda #AntiGolondrino 
77665636"	8550.0	8010.0	1281.0	226.0	0.0	False		
@MediterraneoPre	@anabarcelochico @GVAsanitat @GVAjusticia Las nuevas medidas contra el #COVID19 entrarán en vigor el martes en la @c_valenciana https://t.co/EzSy8jIArI #mediterráneopress #tudiariodigital #comunitatvalenciana #política #economía #empresa #turismo #ciudades vía @MediterrneoPress	2020-08-16 21:03:47	es	ES	0.0	0.0	@anabarcelochico	MediterráneoPress	Mediterráneo Press es el nuevo diario digital de la CV. La vuelta al auténtico periodismo. Lo importante es contar las cosas y no vale todo por un click,	6358.0	32.0	1930.0	648.0	19.0	False		
@Maricel13993695	"@ChumelTorres Naaa, que vacuna ni que las nalgas del muerto.

Primero los quieren muertos por Covid19 y ahora los quieren vacunar, pos quién les entiende....."	2020-08-16 21:03:46	es		0.0	0.0	@ChumelTorres	MAR-sen		547.0	2996.0	87.0	54.0	0.0	False		
@Dardo_lechu	"No hay que ponerse en contra de Las FFSS... pero ellos no deben tocarte si no haces nada malo...
Ellos están en contacto con mucha gente... #COVID19 https://t.co/fJokcGO1zh"	2020-08-16 21:03:36	es		1.0	0.0		Dardo Martín Brunello	Nací en Hásemkamp ER, viví en Josefina Sta Fé, ahora Río Gallegos, Sta Cruz, Arg. No debo a nadie! 🇦🇷	37980.0	57.0	533.0	681.0	5.0	False		
@rtg1678	"Al día de hoy tras 5 meses de pandemia en Mexico:

a) ¿Qué compañías de seguros que operan GMM y qué ISES NO CUBREN CoVid19?

b) ¿Qué compañías de GMM o ISES en sus pólizas iniciales tienen periodo de espera a CoVid19?"	2020-08-16 21:03:34	es	MX	0.0	0.0		Rolando Talamantes	Asesor financiero especialista en finanzas personales y pensiones del IMSS.	12504.0	4267.0	333.0	1322.0	29.0	False		
@AshlyRRivero19	"La urgencia de la #COVID19 ha obligado a #Cuba a acelerar la implementación d cambios económicos y sociales fundamentales q previmos en momentos d menos presiones, todos dirigidos a fortalecer, actualizar y hacer ➕ eficiente nuestro sistema socialista. 
#SomosCuba #DZT #QbaD♥️ https://t.co/XnrfsFNA7h"	2020-08-16 21:03:32	es		0.0	0.0		Ashly Rodriguez Rivero	Mujer Cubana🇨🇺 y Sincera♥️, orgullosa de seguir los 👣 de aquellos que creen en un 🗺️ mejor. Hoy en Casa.🏠 #DZT 🤝 Mi ♥️ late #Cuba #QbaD♥️	21970.0	21863.0	3773.0	3777.0	0.0	False		
@Mazaruca	Status mundial actualizado a hoy. #Covid19 https://t.co/61oxhUqS0Q	2020-08-16 21:03:22	es		0.0	0.0		Walter Flores	"Hijo, esposo, padre, abuelo.
Argentino, patagónico y chubutense.-
Diplomado en Gestión de Riesgo de Desastres y Adaptación al Cambio Climático. #MuchoSmowing ✌️"	50559.0	4754.0	872.0	2619.0	31.0	False		
@VnoKo_x	#twitter debería tener una opción para bloquear a todos los #negacionistas del #COVID19 a la vez.	2020-08-16 21:03:19	es		0.0	0.0		Dortox😷🌍		2369.0	9985.0	117.0	33.0	0.0	False		
@TabascoHOY	"#Noticia🗞️ El presidente @lopezobrador_, anunció que probablemente en noviembre ya se cuente con los resultados de la vacuna anticovid.💉🦠 #Entérate #COVID19

https://t.co/vMAObMh7CP"	2020-08-16 21:03:14	es		0.0	0.0		Tabasco HOY	"Información del Sureste Mexicano. Conversamos la #noticia en #RedesSociales. Info local, nacional e internacional.
https://t.co/DcEl7zhmyw"	468771.0	11980.0	1110.0	268915.0	809.0	False		
@1969carodriguez	@alfamareros @gaz_malaga El refranero español tiene sitio para todos y a estos del #Madrid16A #COVID19 solo me gustaría hoy aplicarles el que dice... “Arrieritos somos y en el camino nos encontraremos”...	2020-08-16 21:02:59	es		1.0	0.0	@alfamareros	César A. Rodríguez 🩺 🐾	"Médico; Charro; Oncólogo en el Hospital Universitario de Salamanca. ""Omnium Scientiarum Princeps Salamantica Docet"" #oncologia #cancerdemama #salamanca #futfem"	1983.0	8150.0	698.0	1402.0	20.0	False		
@marceberois	Nos vamos a contagiar todos el covid19 salí con mis hijas a caminar y nos volvimos, la plaza era un hormiguero, me imagino q es así en casi todas.	2020-08-16 21:02:56	es		2.0	0.0		🔴⚽️🔴	Padre de dos hermosas niñas, hincha de RIVER desde la cuna, practicante y amante del boxeo, sobreviviente de 4 años macristas y espero serlo del covid19.	58061.0	36760.0	950.0	1478.0	5.0	False		
@nacharp	@JesusCintora Donde está la policía , para multar por no llevar mascarillas? #COVID19  #MascarillaObligatoria  #manifestacion  #AyusoDimision  #ayusoasíno  #ComunidadDeMadrid #VacunaAntiCovid  #Riaza	2020-08-16 21:02:55	es		0.0	0.0	@JesusCintora	nacha	Las cosas no tienen que cambiar el mundo para ser importantes	2347.0	1920.0	199.0	56.0	1.0	False		
@BlogDelRegio	"Esta gráfica detalla los principales padecimientos relacionados a muertes por coronavirus en Nuevo León: hipertensión arterial, diabetes, obesidad e insuficiencia renal crónica. 

#Coronavirus #Covid19 #Comorbilidades #EnfermedadesCrónicas #Diabetes #Hipertensión #Obesidad #NL https://t.co/StnsixG8km"	2020-08-16 21:02:52	es		0.0	1.0	@BlogDelRegio	Blog del Regio	Artículos, reviews, tutoriales, tecnología, emprendedores, noticias, información del momento. Visítanos también en https://t.co/241pgiGOwm	16265.0	140.0	1563.0	8445.0	22.0	False		
@Miguelitoonee	"@PresidencialVE @NicolasMaduro Y tu qué espera HACER con tu pueblo...
Cuantos Fallecidos van del covid19.
200
400
3ooo
8ooo
10000mil
Dile la verdad a tu pueblo
Que se merece lo mejor del mundo."	2020-08-16 21:02:47	es		0.0	0.0	@PresidencialVE	JUAN MIGUEL GARCÍA 후안 미구엘	SOY https://t.co/SAZkkRd0Wy MAS EN ESTE MARAVILLOSO MUNDO 🌍 ΕΙΜΑΙ ΧΑΡΟΥΜΕΝΟΣ,SREČEN SEM,我很高兴,私は満足しています,NGIJABULILE ,SGY FILĆZ,SOU FELIZ,איך בין צופרידן,ฉันมีความสุข,	3354.0	1476.0	114.0	22.0	0.0	False		
@JorgeMadriz13	"A estos seres humanos les hace falta una buena mascarilla: EL CEREBRO.

#Madrid16A #Covid19 https://t.co/MuQtNrWkMR"	2020-08-16 21:02:46	es		0.0	0.0		Jorge MJ.	Te lo estás imaginando y lo estamos comentando.	12344.0	16610.0	1852.0	611.0	6.0	False		
@sofyvaldivia	"#Entérate Ⓜ️⬇️ Un grupo de artistas plásticos exponen sus obras en el Jardin Antonia Labastida en la ciudad de #Oaxaca.

Ⓜ️ Con las medidas de salud correspondientes ante la pandemia de #COVID19. https://t.co/FoHVtrf3Nl"	2020-08-16 21:02:32	es		0.0	0.0		Sofy Valdivia	Reportera. Por un Mejor #Oaxaca. Síguenos en #FB #MetropoliSofyValdivia y https://t.co/FV1uAXa7P8	168617.0	33005.0	1213.0	43733.0	200.0	False		
@SomosLaSele	"| #SomosLaSele | El miércoles 19 de agosto desde las 12 pm todos atentos al SORTEO PRELIMINAR de Concacaf por TVMAX tvnpass + EXCLUSIVO y https://t.co/6s23i9dztP

#Panamá #Concacaf #Catar2022 #Fifa #COVID19 https://t.co/q57oQEHRIM"	2020-08-16 21:02:30	es		0.0	0.0		SomosLaSele	Cuenta oficial de https://t.co/dP7aAdBffk Página dedicada a todo lo que ocurre con el fútbol panameño. ¡Porque todos somos la Sele! #SomosLaSele	49287.0	4764.0	143.0	123141.0	233.0	True		
@Marceloiripino3	QUE MANERA DE TEJER CON EL COVID19 LPM 🤦 TIRAN CUALQUIERA ....	2020-08-16 21:02:27	es		0.0	0.0		Marceloiripinook	SHOWMEN 💥💥💥 TIK TOK...INSTAGRAM	11.0	1.0	166.0	18.0	0.0	False		
@CanJorileiro	"Flipando por colores cos humáns despois de ver o que aconteceu hoxe en Madrid, en #Colón .
Que o #COVID19 cambiaría o mundo era claro
¡Que o faría así...🤦‍♀️!!
Fin da política
A esquerda, a dereita...
Esto será tolos negacionistas contra o mundo
#BoaNoite e #Sentidiño 
✌🕊☮💙😷🐶 https://t.co/toxlvJAZEx"	2020-08-16 21:02:09	es	ES	0.0	0.0		Mulán🐕(canjorileiro) ✌🕊☮💙😷🐶🛰	"Cadeliña coruñesa .
#Mascotas 
#ACoruña #Galicia #España.
#AdoptaNonMerques.
De paso polo mundo...
#BicosEApertas
#EnGalego
💙🐶"	10069.0	43933.0	202.0	557.0	3.0	False		
@ro_ca_g	@juanseroldan En muertes de Covid19 por incompetencia de los hdp del gobierno también estamos 1ero	2020-08-16 21:02:05	es		0.0	0.0	@juanseroldan	RoCa #LMLPQTP 🎵🎵	“Los pobres y clase media que votan por la derecha, son como los perros... cuidan la mansión, pero duermen afuera”	32416.0	44197.0	926.0	329.0	0.0	False		
@egordillo9	"@nachopla95 Se les identifica y se les deja sin la atención médica que pudieran necesitar en relación al Covid19.

Ya que gracias a ellos, su viaje en metro en menos  14 días madrid pasa a Fase 2 deberían agradecérselo como se merecen."	2020-08-16 21:02:04	es		0.0	0.0	@nachopla95	egordillo	Las cosas no , no son porque son , son porque las hacemos ser.	1735.0	1261.0	50.0	13.0	0.0	False		
@ForsCarlos	@OdeComunica @nayibbukeleSv_ @nayibbukele Tenemos un problema:ningún gobierno;pero ninguno incluyendo al de este demagogo ha echo nada por el pueblo;fíjate si no merece la pena ni imitar,ni copiar,que El Salvador es el país latino con más personal de la salud contagiado por la COVID19,según OMS y OPS	2020-08-16 21:02:01	es		0.0	0.0	@OdeComunica	CJFB8804		141.0	71.0	48.0	4.0	0.0	False		
