Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
@RadioFonseca921	#UltimaHora || #NuevaZelanda cumplió este domingo con 100 días sin ningún nuevo contagio por COVID-19, aunque las autoridades sanitarias advierten que no se puede bajar la guardia. el país ha registrado 1,569 casos confirmados desde febrero, y solo 22 personas fallecidas.	2020-08-09 18:56:47	es		0.0	0.0		Radio Fonseca 92.1 FM	Somos un medio de comunicación que difunde y promueve los derechos humanos, el medio ambiente, la salud sexual reproductiva, la equidad de género.	1964.0	138.0	304.0	197.0	2.0	False		
@BitacoraPma	"#BanderínEnAtlo @Atleti comunica que, luego de las pruebas realizadas ayer, hay dos casos positivos de COVID-19 en la expedición que viajaría a Lisboa.

Se aplicarán nuevas pruebas para descartar que existan más casos. https://t.co/tlM8jNmMFH"	2020-08-09 18:56:46	es		0.0	0.0		😷 Bitácora Deportiva	Página web deportiva y redes sociales con información deportiva nacional e internacional, hecha para los que les encanta el deporte.	168777.0	2561.0	377.0	10969.0	53.0	False		
@taquilalico	"A @BoseOfficial Bueno escucharlo pero cuando canta, cuando hablen de salud pública mejor a quienes estudiaron para esto. 
#Covid_19 #cuarentena https://t.co/X5NCftzVG6"	2020-08-09 18:56:46	es	CO	0.0	0.0		Dr Pinzón Taquilálico	"Crisálida de psiquiatra 🤪
representante para Colombia 🇨🇴 del gran #ComandoPsycho"	1853.0	5866.0	316.0	792.0	2.0	False		
@davij18	Se agrava la situación en el fútbol de España a causa del Covid-19: dos positivos en el Atlético de Madrid, previo al viaje a Lisboa.	2020-08-09 18:56:45	es	CO	0.0	0.0		David Parejo Vásquez #QuédateEnCasa🏠	Docente en educación inicial, responsable y comprometido con lo que hago. Todo lo puedo en cristo que me fortalece.	42416.0	4856.0	2239.0	222.0	5.0	False		
@ElianaCarlin	Si diste positivo a COVID-19, NO PUEDES SALIR. Debes mantenerte en aislamiento. La mascarilla no garantiza 100% que no estés contagiando a los demás. Además, el virus te debilita y debes cuidarte también. No importa que te sientas bien.	2020-08-09 18:56:43	es		0.0	0.0		SeñoraE🔥 *🏠🦠*	🇵🇪 Soy la favorita de los trolls 👑 🥇 Tuiteo en mi nombre, no represento a nadie. #ArribaAlianza 💙 IG: @ecarlinr	48617.0	47975.0	4714.0	29899.0	54.0	False		
@LeanZicca	"Me acabo de dar la vacuna rusa contra el covid-19 y todo bien... No tengo ninguna reacción rara...
Así que nada, ojalá estaticen el lugar donde me di la vacuna y secuestren a los dueños de los laboratorios que la desarrollaron, CONTROL OBRERO YA.

AHRE"	2020-08-09 18:56:43	es		0.0	0.0		Leandro Ziccarelli	🇦🇷 Finanzas y política monetaria. Jefe de Research en ICB, pincharrata y maradoneano. Vuelto de Australia 🇦🇺  LOS MERCADOS VOTAN, SÍ... PERO NO MILITAN.	10649.0	20968.0	789.0	4139.0	43.0	False		
@AlbertoRodNews	Bolsonaro se pronunció sobre las 100.000 muertes por COVID-19 en Brasil #9Ago. https://t.co/KFm5ibnOx1	2020-08-09 18:56:34	es		0.0	0.0		AlbertoRodNews	RT's are not endorsements. - Instagram: @AlbertoRodNews Contáctanos: arodriguez@albertonews.com	169633.0	4929.0	20539.0	494311.0	1656.0	True		
@les_foules	"Promedio movil de 7 días de muertes en Francia por covid-19:

8."	2020-08-09 18:56:34	es	FR	0.0	0.0	@les_foules	Jose Luis Moreira	Economista. Opiniones personales. Favs, RTs =/= endorsement. Alumni @HECParisMasters @BIDInvest	580.0	506.0	423.0	60.0	0.0	False		
@mariokasper9	EE.UU. supera los 5 millones de casos de covid-19, y cinco estados representan más del 40% del recuento https://t.co/WffEQ3bZYD https://t.co/4nATc2J5sX	2020-08-09 18:56:32	es		0.0	0.0		Mario Kasper		12232.0	0.0	86.0	26.0	0.0	False		
@ZaidaEdithJara5	Auditoría de la gestión de la crisis del covid-19 en España. https://t.co/u6X8iZemED	2020-08-09 18:56:29	es		0.0	1.0		Zaida Edith Jara Barrientos		31557.0	2262.0	30.0	23.0	0.0	False		
@gargiulo_e	"Cada vez que este tipo dio datos estaban mal. Agárrense fuerte porque la vacuna va a llegar a la Argentina cuando sólo la necesiten los recién nacidos, porque el resto seremos sobrevivientes inmunizados. #TuGobierno 
https://t.co/odXWkQnM6x"	2020-08-09 18:56:28	es		0.0	0.0		Susana E. Gargiulo	Mi familia y mis amigos son mi prioridad. Odio la mentira, la cobardía y la corrupción. Si no viviste en Santa Cruz no me vengas a defender el kirchnerismo.	1365.0	2452.0	121.0	61.0	0.0	False		
@SigloDurango	Supera EUA los cinco millones de casos confirmados de COVID-19 https://t.co/C1evk6ngoO	2020-08-09 18:56:28	es		0.0	0.0		El Siglo de Durango	27 años de ser el periódico diferente, el que te gusta... ¡y tú lo sabes!	454527.0	108.0	897.0	30943.0	353.0	False		
@ana_B_S_j	"""COVID-19: Más de 70 mil personas indígenas han sido contagiadas en el continente americano"" #Coronavirus https://t.co/ue9F532P1z"	2020-08-09 18:56:27	es		0.0	0.0		ana_BSJ	alegre	701.0	484.0	230.0	179.0	0.0	False		
@Sant_news	"La revista científica Lancet pide perdón a sus lectores por haber presentado un estudio falseado sobre la NO utilidad de la Hidroxicloroquina contra el Covid-19.
Su director dice que Lancet está vendida a las Farmacéuticas 
https://t.co/QNKNfe1f2w"	2020-08-09 18:56:27	es		0.0	0.0	@Sant_news	News Sant Esteve de les roures	Twitter casi oficial de 'News Sant Esteve de les Roures' informació quan es pugui nacional i internacional, però més d'aquí que d'allà	12922.0	2019.0	1918.0	1760.0	14.0	False		
@andreasolanor	La garantía de la educación en #Covid_19 es un tema más en el que la sociedad, tendremos que resolver con nuestros medios limitados en medio de una crisis económica. La educación es un #DerechoHumano que el @GobiernoMX Constitucionalmente debe proveer con eficacia. Estamos solos.	2020-08-09 18:56:27	es		0.0	0.0	@andreasolanor	Andrea G. Solano R.	MD Socia Fundadora y Directora Agenove Campos Solano y Vázquez Rendon Abogados, SC Opiniones: personales	48564.0	38789.0	4664.0	4770.0	32.0	False		
@esp_uchile	"🔴Reporte @ministeriosalud 
-2.036 casos nuevos 
502 asintomáticas 
-66 fallecidos inf DEIS (10.077 en total)
-1.276 hospitalizados 
210 críticos
28.460 exámenes PCR realizados 
Gráficos por comunas actualizados según último informe DEIS https://t.co/fNkFBC3OA6 https://t.co/y9qDpuFui6"	2020-08-09 18:56:27	es		0.0	0.0		ESP U. de Chile	Cuenta oficial de la Escuela de Salud Pública de la U. de Chile. Desde 1943 contribuyendo a mejorar la salud de la población.	4177.0	2670.0	522.0	12452.0	63.0	False		
@andreasolanor	Imperdible texto de Sarah Banderas, Prof. Ibero Puebla acerca educación pública en @nexosmexico reto mayúsculo en #Covid_19. Mi opinión, @GobiernoMX retrocede al invertir rec. en televisoras, promueve un sist. arcaico que solo “entrega información” sin ocuparse proceso congnitivo https://t.co/lFg70B6YVD	2020-08-09 18:56:26	es		0.0	0.0		Andrea G. Solano R.	MD Socia Fundadora y Directora Agenove Campos Solano y Vázquez Rendon Abogados, SC Opiniones: personales	48564.0	38789.0	4664.0	4770.0	32.0	False		
@LuisaRamona2017	La arrechera es grande pero la cobardía de la gente también. Opino que lo que eventualmente puede hacer tambalear a la dictadura es la catástrofe sanitaria que viene por el COVID-19. https://t.co/AJe2Klb05B	2020-08-09 18:56:25	es		0.0	0.0		Luisa Ramona	"Actualmente, ama de casa. Me gustan los temas financieros, económicos y políticos. Dios, necesitamos UNIRNOS.
""Absolute power always corrupts absolutely"""	21269.0	27475.0	531.0	125.0	0.0	False		
@Andrs04182703	@ministeriosalud @DrEnriqueParis Kary Mullis descubridor del PCR declaró que no sirve para detestar la enfermedad de covid 19	2020-08-09 18:56:22	es		0.0	0.0	@Andrs04182703	Andrés		83.0	89.0	17.0	0.0	0.0	False		
@anabelkaulitza	#VivaLaVida322 hala, ya vale de Covid-19 está muy visto el tema  hala adiós bye bye, no me interesa el toc, ya me lavo bastante,	2020-08-09 18:56:21	es		0.0	0.0		anabel	Me gusta la moda y la innovación,la musica, el arte en general ,estoy programada para el baile,The British Museum follows me.	34395.0	21951.0	9229.0	8389.0	66.0	False		
@constantinogue	"La vacuna rusa contra el covid-19 pasa por la última fase de exámenes antes de ser registrada. 
👏👏👏👏👏👍 https://t.co/2afWwdk0bx"	2020-08-09 18:56:19	es		0.0	0.0		Profesor_CONSTANTINO [xo'on]	Profesor @userena y Magister @pucv_cl [Selk'nam ❤]'La revolución la hacen los pueblos' Pdte Salvador Allende. @ahorapodemos #AsambleaConstituyente. Soy 🇨🇱🇪🇦	81262.0	29942.0	2510.0	2439.0	19.0	False		
@jaimearango	Ole...test para mayores de 50. Si usted conoce estas respuestas es bobada que siga ocultando la edad. Cualquier respuesta positiva lo convierte en ciudadano de alto riesgo para covid-19 https://t.co/BHCxZWmqE6	2020-08-09 18:56:18	es		0.0	0.0		Jaime Arango Duque	Editor de #Viernes, de @elcolombiano Periodista de DiabloG https://t.co/lxUgk1CUZi Fan Page https://t.co/Wmmo7zeSvA	25887.0	6608.0	1218.0	9413.0	105.0	False		
@dhameliz_diaz	Lo creas o No Venezuela con 30 millones de habitantes tiene solo 2 laboratorios y 1 unidad móvil para realizar  pruebas de #Covid_19 mientras que Colombia cuenta con 81, Perú 19 y Ecuador 21. https://t.co/59blRGYvOi	2020-08-09 18:56:14	es		0.0	0.0		Dhameliz Díaz	"#Periodista y #Abuela de tres princesas. 
#Entrevistadora #Editora
#ProductoraDeContenidos
Moderadora @locreasonofm
Próximo proyecto #50YDele"	4602.0	60.0	1439.0	3728.0	36.0	False		
@PeruNews	Finalizan construcción de centro COVID-19 que contará con 16 camas disponibles en Amazonas: https://t.co/KnSUcjWOpg	2020-08-09 18:56:12	es		2.0	0.0		Perú News 🇵🇪	Todas las #Noticias del #Perú ▪ La más completa fuente de información ▪ #PerúNews ▪ RT ≠ endoso	526716.0	57779.0	130734.0	298854.0	2107.0	False		
@cheyennelech	Inmensa alegría ver a Dr Alonzo Ruiz cirujano pediatra, siendo dado de alta en franca recuperación después de haber superado esta difícil enfermedad #COVID__19 #NiUnMedicoMas https://t.co/o826txGHsy	2020-08-09 18:56:10	es		0.0	0.0		cheyenne		21787.0	2273.0	341.0	172.0	0.0	False		
@radiomejor	#Vacuna rusa contra #Covid19 tiene éxito en pruebas finales https://t.co/bva4phQ2mB https://t.co/K81sZ6MkHl	2020-08-09 18:56:09	es		0.0	0.0		RadioMejor.com	El grupo de #Radio más importante y con la mayor cobertura del estado de #Michoacán, presentes en #Morelia #Pátzcuaro #CiudadHidalgo #Apatzingán #LázaroCárdenas	41770.0	376.0	2206.0	1921.0	33.0	False		
@ElBebeBastard0	Que mamada que se quejen que podrían estar en tal o cual lugar y no pueden por el Covid-19, que no se les olvidé que también podrían estar 6 pies bajo tierra y en lugar de eso andan tuiteando pendejadas.	2020-08-09 18:56:03	es		0.0	0.0		Juan el mojarras.	"Hay más culos que estrellas, amo los chiltepines y me cagan las coyotas. 
#Babyfans"	14549.0	49931.0	355.0	3963.0	5.0	False		
@conchita20206	Así va la vida en Nueva Zelanda, que llega a 100 días sin covid-19 https://t.co/NNnIQjjL9T	2020-08-09 18:56:03	es		0.0	0.0		Justo		353.0	457.0	114.0	9.0	0.0	False		
@rolandomataf	Médicos ven baja en casos sospechosos de COVID-19 https://t.co/Bxg0Qw3nFt vía @elsalvadorcom	2020-08-09 18:56:00	es	SV	0.0	0.0		Rolando Mata Fuentes	Salvadoreño. Abogado, Mtro. LLM y luchador social.	12844.0	73.0	773.0	4386.0	17.0	False		
@RCENI24	Vacuna de Novavax contra el covid-19 crea altos niveles de anticuerpos https://t.co/F1HCqnYARc a través de @RCENI24 #FelizDomingo #BuenDomingo #9agosto  Freddy Bernal #AmorYProteccionAlPueblo Naciones Unidas  Ledezma	2020-08-09 18:56:00	es		0.0	2.0		RCENI	"RADIO CENTROAMÉRICA INTERNACIONAL


Google + RCENI CENTROAMERICA 
instagram y Facebook RCENI.CENTROAMÉRICA"	57969.0	19631.0	32.0	1947.0	10.0	False		
@juanse_91	"Upa, dos contagiados de #Covid_19 🧫 en Atlético de Madrid.

Justo antes de los cuartos de final de #ChampionsLeague 🏆 https://t.co/Hq53oQTRHi"	2020-08-09 18:55:59	es		0.0	0.0		Juan Sebastián Navarrete V.	Comunicador Social - Periodista. Actualmente en @Citytv . Mis apreciaciones nada tienen que ver con mi empleador. #QueremosFútbolEnPaz	57009.0	10919.0	2216.0	4514.0	31.0	False		
@AgenciaAnadolu	"#PueblosIndigenas | La pandemia de COVID-19 ha afectado a más de 476 millones de indígenas en el mundo. 
‣ https://t.co/KLQiTDXsoI https://t.co/Nehwjm65IW"	2020-08-09 18:55:58	es		0.0	0.0		Agencia Anadolu	"Cuenta oficial del servicio en español de la Agencia Anadolu de Turquía.  
@anadoluajansi"	30395.0	403.0	532.0	3414.0	47.0	True		
@famamilenio	La influencer confesó que tenía un viaje en puerta y tuvo que cancelarlo de último momento por los resultados de su prueba de covid-19 https://t.co/MXltOgklnv	2020-08-09 18:55:58	es		0.0	0.0		Fama	Celebridades y estilo de vida.	2871.0	62.0	207.0	386.0	1.0	False		
@lajornadaonline	"El #propóleo proviene de la abeja nativa sin aguijón y es un medio auxiliar preventivo de infecciones virales, como el #Covid_19, por su acción antibacteriana, antiviral y antimicótica, subraya la @UNAM_MX.
#PlanetaCoronavirus https://t.co/84MdlL5kxQ"	2020-08-09 18:55:55	es		4.0	3.0		La Jornada	Cuenta de Twitter oficial. Sigue también a @LaJornada para noticias de la versión impresa.	268845.0	164.0	274.0	2490467.0	11040.0	True		
@FraliTrizia	"""COVID-19: Más de 70 mil personas indígenas han sido contagiadas en el continente americano"" #Coronavirus https://t.co/tA5qp8j7QN"	2020-08-09 18:55:55	es		0.0	0.0		Paco Limón	#RedAMLO #RedAMLOVE #RedAMLOvers #4T	3264.0	5180.0	3889.0	3752.0	0.0	False		
@WalterKrueger15	"#lopezobrador y #Morena son enemigos de #Mexico y los #mexicanos.
#coronavirus #Covid_19 https://t.co/sUQXUdwcNg"	2020-08-09 18:55:55	es		0.0	0.0		Walter Krueger	"MD/Languages. 
In respectful memory to my dear friend
USN Auston C. Morrison. 
#Covid_19: #WearAMask #SaveALife. 
#VoteBlue #EndTheNightmare @JoeBiden."	3963.0	2574.0	1311.0	471.0	4.0	False		
@EnfoqueNoticias	"#Nacional 

El presidente López Obrador rinde homenaje en Palacio Nacional a personas que han perdido la vida por el COVID-19 

| Enfoque Noticias https://t.co/QAlCoVFW4N https://t.co/PVAUzoPiWN"	2020-08-09 18:55:53	es		0.0	0.0		Enfoque Noticias	Toda la información en el portal de Enfoque: noticias nacionales, internacionales, deportes, finanzas, espectáculos, cultura y secciones especiales.	381258.0	3899.0	1457.0	46194.0	895.0	False		
@Agencia_Andina	🔎 @MEF_Peru autorizó la transferencia de 316 millones de soles para financiar de forma complementaria el otorgamiento del subsidio de 760 soles en marco de la pandemia del covid-19. https://t.co/fFcNltIni0 https://t.co/4t6quvJQRq	2020-08-09 18:55:50	es		0.0	0.0		Agencia Andina	Sigue las noticias sobre Perú y el mundo en la Agencia Peruana de Noticias Andina. También puedes seguir a @DiarioElPeruano #PrimeroMiSalud y #LávateLasManos	472415.0	7793.0	1681.0	613230.0	2149.0	True		
@DominioMedios	"La Oficina del Alto Comisionado de la ONU para los Derechos Humanos (ONU-DH) destacó que la pandemia por el Covid-19😷🦠🏥, hasta la fecha en las Américas, más de 70 mil personas indígenas has sido contagiada por coronavirus.
#DominioCoronavirus
▶️https://t.co/aXU62v4irs https://t.co/dUZsO8DaQP"	2020-08-09 18:55:46	es		0.0	0.0		Dominio Medios	¡ Pasión por la información ! Descarga la App en: 📲 iOS y Android | 🖥: Roku, Apple TV, Amazon Fire y Android TV | Escúchanos por el 96.5FM 📻	113372.0	3465.0	328.0	22816.0	118.0	False		
@JavierATM_	Dos positivos COVID-19 en la primera plantilla del Atlético de Madrid. https://t.co/OGdSALITPx	2020-08-09 18:55:44	es		0.0	0.0		Javier 🇦🇹	Mara - 2809 - 1982	20954.0	4358.0	298.0	792.0	10.0	False		
@nuevodiaenlinea	#Internacionales Estados Unidos superó los 5 millones de casos por COVID-19 https://t.co/2EQRaUOsDY https://t.co/zlC6MyIYYc	2020-08-09 18:55:43	es		0.0	0.0		Diario Nuevo Día	Principal diario del estado Falcón, Venezuela. Noticias e informaciones para Venezuela, Latinoamérica y el Caribe.	374251.0	171.0	1554.0	104852.0	445.0	True		
@greciamerette	@colepatense @RaulMartinezM Ah carajo el covid-19 lo dejo sin olfato.	2020-08-09 18:55:39	es		0.0	0.0	@colepatense	GRECIA MERETTE		63.0	55.0	143.0	86.0	0.0	False		
@Laverdadera_VOZ	"ABRO FORO:
¿LA COVID-19 PERMITE CONTINUAR CON EL PROYECTO DE DIOS: hacer del mundo una sola familia? ó ¿ESTE PROYECTO ES INSOSTENIBLE YA QUE LOS TIEMPOS CAMBIAN?"	2020-08-09 18:55:36	es		0.0	0.0		La_Voz_de_la_verdad		1.0	0.0	0.0	0.0	0.0	False		
@ALBAROPAZ	¿Se puede crear inmunidad al Covid-19 sin haberse infectado? Científicos creen que sí https://t.co/YGzG6sYEBS	2020-08-09 18:55:35	es		0.0	0.0		ALBARO RODRIGUEZ PAZ		1080.0	586.0	706.0	499.0	0.0	False		
@vimefa	Resfrío común podría crear inmunidad contra la COVID-19 en algunas personas, según estudio https://t.co/cfdOLQjsDF vía @larepublica_pe	2020-08-09 18:55:34	es	PE	0.0	0.0		Victor Meza		81244.0	29381.0	1251.0	576.0	20.0	False		
@bienvenidorv	Así está Boca Chica, todo un molote violentado el protocolo del Covid-19. Nadie con mascarilla. Nos vamos a joder todos y el gobierno con macanas de gelatina https://t.co/omyBmXOiHj	2020-08-09 18:55:33	es		1.0	0.0		Bienvenido Rojas		54772.0	547.0	1785.0	55710.0	235.0	False		
@Rafael_Barba	@dw_espanol En Ecuador hay casi 30 mil muertos por covid-19, datos reales @RegistroCivilec pero el gobierno dice que como no se hizo las pruebas a todos los que murieron puede haber sido otra cosa. Cuando es tan fácil confirmar con estadísticas...	2020-08-09 18:55:31	es		0.0	0.0	@dw_espanol	Rafael Barba		5710.0	10392.0	65.0	180.0	1.0	False		
@mvillegas2001	Ya van 60 mil muertos en este sexenio por la lucha contra el narcotrafico, es hora de cambiar la estrategia, y por Covid 19 ya van 50 mil muertos, ahí también es hora de cambiar la estrategia. #Cavid19 #110milMuertos #MexicoSeguro	2020-08-09 18:55:29	es	MX	1.0	1.0		Manuel Villegas R	#ConAmorPorGuaymas #VamosXSonora #VamosXGuaymas #ImpulsaGuaymas	8950.0	9347.0	5294.0	4888.0	23.0	False		
@SaraGRodriguez1	Ojo 👀 el Atlético de Madrid confirma dos casos por COVID-19. https://t.co/ztQ4YDnYOZ	2020-08-09 18:55:23	es		0.0	0.0		Sara Rodríguez	"Huelva • Madrid |
Periodista. 📰🎥                                           🎙️En deportes de @rtve"	14223.0	36608.0	436.0	1794.0	10.0	False		
@jlgchan	@AlvaroAlvaradoC @atroxrex Nadie te está censurando, simplemente te están diciendo que PIENSES y ANALICES la evidencia, es muy peligroso eso de promover el dioxido de cloro como posible cura del covid-19, de verdad estoy muy decepcionado y asustado por la irresponsabilidad de caer en estas pseudociencias	2020-08-09 18:55:21	es		0.0	0.0	@AlvaroAlvaradoC	jorge	química・medicamentos・aprendiz de toxicólogo・me gusta el café y el brócoli	336.0	5759.0	800.0	76.0	0.0	False		
@issa2054	Argumentar que lo detuvieron marinos con Covid-19..... 🤦‍♂️ https://t.co/WINYHfiHeQ	2020-08-09 18:55:20	es		1.0	0.0		Issa		9152.0	8608.0	2733.0	2316.0	2.0	False		
@noraventu	Al final el Marathon Classic las chicas abordaran un vuelo charter a Escocia, para jugar el Scottish Open y a la semana siguiente el Women's British Open. Antes de subirse al avion x supuesto q ya se han testeado x Covid-19. Desde el jueves a hoy 0 positivos.	2020-08-09 18:55:17	es		0.0	0.0		Nora Ventureira	Golf Analyst & Commentator; Translator Golf Digest Magazine Argentina; Press Conference Moderator LAAC golf.	31718.0	2492.0	850.0	5094.0	64.0	False		
@luistriguis	Ella es la doctora Sarah Gilbert de la Universidad de Oxford, probó la vacuna contra el COVID-19 que desarrolla en sus trillizos https://t.co/aPVbQkRlMF	2020-08-09 18:55:17	es		0.0	0.0		Luis Trigüis	Director General de Comunicación de @asuncionmuni #AsuncionEnOrden	16635.0	873.0	651.0	5815.0	37.0	False		
@xeunoticias	Nueva Zelanda cumple 100 días sin contagios de COVID-19 https://t.co/AdcpIyb0Lc #News	2020-08-09 18:55:16	es		0.0	0.0		xeu noticias	Cuenta oficial del medio informativo líder en Veracruz. *Tuits marcados con asterisco son patrocinados.	524187.0	83.0	591.0	199882.0	728.0	False		
@MarlyRiveraESPN	"El coach de los Angelinos, José ""Cheo"" Molina, me dijo que su hermano, Yadier Molina, uno de los Cardenales que dio positivo en su prueba de coronavirus, tenía síntomas leves y se sentía mucho mejor. Molina dijo que se suponía que Yadi se haría otra prueba de COVID-19 hoy."	2020-08-09 18:55:11	es		1.0	0.0		Marly Rivera	National Baseball Writer and Reporter – I write about the Yankees, and all things baseball and béisbol for ESPN ✍ BBWAA 🇵🇷 Hija de Elba y Rey	50120.0	698.0	935.0	44493.0	723.0	True		
@JornadaMorelos	"El pueblo indígena de Alpuyeca anunció que retomará los trabajos para exigir al congreso local, sea designado municipio; luego de que el proceso se vio suspendido ante la contingencia sanitaria por el COVID-19.

https://t.co/9fZLOIZtr2"	2020-08-09 18:55:08	es		0.0	0.0		La Jornada Morelos		28694.0	192.0	36.0	1821.0	16.0	False		
@elpespunte	"Se confirma un nuevo caso Covid-19 en Osuna

https://t.co/l9uZEqS4j5"	2020-08-09 18:55:02	es		0.0	0.0		El Pespunte	Periódico joven, libre e independiente de la Comarca de la Sierra Sur (Sevilla).	4742.0	1334.0	128.0	2179.0	18.0	False		
@SaturAcosta	@MuyDocente @AnpeExtremadura Y tiene usted toda la razón. Máxime con la ingente cantidad de millones de euros que destinaràn a las comunidades este curso escolar para adaptación a la contingencia del COVID 19.	2020-08-09 18:54:59	es		0.0	0.0	@MuyDocente	Saturnino Acosta 	Natural de San Fernando, Càdiz. Extremeño de adopción. Maestro. Secret. Regional de Acción Sinical de ANPE Extremadura y Presidente Provincial de  Càceres.	1769.0	540.0	354.0	198.0	0.0	False		
@jOSETREINTAYTRE	Homenaje a los fallecidos por COVID-19 https://t.co/q0J5tgAOl0 a través de @YouTube	2020-08-09 18:54:57	es		0.0	0.0		JOSE RAMOS RAMOS	mi corazón late a la izquierda, juarista y liberal al estilo de Melchor Ocampo.	38716.0	416.0	1117.0	938.0	4.0	False		
@sbassi	@fisadev @asdkant pero ese número no discrimina cuántas son por covid-19 y cuantas son por la cuarentena. Ademas supongo que el efecto de la cuarentena (prohibición de trabajar y de moverse) debe ser distinto en cada país, porque se aplica distinto, porque partimos de base con otros recursos, etc.	2020-08-09 18:54:57	es		0.0	0.0	@fisadev	(((Sebastián Bassi)))🧢☣💚🏳️‍🌈	Software wizard @ https://t.co/e7nvKzCpYa. Berkeley. Globalist. Co-Founder of Toyoko. TEDMED Speaker. Libro Python for Bioinformatics https://t.co/DPrvIkpXAz For English, @sbassiEN He/Him	102147.0	44848.0	1935.0	2592.0	112.0	False		
@InesML10	"Q pasa con los uribistas, solo piden la libertad YA del dr. Uribe, pero no he oído  a ninguno pidiendo por SU SALUD, olvidaron q el covid-19 es peor q una medida d aseguramiento. HIPÓCRITAS, están más preocupados por sacar réditos políticos, q por la salud, q clase d ""amigos son"""	2020-08-09 18:54:50	es		0.0	0.0		Ines ML	ok	1119.0	506.0	84.0	9.0	0.0	False		
