Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
@LucasAtanassio	@TAATIIZ11 A la que tenemos este año, por que el Covid-19 es algo de este año apenas.	2020-07-15 13:50:24	es		0.0	0.0	@TAATIIZ11	Lucas Atanassio	Economista, MSc en Economía. Interesado en la educación y el Desarrollo; Escribo en @eltablerosite. Opiniones personales. 🏳️‍🌈	3170.0	5577.0	555.0	155.0	1.0	False		
@inf_oran	Preso oranense que se encuentra en la Carcel de Güemes dio positivo de covid-19 - https://t.co/cf5xmzsP79 https://t.co/Y2heLDE161	2020-07-15 13:50:23	es		0.0	0.0		infORAN	Noticias al Instante	589.0	3.0	131.0	34.0	0.0	False		
@Foro_TV	"Vecinos en los cerros de Perú se organizan para sobrevivir ante pandemia de COVID-19 #ExpresoDeLaMañana 
https://t.co/Vfm9wdtyru https://t.co/q1GwIgro0R"	2020-07-15 13:50:23	es		1.0	0.0		Foro_TV	El canal de información de la televisión mexicana	603990.0	817.0	295.0	1688163.0	6477.0	True		
@NoticiasCaracol	A ritmo de champeta, armaron rumba callejera en el barrio de Cartagena con más COVID-19 https://t.co/D66XnI0PG6	2020-07-15 13:50:23	es		0.0	0.0		Noticias Caracol	¡Primero en noticias! Conéctese con #NoticiasCaracolAhora📱👇	678951.0	838.0	1083.0	8774431.0	17535.0	True		
@elblog	"#ÚltimaHora_EB 

Fallece por COVID-19 exalcalde del FMLN Tomás Minero

https://t.co/uXVlxR7rEY https://t.co/kFD5M8b0fJ"	2020-07-15 13:50:22	es		0.0	0.0		El Blog	El sitio web salvadoreño más visitado.	147512.0	1177.0	1277.0	419483.0	424.0	True		
@enganshao	@pablocasado_ @libre_mercado Sr. Casado, veo que sus asesores cuando más tienen que haber acabado recientemente la selectividad. El número de fallecidos en exceso según el MoMo está directamente relacionado con la pandemia pero no todos son por Covid-19. Le explico el por qué 👇	2020-07-15 13:50:22	es		0.0	0.0	@pablocasado_	Daniel Quintero🔻	Ldo. Filosofía y mecánico de coches (sin título)	1141.0	1348.0	144.0	22.0	0.0	False		
@Miguelricardo96	"Wuilker Fariñez dio positivo en su prueba por COVID-19.😷

El jugador llegó hace 4 días a Francia para incorporarse a su nuevo club, el RC Lens.🇫🇷
⠀
El resultado que arrojó fue positivo y asintomático.🤒

¡Recúperate pronto, crack!👏

#VenEx🇻🇪 https://t.co/Cy6DqJ9x27"	2020-07-15 13:50:21	es		0.0	0.0		Miguel Ricardo.	24 | Periodista | Coordinador en @LaPizarraDelDT_ y @Gol_criollo | Estuve en Líder e IVC. | Deportes y otras cosas.	26749.0	57060.0	5345.0	19980.0	128.0	False		
@SinarSuarezS	"#COVID19mx

‘Nunca había vivido en la calle’: perder la casa y el empleo por culpa del COVID-19
https://t.co/Grrs9sELFI"	2020-07-15 13:50:19	es		0.0	0.0		Sinar Suárez Sánchez	Zoonpolitikón: comprometido con la democracia, la justicia social y la solidaridad. #SomosAMLOMx Abogado, #GestorCultural, columnista, #DefensordeDDHH y actor	31007.0	375.0	36844.0	42585.0	177.0	False		
@RedMasNoticias	"📹#Video | #Colombia 🚨 Reportan más de 200 casos del nuevo #coronavirus en la cárcel de Itagüi, #Antioquia. 

Desde Medellín, @OcampoCiro con la información.👇

#RedMásNoticias #Covid_19 #Pandemia https://t.co/xKUeWykVR0"	2020-07-15 13:50:18	es		0.0	0.0		red+ noticias	Conocer las noticias es bueno, entenderlas es mejor. De lunes a viernes, emisión diurna 6:00 a.m. y central 7:00 p.m. en @RedMasTv. Dirige: @GiovanniCelisS.	265849.0	8689.0	581.0	189705.0	699.0	True		
@AcontecerQro	COVID-19 va a la baja, cuidando de que no haya ningún rebrote: López Obrador #AQ https://t.co/BH9eUQ7bFR https://t.co/EGbjqDkIDs	2020-07-15 13:50:18	es		0.0	0.0		Acontecer Querétaro	Portal de noticias con el día a día del Acontecer de #Querétaro , México y el Mundo #AQ	45655.0	146.0	1389.0	8734.0	53.0	False		
@TravellerCook	"Hasta 10 personas por mesa en bares y restaurantes, la ‘reescalada’ de la hostelería vasca 

La alta movilidad, el buen tiempo, las vacaciones de verano y una sociedad relajada han sido el caldo de cultivo perfecto para que el Covid-19 recuperara fuerzas.

https://t.co/3zmvyzBjdO"	2020-07-15 13:50:17	es		0.0	0.0		The Traveller Cook	Revista digital de gastronomía y viajes. Toda la actualidad del sector hostelero, turismo gastronómico, artículos, entrevistas, recetas, libros y más...	3014.0	2056.0	783.0	452.0	13.0	False		
@asian_mood	"[ 🇯🇵 ] El live-action de Eizouken! tiene nueva fecha de estreno.

La película que se había pospuesto por temas de COVID-19, estará en los teatros japoneses el 25 de septiembre.

TRAILER: https://t.co/tOebCoqkTb https://t.co/xD7YPzHQcD"	2020-07-15 13:50:16	es		0.0	0.0		Asian Mood	"Creadores de contenido➡️🇯🇵 🇹🇭🇨🇳🇰🇷

¿Y tú? ¿En que mood estás? #AsianMood 🔜 Podcast todos los viernes junto a @MayraRubiano y @foster_pcy ¡Dale play! ▶"	309.0	73.0	13.0	84.0	0.0	False		
@diariodelhuila	#Covid-19 Pitalito en alerta roja por alta capacidad de UCI. Más información aquí. https://t.co/sx4V6VoJKl @HuilaGob https://t.co/9epmPSW1kM	2020-07-15 13:50:16	es		0.0	0.0		Diario del Huila	Diario del Huila, 53 años siendo el periódico más importante del sur colombiano.	86887.0	204.0	4267.0	151122.0	259.0	False		
@ElNacionalWeb	España urge cortar brotes de covid-19 mientras siguen subiendo contagios #ENMundo https://t.co/mJlyRXL2o2 https://t.co/cIc9SB9k9w	2020-07-15 13:50:16	es		0.0	0.0		El Nacional	Te informamos sobre las noticias más recientes de Venezuela y el mundo ¡Tu opinión es importante! Síguenos en Instagram y Telegram como Elnacionalweb 📲	7280094.0	7479.0	348798.0	4975578.0	17534.0	True		
@JuanLuisPY	El COVID-19 y sus consecuencias en elecciones de América Latina tema de foro virtual de la Justicia Electoral. https://t.co/lyV0RbysQw vía @ParaguayGigante	2020-07-15 13:50:15	es		0.0	0.0		Juan Luis González	Periodista que cree saber sobre #SocialMedia, #gaming, #ProWrestling, etc. Disenso con respeto. Directos en vivo vía Twitch. Padre, hijo, hermano.	83845.0	3249.0	683.0	2645.0	49.0	False		
@HelpSystemsESP	"¿Fuerza laboral remota y nuevas normativas de cumplimiento? 😱 Descubra cómo y por qué GoAnywhere MFT puede ayudarlo 👉 https://t.co/RPzAIamWxO

#MFT #encriptación #ciberseguridad #compliance #DLP #homerking #phishing #PCI #GDPR https://t.co/4wBGsZZum2"	2020-07-15 13:50:11	es		0.0	1.0		HelpSystems España	Más de 10.000 empresas confían en HelpSystems para necesidades críticas de automatización de procesos de IT y Negocio, Seguridad, gestión de documentos y BI.	856.0	58.0	909.0	463.0	26.0	False		
@newtech_sg	"Biometría y token, tecnologías antifraude impulsadas por COVID-19

https://t.co/Tx62UWAjtT

#Seguridad #Protección #Datos #Información #Token #Antifraude"	2020-07-15 13:50:11	es		0.0	0.0		newtech	Development & Commercialization of applications/solutions based on financial payment means (EMV - Smart card technology / POS / Certifications)	7836.0	5751.0	117.0	865.0	65.0	False		
@InversionSURAMX	Los futuros del S&amp;P500 ganaron +1.38%, potenciado además por los resultados del segundo trimestre de Goldman Sachs, que superaron las expectativas en utilidades y ventas. Esto aún con nuevo récord de casos diarios de COVID-19 en EE.UU. durante las últimas 24 horas (67,400).	2020-07-15 13:50:11	es		0.0	0.0	@InversionSURAMX	Inversiones SURA MX	Nuestra misión, ayudar a nuestros clientes a alcanzar sus objetivos financieros de mediano y largo plazo, con una amplia gama de productos de inversión.	3558.0	89.0	17.0	409.0	2.0	False		
@PanamaAmerica	#Breves El @tocumenaero solicita a @MitradelPma la suspensión de un número plural de contratos en medio de la situación económica que enfrenta por el cierre de operaciones motivo por la pandemia de la COVID-19. Esto y más en https://t.co/1SfnGfYgiV https://t.co/pOkoO85xwM	2020-07-15 13:50:10	es		0.0	0.0		PanamáAmérica	Diario Independiente desde 1925 en Panamá. Divulgamos responsablemente la verdad, contribuyendo al desarrollo integral de Panamá. Cuenta Oficial #Noticias	753434.0	11983.0	1636.0	269615.0	1127.0	True		
@VinotinToons	"""@MarioSanchezVe: ÚLTIMA HORA: El portero Wuilker Faríñez dio positivo por COVID-19 y es asintomático. El criollo llegó a Francia hace solo unos días para incorporarse al RC Lens.

Información vía @VBarCaracol https://t.co/x6szOMMGr4 """	2020-07-15 13:50:10	es		0.0	0.0		VinotinToons™	Entrenamos sin descanso 💪 para ser los mejores del mundo 🌍 como equipo 🙌 como país 🇻🇪 y como sociedad ❤️ #VinotinToons	49773.0	898.0	201.0	10420.0	76.0	False		
@jess_pantoja	@TortoleroFM La falta de agua por las tuberías influye muchísimo en el cuidado y combate contra el covid-19. Hidrocapital es definitivamente corresponsable de la expansión de los casos del nuevo virus.  Hasta cuando esta tortura china.... Esto es el mayor problema que tienen la población.	2020-07-15 13:50:09	es		0.0	0.0	@TortoleroFM	Jesús Pantoja		1020.0	20.0	21.0	13.0	0.0	False		
@visionpolitica7	Utilizar de manera correcta el cubrebocas es una de las medidas más importantes para prevenir el contagio de #COVID-19. Estas son algunas situaciones que indican que debes sustituir tu cubrebocas por uno nuevo. #Xoxocotlan #Oaxaca @TaniaLopezXoxo @Alejandro_ALJ @SistemaDIFXoxo https://t.co/YxLfFCw4Id	2020-07-15 13:50:09	es		0.0	0.0		Fernando Cruz López	Periodista activo desde 1978. Director General de https://t.co/RJoe7lvWIE, comentarista político de Noticiarios 97.7 FM Presidente de SEPROCOM. Cel 9515472431	136827.0	581.0	1469.0	15690.0	13.0	False		
@PedroLeonCruz1	Ayer 14 de julio el pías llegó a 110 fallecidos de covid 19 por millón de habitantes. ¿Donde están las EPS, que nunca hicieron prevención ni educación en salud? según la Procuraduria negandole los servicios a los afiliados en plena pandemia.	2020-07-15 13:50:07	es		0.0	0.0		Pedro Leon Cruz	Doctor en Administración de la Universidad del Valle y Docente Universidad Santiago de Cali	29.0	1.0	57.0	6.0	0.0	False		
@cordoba	"#Coronavirus en #CórdobaEsp | La Junta ha invertido en Córdoba 71,9 millones en medidas para paliar los efectos del covid-19. Inmaculada Troncoso asegura que se ha buscado dar ""respuesta inmediata"" a las ""necesidades de emergencia social""
https://t.co/FHgcAFDxBh"	2020-07-15 13:50:06	es		0.0	0.0		Diario CÓRDOBA	"Diario CÓRDOBA. Periódico líder en #Prensa y #Digital de #CórdobaEsp.

💻 FB https://t.co/Dz9bbzwpqt
📱 Telegram https://t.co/KqNGxa87Qp"	193648.0	2983.0	719.0	78542.0	779.0	True		
@HeyYouMrPug	Ya están planeando sacar una cura para el COVID 19 y tu aun no tienes un plan para sacar tu trasero de la casa de tus padres, pinche wevón.	2020-07-15 13:50:06	es		0.0	0.0		Mr.Pug	Solamente un Pug y su Humano.	7.0	0.0	0.0	3.0	0.0	False		
@D_CONTRAPODER	"https://t.co/FG4MM4b0Jt
Salvan a Saúl, médico contagiado que atendió a unos 150 pacientes con covid-19 https://t.co/bnHvFzeKjm"	2020-07-15 13:50:05	es		0.0	0.0				112888.0	384.0	1710.0	5164.0	39.0	False		
@SOQUIPA_507	"Publicación revela que en una revisión exhaustiva de los datos de 154 pacientes con COVID-19 ventilados mecánicamente (la mitad tratados y la otra no), tocilizumab se asoció con una mortalidad más baja a pesar de la mayor incidencia de superinfección.

https://t.co/yoeJjED7V9"	2020-07-15 13:50:05	es		0.0	0.0		Sociedad Química de Panamá	Sociedad Química de Panamá	264.0	3.0	10.0	148.0	1.0	False		
@Haceinstantes	"Habló Christophe Krywonis luego de que Andy Kusnetzoff diera positivo de Covid-19: ""No me voy a hacer el hisopado"". Los detalles: https://t.co/fjIWcxnK4j https://t.co/fzBRI4rJ5S"	2020-07-15 13:50:03	es		0.0	0.0		Haceinstantes	"Actualidad, política, economía, espectáculos y deportes.Toda la información, en pocas palabras. 📲 
FB y Youtube ➡️@haceinstantes 
Instagram➡️ @haceinstantesok"	267597.0	191.0	2976.0	188097.0	784.0	False		
@ConsulCuba_RDC	"#RDCCovid_19 Boletín del 14 de julio de 2020

28 nuevos casos confirmados, incluidos 25 en Kinshasa, 2 en el Ecuador y 1 en Lualaba
456 muestras analizadas
35 curaciones
2 nuevas muertes

👉https://t.co/j12gGiwhTS https://t.co/V5oqNlPVcf"	2020-07-15 13:50:03	es		1.0	0.0		Consulado de Cuba en Kinshasa	Cuenta oficial del Consulado de la República de Cuba en República Democrática del Congo. #CubaRDCongo #SomosCuba #SomosContinuidad	234.0	449.0	358.0	121.0	1.0	False		
@mariseka	Aprobamos en general el proyecto de ley  que presentamos con @boris_barrera para establece plan de ayuda a las y los trabajadores de la música nacional, durante el estado de excepción constitucional de catástrofe por la pandemia de Covid-19. No abandonaremos a las trabajadores https://t.co/WPJsp4eQqH	2020-07-15 13:50:03	es		2.0	0.0		Marisela Santibáñez #YoApruebo	Diputada de la República de Chile 🇨🇱 Lucho contra las injusticias con la pasión, fuerza y el valor que me dan las personas de mi País. #SomosPueblo	38770.0	37910.0	5155.0	409301.0	543.0	False		
@MNHoy	"#Pandemia ""A la fecha de 13 de julio se habían alcanzado los 6,8 millones de casos y 288.000 muertes en toda la región"", así lo anunció la directora de la OPS, Carissa Etienne. #MNHoy #coronavirus
https://t.co/cECvLKMM0s"	2020-07-15 13:50:03	es		0.0	0.0		El Minnesota de Hoy	El Minnesota de Hoy es un nuevo sistema de noticias e información local, 100% en español y digital de origen.	52042.0	384.0	611.0	979.0	60.0	False		
@elimpulsocom	"OPS: trabajamos para tener vacuna subvencionada de COVID-19 - https://t.co/9C7tPXYpfN
 https://t.co/MA7YwBD2Tf"	2020-07-15 13:50:03	es		0.0	0.0		Elimpulso.com	Los mejores posts de noticias sobre Lara, Venezuela y el mundo #Noticias #Barquisimeto #Venezuela ventas@elimpulso.com	572979.0	162.0	2227.0	881861.0	2974.0	True		
@ElNacionalWeb	Venezuela superó los 10.000 casos de covid-19 con 303 nuevos contagios y 3 muertes #ENSociedad https://t.co/99M5PCcCVC https://t.co/zAGLhMdgmt	2020-07-15 13:50:02	es		0.0	0.0		El Nacional	Te informamos sobre las noticias más recientes de Venezuela y el mundo ¡Tu opinión es importante! Síguenos en Instagram y Telegram como Elnacionalweb 📲	7280094.0	7479.0	348798.0	4975578.0	17534.0	True		
@globaltvzulia	Mascarillas: ¿por qué los hombres las utilizan menos si corren más riesgo de morir por covid-19 que las mujeres? https://t.co/kMovPyp6Bd	2020-07-15 13:50:02	es		0.0	0.0		GLOBAL TV.	Noticias zulianas y del mundo. Promovemos el periodismo participativo y ciudadano.	177149.0	12.0	270.0	49701.0	202.0	False		
@SEDES_La_Paz	"El SEDES La Paz lleva a cabo el Taller de capacitación ""Guía de Procedimiento para de Manejo y Disposición de Cadáveres de casos de COVID-19"" dirigido a coordinadores de redes rurales de salud.

#SaludParaLaPaz
#TeCuidoMeCuidas
#AhoraDependeDeTi https://t.co/2vfYSeGH3V"	2020-07-15 13:50:02	es		0.0	0.0		SEDES LA PAZ	SALUD PARA LA PAZ	1297.0	179.0	98.0	523.0	4.0	False		
@CentralFM_	Francia dona a México material médico para combatir Covid-19 https://t.co/ewjriaa84X	2020-07-15 13:50:01	es		0.0	0.0		Central FM	El medio de contrapeso al poder y la inequidad más ambicioso en la historia de la comunicación mexicana, con base de operaciones en México y los EU  🇲🇽 / 🇺🇸	9967.0	528.0	139.0	15678.0	42.0	False		
@maduradascom	¡NO SE AGUANTÓ! El picado mensaje de Miguel Díaz-Canel sobre la visita de Trump al Comando Sur en Florida: “Les preocupa más los votos” que el COVID-19 #15Jul #Venezuela  https://t.co/XJ5EIXyAA9	2020-07-15 13:50:00	es		0.0	0.0		Maduradas.com	El mejor resumen de noticias sobre política y economía en Venezuela, SIN CENSURA.	611377.0	1276.0	1147.0	268667.0	668.0	True		
@El_Cooperante	"#EntrevistaEC | Juan Carlos Velasco: El Hospital Universitario de Maracaibo está colapsado con más de 400 pacientes contagiados por COVID-19 

#15Jul 📰 | 🖊️ @RodriguezAnaisa
https://t.co/Tk4igkkojP"	2020-07-15 13:50:00	es		0.0	0.0		El Cooperante	Periodismo Auténtico.	2223822.0	97.0	452.0	439639.0	1799.0	False		
@lasillarota	"#PorSiNoLoViste Un hombre de 30 años falleció de covid a consecuencia de ir a una fiesta porque pensaba, el virus no era real: “Pensé que esto era un engaño”, dijo antes de fallecer #YN
https://t.co/xN8zNXYrh4"	2020-07-15 13:50:00	es		0.0	0.0		La Silla Rota	Información y análisis con perspectiva independiente sobre política y la esfera pública. tushistorias@lasillarota.com https://t.co/yl08ANz5Bv	1707222.0	11777.0	3649.0	417058.0	3473.0	True		
@Analitica	En aras de salvaguardar la salud de los participantes, los organizadores de la justa prevista para el 11 de octubre finalmente decidieron dar el paso de aplazarla #15Jul https://t.co/vUBFg0o7im	2020-07-15 13:50:00	es		0.0	0.0		Analítica	Portal informativo sobre Venezuela y el mundo creado en 1996 | Instagram: analitica.web | Facebook: https://t.co/68IuSXnSJP | YouTube: Analítica TV	697582.0	806.0	1879.0	120964.0	1223.0	True		
@XHVXTabasco	"#Entérate | @NafinOficial impartió la conferencia virtual “Resiliencia en los negocios”, con el propósito de brindar a emprendedores y empresarios, consejos para adaptarse a los desafíos del COVID 19 y evitar que los negocios cierren
https://t.co/EYf2l2tNpW"	2020-07-15 13:50:00	es		0.0	0.0		XHVX- XEVX | Grupo VX	"""La Grande de Tabasco"" por el 89.7 FM 📻 Canal 10 de la Chontalpa 📺 y https://t.co/YFpWFt1LDi 💻 

FB: https://t.co/mBadqaiUoe

Teléfonos: 99-33-15-86-00 y 9933-15-62-23"	77223.0	753.0	256.0	9895.0	70.0	False		
@PsuvMirandaVE	En el municipio Plaza se estableció la meta de conformar 259 Brigadas de Prevención Popular para hacer frente a la pandemia ocasionada por la COVID-19. #PsuvMiranda #15Jul https://t.co/1blOHAMksH https://t.co/DQXDpBiGOU	2020-07-15 13:50:00	es		0.0	0.0		Psuv Miranda	Nueva cuenta oficial del Partido Socialista Unido de Venezuela por el estado Miranda.	26568.0	3748.0	300.0	54087.0	115.0	False		
@ElFinanciero_Mx	"¡No te pierdas nuestro próximo foro #EFMeetPointVirtual! Los gobernadores @MBarbosaMX, @Javier_Corral y @alejandromurat hablarán sobre los retos que atraviesan los estados de cara a la crisis derivada por el COVID-19. Regístrate para participar. 👇
https://t.co/vB4fzLNmP6 https://t.co/sdYC8kOrUR"	2020-07-15 13:50:00	es		0.0	0.0		El Financiero	"En alianza con Bloomberg, El Financiero te da la mejor información de economía, empresas y finanzas.  
http://t.co/6l9YapWgFT"	396432.0	2609.0	1444.0	1454989.0	6199.0	True		
@avnve	"#Gobierno || Presidente Maduro: Ingreso de trocheros ha sido clave para aumento de casos de Covid-19 en Venezuela

➡️https://t.co/cQF5MSrHRk https://t.co/WEGJQ1qgH3"	2020-07-15 13:50:00	es		0.0	0.0		AVN Titulares	Agencia Venezolana de Noticias	467483.0	62.0	1599.0	315598.0	1444.0	False		
@noroestemx	"#DebesLeerlo 📰
La evolución de la pandemia de #Covid19 ha dejado hasta ahora más de 36 mil muertes en #México y los casos confirmados acumulados ya suman 311 mil 486 https://t.co/ZUfjsMxa2c"	2020-07-15 13:50:00	es		0.0	0.0		Noroeste	Periodismo🔎 local, crítico e independiente para Sinaloa y México. WhatsApp: 6674318521 Suscríbete 🙏 : https://t.co/px8Nuu6v1r	269959.0	3137.0	448.0	128707.0	646.0	False		
@ActualidadLabor	#ResumenDeNoticiasAl Distrito Capital y Miranda pasan a nivel I de cuarentena tras aumento de casos de Covid-19: https://t.co/pP0Qyzva17 . Vía @ElUniversal #15Jul .	2020-07-15 13:50:00	es		0.0	0.0		Actualidad Laboral	https://t.co/WufeccFhBR es un portal de noticias especializado en el área laboral. Apoyamos el emprendimiento venezolano y a sus protagonistas.	128711.0	145.0	201.0	7606.0	65.0	False		
@OrangelAnimador	#15Jul | Ey tú ¿Quieres ser parte de las estadísticas del #Covid_19 #Venezuela? Se hace un llamado a la conciencia colectiva y seguir los protocolos de seguridad. Usa el tapaboca, por amor a Dios. #QuédateEnCasa #COVIDー19  #CuarentenaRadicalYSegura #FelizMiercoles @dcabellor https://t.co/N5w4Rs3WKv	2020-07-15 13:49:59	es		1.0	1.0		Orangel Acuña	Productor de Eventos, Publicista, experto en medios Digitales, webdesigner freelance, community manager. chavista 100% Comprometido.O.A 0416-7161087	6210.0	2407.0	4368.0	3181.0	12.0	False		
@OLDYOLAN	"84 Trabajadores de Minera Autlán contagiados por Covid 19.
Riesgo de expansión del virus en Teziutlán"	2020-07-15 13:49:58	es		0.0	0.0		Oldy Olán	Sn Juan 10:28	1898.0	6.0	322.0	393.0	2.0	False		
@carmeniglesia2	"El Ejecutivo diseña una novedosa ceremonia aconfesional, sin contenido religioso, para despedir a los fallecidos por la pandemia d covid-19

Organizaciones laicistas celebran la iniciativa del Gobierno👇 https://t.co/S3gS5rT8wL"	2020-07-15 13:49:49	es		0.0	0.0		Carmen Iglesia	"""Nada de lo humano me es ajeno"""	71695.0	195274.0	1619.0	2702.0	37.0	False		
@enrumbaorg	"Denunciamos la explotación de seres humanos inocentes abortados para la producción de vacunas #RespetolaVida #SialaVida #COVID
https://t.co/IX3cdx9Bup"	2020-07-15 13:49:45	es		1.0	0.0		Fundación Enrumba	"¿Embarazo no deseado?👩Consejería Psicológica 💒Apoyo Espiritual🤱Recursos para la Maternidad📱Whatsapp +573219700070
#SialaVida #DecidoAmar #Salvemoslas2Vidas"	30.0	761.0	1690.0	637.0	1.0	False		
@rodolfo75054275	"@clarincom Bueno este no entra en la estadística del tío Alberto... No lo vio Juan Karr, murió de frio, quizás tuvo hambre, no tuvo COVID-19... 

Pobre... Bueno, viva Perón!"	2020-07-15 13:49:44	es		0.0	0.0	@clarincom	rodolfo	Argentino	652.0	56.0	19.0	0.0	0.0	False		
@Dani_Blazquez	"Daños neurológicos causados por el covid 19
#COVID19 #Covid_19 #COVIDー19 #dañosneurologicos #neurologia #coronavirus #CoronavirusARV 
https://t.co/LhuqafMIZc"	2020-07-15 13:49:44	es		0.0	0.0		Dani Blázquez	Nací un día de la lotería del año 1984. Desde entonces hasta ahora ha pasado de todo. Seguimos en pie. ¿Hasta cuándo? No lo sé...	12212.0	643.0	1392.0	1551.0	24.0	False		
@corrientesaldia	SUMA DOS CONTAGIOS - Un positivo nuevo de Covid-19 en la localidad de Alvear https://t.co/FwftXEmun1 a través de @CorrientesAlDia	2020-07-15 13:49:43	es		0.0	0.0		Corrientes Al Día	Agencia electrónica de noticias.	41059.0	406.0	1214.0	11188.0	58.0	False		
@ReporteYa	"#15Jul #VenezuelaSinDerechos
@BEABOR: ""Destacan especialmente, ataques contra defensores, periodistas y personal de salud por denunciar la situación de COVID-19 en hospitales, la falta de insumos de bioseguridad y la poca transparencia en las cifras que difunde el gobierno"""	2020-07-15 13:49:43	es		0.0	0.0		Reporte Ya	Red venezolana de Periodismo Ciudadano. Dictamos talleres para el uso de redes sociales. Pioneros en alfabetización digital.	672219.0	25967.0	89476.0	877495.0	2595.0	False		
@InversionSURAMX	Información de mercados AM. #AlCierre #LaModernaInc #COVID_19 #Economia #MercadosFinancieros #Inversiones	2020-07-15 13:49:41	es		0.0	0.0		Inversiones SURA MX	Nuestra misión, ayudar a nuestros clientes a alcanzar sus objetivos financieros de mediano y largo plazo, con una amplia gama de productos de inversión.	3558.0	89.0	17.0	409.0	2.0	False		
